Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
136580.0,-0.381,0.34,-0.665,30.68,16.846,-6.515,-1.144,-0.146,0.109,-47.245,80.11,-37.97,-0.495,-0.654,-0.387,210.35,-14.84,80.15,0.461,0.166,0.426,10.25,-10.835,6.537,0.403,-0.317,0.442,11.205,-30.829,-54.168
136600.0,-0.454,0.354,-0.699,28.066,19.481,-0.836,-1.034,-0.143,0.149,-44.971,88.625,-28.67,-1.411,-0.152,-0.496,145.46,-25.34,22.47,0.486,0.173,0.498,-12.183,6.046,-9.45,0.408,-0.213,0.433,-6.07,-35.125,-48.451
136620.0,-0.522,0.242,-0.695,30.89,20.376,2.581,-1.021,-0.04,0.105,-30.185,78.325,-24.9,-0.965,0.328,-1.378,123.48,-81.34,-15.82,0.542,0.157,0.521,-7.062,-3.048,-17.411,0.461,-0.155,0.455,-24.216,-40.017,-38.902
136640.0,-0.621,0.117,-0.689,35.997,19.087,0.891,-1.172,-0.048,0.093,-16.275,61.784,-17.496,0.072,0.619,-2.328,75.32,55.79,174.93,0.61,0.14,0.539,9.788,-11.171,-15.649,0.531,-0.143,0.469,-35.604,-42.58,-28.12
136660.0,-0.709,0.016,-0.651,39.579,16.222,-2.726,-1.046,-0.1,0.01,-2.441,43.132,-11.532,-3.636,0.409,0.391,15.537,-272.642,-80.765,0.778,0.289,0.613,15.819,-1.687,-19.135,0.598,-0.163,0.487,-38.234,-38.459,-16.267
136680.0,-0.787,-0.031,-0.612,39.997,9.136,-7.961,-0.998,-0.16,-0.008,-0.384,32.864,-7.859,-0.026,0.539,-0.376,46.026,200.829,66.92,0.875,0.274,0.641,5.184,-1.112,-17.132,0.672,-0.242,0.52,-24.229,-22.354,-6.81
136700.0,-0.892,-0.057,-0.612,40.67,-0.28,-12.88,-1.189,-0.002,0.065,-3.062,24.498,-2.565,-1.517,0.248,-0.893,32.371,72.941,47.443,0.988,0.201,0.667,-4.913,4.3,-13.266,0.695,-0.278,0.566,-13.408,-8.497,-0.07
136720.0,-1.035,-0.043,-0.619,31.906,-5.708,-17.659,-1.233,0.129,0.062,-1.416,23.708,2.05,-0.831,0.384,-0.768,10.79,-19.479,24.375,1.046,0.094,0.742,2.706,6.956,-8.544,0.743,-0.233,0.623,-4.774,-3.843,3.568
136740.0,-1.093,-0.047,-0.688,28.624,-7.275,-20.208,-1.005,0.007,0.049,2.712,27.375,7.117,-0.78,0.033,-0.789,-30.448,67.915,39.371,1.059,0.08,0.906,13.603,8.691,-3.148,0.84,-0.15,0.656,-4.575,-12.245,5.518
136760.0,-1.134,-0.116,-0.66,23.74,-7.218,-21.538,-0.99,0.014,0.064,2.637,19.511,9.882,-0.755,0.047,-0.836,-56.61,-0.903,23.547,1.042,0.115,0.981,13.094,15.192,0.13,0.957,-0.107,0.735,-15.059,-10.409,3.876
136780.0,-1.15,0.012,-0.602,23.076,-8.84,-16.532,-1.037,-0.021,0.047,2.487,16.941,12.505,-0.364,0.248,-0.911,-73.447,-2.769,37.442,0.972,0.144,0.968,3.867,21.035,1.264,1.004,-0.124,0.768,-17.278,-13.271,2.945
136800.0,-1.107,0.067,-0.579,21.664,-9.559,-12.731,-1.035,-0.036,0.067,0.126,19.476,21.438,-0.002,0.462,-0.975,-59.656,62.021,61.844,0.905,0.111,0.928,-2.653,20.519,2.133,1.023,-0.124,0.825,-16.705,-15.259,0.084
136820.0,-1.008,0.128,-0.55,17.245,-7.857,-9.493,-0.972,-0.075,0.001,-0.727,20.598,26.366,0.034,0.54,-0.966,-40.824,66.275,55.518,0.853,0.112,0.876,-5.497,15.681,4.337,1.046,-0.108,0.795,-13.908,-20.166,0.348
136840.0,-0.953,0.116,-0.504,13.035,-10.176,-4.639,-0.945,-0.002,0.005,9.465,4.662,27.495,0.033,0.627,-0.966,-44.442,55.982,41.938,0.825,0.103,0.833,-3.879,7.559,7.856,1.145,-0.111,0.727,-8.89,-20.65,-1.68
136860.0,-0.94,0.049,-0.472,9.822,-13.858,-5.573,-0.945,-0.007,-0.029,30.243,-9.672,26.627,-0.012,0.749,-0.905,-41.89,54.734,31.494,0.821,0.092,0.785,1.084,-0.574,13.245,1.161,-0.1,0.619,-10.489,-22.46,-3.225
136880.0,-0.947,-0.012,-0.452,6.108,-23.53,-9.139,-1.007,-0.002,-0.037,35.717,-3.143,15.909,-0.176,0.779,-0.737,-27.794,50.183,27.383,0.817,0.093,0.75,1.508,-6.279,17.181,1.149,-0.146,0.579,-8.893,-20.085,-4.329
136900.0,-0.968,-0.035,-0.513,5.929,-27.391,-9.171,-1.094,-0.057,-0.009,40.265,-18.143,10.461,-0.244,0.78,-0.729,-19.957,40.777,26.834,0.809,0.084,0.725,0.67,-9.306,17.714,1.091,-0.171,0.571,-0.964,-10.024,-7.695
136920.0,-0.983,-0.012,-0.58,4.355,-25.744,-7.594,-1.035,0.121,0.042,65.59,-10.43,17.85,-0.23,0.705,-0.804,-12.474,37.816,20.573,0.817,0.052,0.722,3.086,-9.465,15.84,1.008,-0.167,0.566,12.134,-2.09,-10.873
136940.0,-1.034,-0.0,-0.61,-1.649,-17.983,-4.906,-1.048,0.197,-0.013,51.59,-16.66,13.23,-0.24,0.605,-0.827,-12.214,34.696,12.236,0.847,0.03,0.784,6.246,-8.617,11.891,0.984,-0.095,0.61,16.647,1.541,-12.734
136960.0,-1.124,-0.035,-0.602,-9.446,-21.222,-1.269,-1.012,0.338,0.006,20.088,-7.429,13.12,-0.233,0.523,-0.849,-15.058,26.775,6.333,0.867,0.015,0.871,9.544,-8.584,7.922,0.975,-0.029,0.633,15.168,2.377,-10.913
136980.0,-1.121,-0.068,-0.583,-13.278,-24.757,-1.181,-0.871,0.171,-0.02,12.26,0.756,12.042,-0.194,0.517,-0.867,-17.547,21.187,3.714,0.882,0.002,0.906,12.432,-8.556,3.634,1.001,0.003,0.623,10.784,0.526,-7.003
137000.0,-1.11,-0.066,-0.571,-12.541,-25.703,-2.145,-0.973,0.072,-0.016,29.962,-16.541,12.657,-0.125,0.508,-0.886,-17.325,18.234,3.195,0.898,0.004,0.926,15.659,-7.503,-1.443,1.025,0.029,0.599,5.724,-0.834,-0.795
137020.0,-1.075,-0.028,-0.587,-8.016,-21.869,-2.316,-1.136,0.077,0.012,41.546,-23.363,13.791,-0.094,0.528,-0.887,-14.639,14.33,2.771,0.919,0.076,0.954,16.902,-4.451,-6.327,1.034,0.019,0.606,-0.551,-0.493,5.014
137040.0,-1.118,0.006,-0.533,-5.67,-16.131,1.004,-1.132,0.03,0.015,41.651,-6.224,15.531,-0.086,0.579,-0.859,-11.47,13.621,2.191,0.931,0.134,0.967,11.786,-1.604,-10.398,1.051,-0.013,0.625,0.754,2.233,9.419
137060.0,-1.138,0.011,-0.509,-4.236,-15.26,4.637,-1.019,0.052,0.01,46.152,-5.257,14.491,-0.079,0.582,-0.824,-9.411,7.444,-0.701,0.907,0.152,0.953,5.773,-0.774,-11.947,1.089,-0.048,0.619,4.323,3.269,13.572
137080.0,-1.126,0.008,-0.502,-1.407,-15.895,6.003,-0.981,0.114,-0.025,40.775,-9.925,12.896,-0.106,0.624,-0.807,-9.598,3.576,-1.581,0.911,0.143,0.911,2.209,-2.97,-12.087,1.119,-0.034,0.619,4.448,2.233,15.147
137100.0,-1.088,0.026,-0.475,2.532,-15.326,6.438,-1.028,0.187,0.044,25.275,-5.786,10.421,-0.137,0.633,-0.781,-6.632,0.437,-2.98,0.913,0.136,0.823,-0.141,-5.684,-10.505,1.146,0.0,0.624,1.183,0.93,14.576
137120.0,-1.046,0.054,-0.471,5.865,-13.426,7.326,-1.018,0.165,0.017,24.561,-8.085,5.965,-0.127,0.627,-0.787,-0.143,-1.736,-4.156,0.883,0.131,0.766,-1.29,-7.425,-7.322,1.141,-0.008,0.615,-11.008,0.076,11.601
137140.0,-1.008,0.043,-0.471,6.306,-11.122,7.489,-1.046,0.181,0.021,18.511,-8.989,2.276,-0.138,0.579,-0.794,2.255,-3.519,-4.256,0.852,0.139,0.73,-3.477,-8.466,-2.815,1.11,-0.07,0.615,-15.748,0.188,6.931
137160.0,-0.97,0.015,-0.452,5.506,-7.722,7.192,-1.055,0.162,0.033,16.133,-8.857,1.468,-0.112,0.625,-0.79,4.588,-2.98,-6.525,0.827,0.132,0.699,-4.935,-8.738,1.013,1.08,-0.121,0.64,-15.217,1.471,1.46
137180.0,-0.938,-0.005,-0.395,4.45,-6.531,6.912,-1.01,0.154,0.017,13.635,-7.612,0.041,-0.064,0.641,-0.778,7.348,-1.716,-9.266,0.801,0.112,0.632,-7.123,-8.819,5.001,1.047,-0.141,0.665,-10.053,4.26,-3.617
137200.0,-0.916,-0.005,-0.368,3.754,-7.308,6.828,-0.961,0.225,0.021,1.411,-3.614,-0.19,-0.109,0.661,-0.779,7.026,-3.396,-11.098,0.773,0.084,0.589,-9.235,-8.818,7.539,0.973,-0.148,0.666,-4.503,6.723,-6.817
137220.0,-0.895,0.002,-0.368,3.013,-9.123,6.601,-0.974,0.245,0.04,-8.509,-3.194,-0.83,-0.169,0.639,-0.762,6.646,-5.142,-11.122,0.758,0.052,0.562,-7.962,-8.292,9.625,0.893,-0.138,0.639,0.309,6.78,-9.035
137240.0,-0.886,0.004,-0.36,1.862,-10.652,5.44,-0.982,0.224,0.045,-11.673,-2.549,-2.936,-0.146,0.565,-0.766,12.609,-5.44,-10.593,0.749,0.037,0.559,-5.029,-6.848,10.07,0.831,-0.125,0.62,3.739,5.535,-11.219
137260.0,-0.888,-0.001,-0.353,0.12,-12.054,4.203,-0.966,0.157,0.03,-16.715,2.375,-5.142,-0.086,0.561,-0.849,17.549,-2.419,-11.153,0.736,0.021,0.595,-1.415,-4.617,9.363,0.794,-0.105,0.613,8.098,6.46,-12.605
137280.0,-0.89,-0.006,-0.356,-0.21,-13.231,3.381,-0.969,0.149,0.022,-29.19,8.094,-6.123,-0.147,0.509,-0.835,13.266,-4.402,-11.237,0.722,0.005,0.664,-1.192,-3.298,7.428,0.745,-0.061,0.598,11.944,6.85,-12.735
137300.0,-0.899,-0.014,-0.342,0.405,-13.953,2.558,-0.981,0.191,0.025,-36.972,12.931,-6.422,-0.152,0.508,-0.844,11.496,-7.219,-11.337,0.733,-0.005,0.696,-2.242,-1.249,4.835,0.739,-0.035,0.565,13.435,4.401,-11.473
137320.0,-0.925,-0.019,-0.336,-0.298,-14.559,0.994,-0.978,0.197,0.015,-48.664,17.995,-7.764,-0.161,0.522,-0.862,9.867,-6.264,-9.932,0.745,-0.03,0.697,-1.75,0.98,1.82,0.745,-0.012,0.537,11.762,0.421,-9.384
137340.0,-0.941,-0.009,-0.346,-0.87,-14.423,-0.531,-0.976,0.118,0.007,-64.922,24.72,-12.751,-0.17,0.508,-0.834,6.771,-7.571,-7.201,0.755,-0.037,0.724,1.19,3.08,-2.45,0.76,0.015,0.525,4.906,-5.33,-6.764
137360.0,-0.953,0.006,-0.371,-0.394,-12.409,-0.98,-0.987,0.087,0.016,-56.654,34.317,-13.085,-0.138,0.516,-0.837,11.938,-10.591,-5.179,0.761,-0.031,0.779,2.934,4.147,-6.664,0.787,0.023,0.535,2.699,-6.695,-4.44
137380.0,-0.984,0.007,-0.375,1.373,-8.521,-1.051,-1.003,0.019,-0.006,-45.312,35.453,-12.262,-0.129,0.53,-0.856,15.128,-13.582,-4.283,0.79,-0.032,0.843,1.292,4.359,-11.439,0.833,0.042,0.539,1.985,-6.779,-1.907
137400.0,-1.018,-0.01,-0.374,2.226,-4.902,-1.854,-1.142,0.009,0.011,-23.693,11.287,-6.956,-0.158,0.525,-0.867,17.824,-17.531,-4.941,0.824,-0.06,0.891,-1.915,5.216,-16.225,0.874,0.059,0.536,-0.015,-8.409,1.788
137420.0,-1.055,-0.026,-0.369,2.51,-1.602,-3.456,-1.05,0.027,-0.006,-12.274,7.245,-5.361,-0.184,0.476,-0.881,26.575,-18.327,-1.965,0.855,-0.105,0.894,1.192,4.5,-20.94,0.936,0.084,0.544,-2.542,-8.876,4.978
137440.0,-1.089,-0.026,-0.375,3.453,2.204,-5.02,-1.026,0.069,-0.017,-6.803,4.568,-3.191,-0.191,0.463,-0.878,37.195,-13.826,6.262,0.887,-0.14,0.887,11.82,3.99,-25.805,0.992,0.104,0.562,-5.204,-7.435,7.618
137460.0,-1.126,-0.019,-0.383,4.14,5.901,-5.423,-0.993,0.122,-0.018,-9.354,7.07,-2.845,-0.173,0.529,-0.876,28.475,-9.224,17.079,0.901,-0.112,0.904,13.746,3.692,-32.594,1.041,0.104,0.613,-4.242,-3.656,10.13
137480.0,-1.166,-0.02,-0.411,3.36,8.501,-4.928,-1.037,0.058,-0.026,-10.731,6.683,-2.089,-0.167,0.533,-0.887,24.687,-5.742,20.406,0.871,-0.114,0.938,16.222,2.17,-40.285,1.067,0.106,0.644,-1.588,0.451,14.605
137500.0,-1.177,-0.013,-0.424,3.292,11.56,-4.161,-1.068,0.082,-0.026,4.343,-2.781,-1.479,-0.164,0.581,-0.893,22.098,-25.905,5.841,0.863,-0.134,0.944,18.756,0.147,-49.883,1.093,0.112,0.632,3.364,0.319,21.667
137520.0,-1.203,-0.001,-0.399,1.61,14.14,-3.15,-1.097,0.018,-0.007,7.457,-0.671,-1.893,-0.102,0.509,-0.937,28.416,-27.779,4.223,0.844,-0.167,0.925,22.394,-5.756,-56.69,1.123,0.145,0.621,1.084,-1.01,29.271
137540.0,-1.246,0.007,-0.376,-2.87,15.89,-2.45,-0.984,0.094,-0.023,14.695,-9.048,-4.025,-0.21,0.482,-0.931,21.018,-50.288,-17.762,0.805,-0.151,0.897,26.947,-6.797,-66.8,1.136,0.176,0.617,-2.159,0.298,38.184
137560.0,-1.276,0.016,-0.374,-4.97,15.12,-0.84,-1.282,-0.041,0.027,52.101,-36.02,-4.453,-0.189,0.522,-0.893,21.378,-53.963,-23.877,0.763,-0.152,0.878,34.693,-7.927,-75.66,1.139,0.185,0.617,-8.076,3.22,46.71
137580.0,-1.25,0.02,-0.394,-4.771,15.437,1.0,-0.85,0.053,-0.03,41.799,-25.114,-5.563,-0.283,0.513,-0.834,8.959,-33.402,-14.816,0.691,-0.164,0.824,52.764,-15.999,-86.055,1.133,0.189,0.614,-16.754,7.378,56.266
137600.0,-1.231,0.018,-0.389,-7.21,17.5,2.8,-0.947,0.163,-0.026,17.858,-10.76,-5.843,-0.552,0.474,-0.863,3.882,-31.156,-12.746,0.596,-0.147,0.768,66.479,-16.327,-99.324,1.115,0.171,0.599,-20.281,12.91,67.655
137620.0,-1.232,0.006,-0.373,-9.73,16.73,5.39,-0.997,0.112,-0.018,1.987,-1.64,-6.776,-0.654,0.436,-0.877,-0.803,-62.946,-26.115,0.478,-0.05,0.719,81.42,-14.643,-117.051,1.081,0.149,0.59,-20.954,20.211,78.694
137640.0,-1.257,-0.002,-0.378,-14.068,16.523,6.944,-0.991,0.101,-0.012,-8.13,2.954,-6.446,-0.668,0.435,-0.904,-5.852,-67.067,-26.598,0.366,-0.007,0.601,99.999,-16.514,-136.41,1.038,0.142,0.579,-20.081,29.496,91.02
137660.0,-1.302,-0.032,-0.368,-17.212,14.415,7.689,-1.1,0.069,-0.01,-2.272,-3.509,-7.134,-0.701,0.468,-0.904,-15.522,-72.615,-30.94,0.308,0.073,0.497,125.593,-30.581,-161.061,1.007,0.128,0.555,-15.186,39.79,106.029
137680.0,-1.351,-0.041,-0.366,-20.03,9.855,7.563,-1.068,0.048,0.005,6.564,-9.703,-6.49,-0.73,0.539,-0.828,-4.654,-63.801,-28.149,0.182,0.096,0.375,149.086,-38.119,-188.409,0.971,0.129,0.531,-8.591,51.946,122.778
137700.0,-1.328,0.01,-0.37,-21.232,5.58,8.511,-1.033,0.029,-0.007,3.01,-4.69,-3.36,-0.994,0.526,-0.428,-32.915,-82.585,-42.926,0.053,0.136,0.257,171.442,-36.26,-213.723,0.926,0.139,0.495,-0.248,68.387,145.088
137720.0,-1.292,-0.047,-0.395,-15.878,-0.328,9.96,-1.11,-0.013,0.02,13.23,-9.59,-1.26,-1.204,0.505,-0.493,-50.766,-84.395,-39.828,-0.081,0.277,0.111,176.664,-37.61,-245.339,0.796,0.102,0.462,10.137,90.298,167.642
137740.0,-1.172,-0.042,-0.423,-11.669,-3.28,10.148,-1.021,0.058,-0.013,11.828,-9.525,1.517,-1.044,0.409,-0.975,-71.019,-110.55,-52.618,-0.19,0.336,-0.004,173.239,-34.114,-271.497,0.572,0.103,0.439,10.414,121.323,190.259
137760.0,-0.989,-0.003,-0.524,-11.76,-1.733,10.15,-0.996,0.055,-0.017,6.633,-10.255,3.402,-0.9,0.597,-1.032,-61.72,-88.108,-31.636,-0.273,0.441,-0.162,175.422,-17.914,-292.317,0.358,0.02,0.351,7.84,164.08,216.44
137780.0,-0.782,0.059,-0.61,-13.868,4.634,12.055,-1.068,0.069,-0.011,3.57,-13.09,1.96,-0.762,0.602,-1.002,-64.031,-63.064,-26.006,-0.41,0.685,-0.251,173.113,10.853,-317.559,0.075,0.019,0.197,-3.452,196.721,240.374
137800.0,-0.599,0.141,-0.612,-15.456,11.353,15.276,-1.017,0.066,-0.039,1.039,-17.533,-0.402,-0.658,0.376,-0.999,-46.143,5.48,-61.7,-0.573,0.676,-0.347,166.726,33.543,-354.589,-0.161,-0.075,0.107,11.796,221.986,254.083
137820.0,-0.573,0.214,-0.55,-16.349,11.054,15.247,-1.118,0.053,-0.023,-3.193,-33.839,-2.33,-0.668,0.495,-0.669,-54.885,86.064,-45.9,-0.859,0.786,-0.435,172.011,60.903,-358.905,-0.173,-0.124,0.261,24.71,282.03,269.01
137840.0,-0.605,0.225,-0.468,-18.48,5.745,13.16,-1.097,0.043,-0.008,8.12,-38.71,-5.95,-0.555,0.222,-0.014,-156.763,9.123,-30.586,-1.145,1.22,-0.361,148.718,49.552,-364.125,-0.593,-0.25,0.091,-21.601,322.461,284.206
137860.0,-0.675,0.222,-0.395,-23.523,-2.919,9.443,-1.08,0.042,-0.016,4.102,-56.866,-3.702,-0.552,-0.921,-0.908,86.853,-7.129,-33.844,-1.18,1.252,-0.312,107.011,44.488,-376.964,-0.866,-0.362,0.077,-70.49,408.24,289.87
137880.0,-0.733,0.195,-0.341,-25.573,-12.093,7.84,-1.061,0.023,0.023,-8.992,-53.049,2.865,-1.007,0.884,-0.211,173.887,-75.871,-96.685,-1.159,1.109,-0.246,66.08,54.494,-381.232,-1.103,-0.592,-0.213,-65.298,471.967,277.919
137900.0,-0.725,0.161,-0.319,-24.673,-19.014,8.748,-1.034,-0.042,0.055,-13.99,-55.482,14.516,-0.36,0.876,-0.668,-92.879,-125.631,-127.059,-1.14,0.92,-0.214,48.17,66.118,-376.325,-2.03,-0.511,-0.453,-123.824,259.235,275.292
137920.0,-0.658,0.129,-0.298,-25.382,-22.522,9.38,-0.994,-0.014,0.139,-10.208,-50.85,29.807,-0.236,0.633,-0.611,-139.597,-97.242,-152.772,-1.163,0.804,-0.288,52.778,71.751,-359.849,-1.617,-0.774,-0.172,-88.862,238.268,262.352
137940.0,-0.582,0.092,-0.279,-25.645,-24.2,9.698,-1.126,-0.189,0.1,1.639,-52.127,45.712,-0.171,0.467,-0.268,-189.57,-81.331,-150.283,-1.229,0.714,-0.332,72.088,75.905,-349.145,-1.654,-0.778,0.025,-68.379,215.848,241.849
137960.0,-0.542,0.044,-0.276,-21.92,-27.301,9.49,-1.078,-0.072,0.123,9.497,-48.425,50.022,-0.207,0.236,-0.287,-162.213,-66.824,-130.162,-1.311,0.664,-0.494,94.561,77.306,-337.728,-1.507,-0.867,0.021,-14.843,228.183,215.585
137980.0,-0.541,0.013,-0.279,-21.568,-31.994,6.785,-0.983,0.081,0.14,21.002,-39.204,48.871,-0.431,0.31,-0.258,-85.299,-66.067,-117.554,-1.45,0.638,-0.595,116.447,56.704,-318.291,-1.423,-0.615,-0.08,-20.51,220.5,179.48
138000.0,-0.576,0.015,-0.277,-25.45,-37.626,2.5,-0.966,0.127,0.128,30.103,-34.276,40.234,-0.491,0.575,-0.267,-64.708,-68.857,-107.35,-1.501,0.619,-0.588,140.565,33.512,-295.181,-1.442,-0.407,-0.14,-24.388,207.338,138.797
138020.0,-0.655,0.072,-0.276,-28.371,-40.846,2.229,-0.938,0.352,0.151,21.623,-37.078,31.894,-0.497,0.592,-0.438,-66.143,-62.306,-91.346,-1.444,0.739,-0.503,154.855,29.895,-277.458,-1.514,-0.326,-0.081,-43.478,206.247,125.413
138040.0,-0.706,0.146,-0.331,-27.323,-40.399,8.164,-0.961,0.289,0.139,10.321,-41.537,23.816,-0.556,0.411,-0.382,-51.127,-20.535,-91.068,-1.406,0.775,-0.375,164.111,21.086,-250.457,-1.534,-0.303,-0.091,-52.019,202.882,95.618
138060.0,-0.73,0.241,-0.354,-22.034,-36.409,11.983,-1.012,0.122,0.213,4.296,-39.701,18.787,-0.745,0.306,-0.245,-11.31,-33.585,-89.166,-1.308,0.812,-0.227,156.51,20.298,-222.602,-1.372,-0.252,-0.069,-78.878,199.524,96.487
138080.0,-0.727,0.301,-0.352,-20.745,-29.385,16.263,-1.052,0.119,0.271,12.12,-40.657,19.393,-0.776,0.336,-0.271,32.689,-56.165,-74.153,-1.244,0.809,-0.21,133.334,18.502,-194.972,-1.473,-0.306,-0.098,-95.515,173.485,93.336
138100.0,-0.712,0.306,-0.328,-22.714,-27.683,18.469,-1.062,0.046,0.214,19.519,-37.164,18.437,-0.645,0.388,-0.372,42.781,-37.788,-62.496,-1.205,0.73,-0.319,104.642,19.773,-170.15,-1.464,-0.347,-0.13,-125.518,163.092,96.714
138120.0,-0.695,0.292,-0.317,-25.51,-27.477,19.633,-0.946,0.176,0.245,42.335,-32.466,17.599,-0.818,0.241,-0.359,49.767,-46.008,-60.729,-1.24,0.667,-0.418,86.859,22.896,-153.191,-1.481,-0.343,-0.15,-150.68,144.897,103.366
138140.0,-0.692,0.249,-0.335,-26.107,-24.793,20.003,-0.898,0.332,0.251,29.594,-31.36,19.224,-0.891,0.2,-0.335,105.011,-81.109,-58.744,-1.219,0.784,-0.377,61.575,19.675,-141.017,-1.475,-0.4,-0.098,-168.783,132.301,107.177
138160.0,-0.709,0.235,-0.376,-27.477,-17.976,18.178,-0.768,0.237,0.283,46.378,-24.416,22.617,-0.868,0.3,-0.444,106.558,-54.698,-49.632,-1.135,0.799,-0.367,37.412,16.512,-129.341,-1.521,-0.56,-0.066,-182.852,110.824,110.875
138180.0,-0.707,0.274,-0.405,-32.036,-12.19,18.991,-1.023,0.324,0.229,24.933,-30.076,22.168,-0.995,0.308,-0.507,116.791,-67.878,-50.508,-1.054,0.63,-0.364,33.515,9.802,-105.652,-1.487,-0.569,-0.009,-168.265,97.155,115.223
138200.0,-0.753,0.252,-0.38,-35.097,-8.355,17.945,-0.93,0.262,0.282,21.824,-18.284,12.262,-0.878,0.409,-0.508,124.983,-74.348,-54.553,-1.012,0.591,-0.319,49.481,7.136,-87.436,-1.465,-0.606,0.022,-165.029,87.084,108.558
138220.0,-0.81,0.248,-0.388,-32.566,-1.623,18.824,-1.021,0.301,0.259,11.556,-15.774,10.851,-0.951,0.544,-0.643,100.583,-50.377,-47.322,-1.001,0.614,-0.293,60.187,4.25,-69.645,-1.436,-0.609,0.035,-162.276,70.987,94.792
138240.0,-0.913,0.223,-0.351,-28.916,-2.71,18.813,-0.96,0.278,0.271,10.938,-13.937,10.92,-0.97,0.47,-0.758,75.004,-60.571,-53.55,-0.959,0.634,-0.293,62.779,-0.105,-50.417,-1.338,-0.6,0.051,-162.113,55.741,81.007
138260.0,-0.95,0.174,-0.357,-21.098,-6.245,18.096,-0.915,0.25,0.258,15.1,-15.203,10.866,-0.844,0.599,-0.776,66.272,-57.882,-41.346,-0.906,0.639,-0.304,63.049,-2.261,-31.397,-1.271,-0.611,0.086,-166.513,45.725,64.628
138280.0,-0.963,0.132,-0.363,-13.376,-9.676,16.075,-0.938,0.264,0.269,18.372,-13.945,9.336,-0.843,0.693,-0.893,41.255,-38.561,-29.99,-0.84,0.657,-0.292,58.25,-4.166,-12.327,-1.205,-0.635,0.102,-165.35,32.972,50.016
138300.0,-0.967,0.142,-0.364,-4.158,-14.593,13.007,-0.953,0.254,0.269,10.327,-16.884,11.87,-0.814,0.682,-0.967,16.94,-18.06,-25.27,-0.795,0.673,-0.252,49.978,-8.818,10.271,-1.068,-0.682,0.13,-154.645,15.298,37.284
138320.0,-0.948,0.171,-0.362,4.707,-18.376,10.784,-0.831,0.227,0.272,18.2,-12.11,6.3,-0.814,0.799,-0.986,8.153,-2.861,-12.257,-0.744,0.673,-0.235,36.948,-4.022,34.803,-0.948,-0.689,0.168,-135.873,5.349,25.149
138340.0,-0.94,0.227,-0.328,11.479,-22.826,7.969,-0.989,0.325,0.29,10.824,-13.204,1.799,-0.674,0.775,-1.048,-20.53,32.956,0.289,-0.746,0.644,-0.254,26.023,-1.118,63.2,-0.861,-0.697,0.184,-113.261,-3.49,15.555
138360.0,-0.956,0.265,-0.3,14.329,-27.919,6.627,-0.956,0.323,0.285,9.702,-12.58,-1.188,-0.768,0.79,-1.056,-38.454,59.282,18.8,-0.84,0.599,-0.29,6.834,-0.09,88.727,-0.78,-0.689,0.218,-86.825,-7.71,6.659
138380.0,-0.963,0.285,-0.278,16.259,-33.68,4.136,-0.945,0.311,0.297,3.247,-16.579,-1.431,-0.838,0.736,-1.091,-45.367,70.469,32.227,-0.905,0.568,-0.323,-3.036,1.419,114.557,-0.733,-0.685,0.256,-56.597,-2.796,-2.509
138400.0,-0.953,0.247,-0.28,17.956,-39.351,1.171,-0.947,0.267,0.298,5.523,-10.462,0.92,-0.806,0.73,-1.024,-52.31,80.67,36.597,-0.969,0.545,-0.356,-9.556,3.096,138.59,-0.738,-0.679,0.267,-18.67,-0.285,-8.802
138420.0,-0.937,0.197,-0.279,20.719,-42.967,-2.258,-0.933,0.349,0.303,5.089,-7.717,5.292,-0.784,0.669,-0.856,-50.255,83.708,45.911,-1.046,0.512,-0.393,-13.919,4.115,162.589,-0.752,-0.64,0.283,16.976,4.584,-8.557
138440.0,-0.917,0.186,-0.273,25.458,-46.77,-5.497,-0.901,0.347,0.3,-5.261,-5.682,0.315,-0.71,0.468,-0.677,-37.867,86.063,52.67,-1.121,0.47,-0.416,-18.489,4.061,182.496,-0.799,-0.58,0.271,47.119,3.175,-7.778
138460.0,-0.908,0.209,-0.252,29.763,-48.713,-6.957,-0.914,0.352,0.303,-13.37,-0.706,-6.022,-0.692,0.302,-0.593,-14.514,85.949,51.567,-1.15,0.445,-0.412,-21.813,4.396,199.777,-0.93,-0.522,0.167,67.255,3.041,-12.618
138480.0,-0.902,0.267,-0.251,33.39,-48.3,-7.56,-0.928,0.328,0.293,-15.544,2.957,-8.39,-0.655,0.268,-0.443,2.096,73.774,41.492,-1.168,0.431,-0.404,-27.418,5.45,212.177,-1.049,-0.476,0.057,85.718,4.46,-29.814
138500.0,-0.884,0.308,-0.267,34.506,-48.044,-6.435,-0.953,0.25,0.284,-15.065,3.214,-9.512,-0.635,0.265,-0.379,-3.666,56.154,31.774,-1.16,0.449,-0.388,-34.677,7.749,216.748,-1.144,-0.454,0.014,113.303,-21.111,-37.987
