Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
61840.0,-0.972,-0.021,0.325,1.985,-3.616,-0.368,-0.985,0.267,-0.066,0.84,-3.54,1.34,0.399,-0.174,-0.047,48.991,159.716,0.709,0.557,0.027,0.13,-74.304,138.021,-15.683
61860.0,-0.959,-0.019,0.318,1.02,-6.116,0.172,-0.989,0.267,-0.062,0.632,-4.549,1.457,0.383,-0.181,-0.116,68.292,177.427,-4.875,0.347,-0.011,0.261,-61.577,149.09,-15.949
61880.0,-0.989,0.001,0.306,3.051,-6.431,0.116,-0.967,0.268,-0.061,1.077,-4.196,1.314,0.244,-0.07,-0.066,77.869,199.889,-18.984,0.334,0.074,0.31,-76.776,145.56,-14.553
61900.0,-0.967,0.0,0.311,1.512,-3.479,-1.345,-0.971,0.266,-0.062,0.687,-3.834,1.26,0.164,-0.081,-0.015,75.617,208.065,-38.077,0.405,0.125,0.386,-114.036,155.355,-6.808
61920.0,-0.949,-0.005,0.329,-3.236,-1.783,-2.882,-0.981,0.265,-0.062,0.588,-4.078,1.135,0.247,-0.018,0.198,75.443,215.466,-54.279,0.323,-0.006,0.357,-132.195,159.994,2.387
61940.0,-0.987,-0.003,0.323,0.962,-3.907,-3.899,-0.974,0.28,-0.06,0.42,-4.355,0.837,0.247,0.075,0.259,65.537,232.81,-76.324,0.265,-0.069,0.481,-132.932,158.559,10.857
61960.0,-1.001,-0.027,0.283,8.906,-6.227,-1.557,-0.97,0.285,-0.056,0.05,-3.823,0.641,0.196,0.044,0.288,72.997,245.354,-90.833,0.287,-0.122,0.673,-123.804,163.808,21.636
61980.0,-0.948,-0.049,0.304,7.898,1.376,-0.888,-0.977,0.264,-0.055,0.346,-3.397,0.425,0.219,0.107,0.446,83.391,257.097,-103.761,0.264,-0.154,0.651,-116.164,171.874,34.221
62000.0,-0.932,-0.039,0.354,8.718,4.961,-2.457,-0.981,0.255,-0.057,0.898,-3.507,0.406,0.122,0.296,0.76,93.707,267.596,-118.849,0.196,-0.096,0.495,-141.11,182.973,43.932
62020.0,-0.969,-0.032,0.377,15.669,3.28,-2.416,-0.982,0.266,-0.062,1.615,-4.028,0.742,-0.027,0.391,0.792,98.626,275.156,-132.017,0.144,-0.239,0.724,-146.524,183.077,52.917
62040.0,-0.973,-0.032,0.322,14.162,2.306,2.288,-0.976,0.267,-0.055,1.197,-3.874,0.977,-0.156,0.461,0.706,110.934,282.185,-140.711,0.115,-0.398,1.02,-125.939,192.252,67.219
62060.0,-0.953,-0.011,0.318,3.634,9.669,3.198,-0.976,0.264,-0.052,1.105,-3.734,1.041,-0.323,0.581,0.969,126.092,276.49,-149.727,0.008,-0.432,0.99,-95.468,199.252,80.537
62080.0,-0.962,0.033,0.356,5.05,13.558,1.005,-0.974,0.269,-0.055,0.975,-3.612,1.019,-0.4,0.778,1.23,124.615,272.017,-159.621,-0.096,-0.414,0.863,-97.197,206.814,87.901
62100.0,-0.995,0.03,0.371,11.388,10.975,0.736,-0.987,0.267,-0.052,0.255,-3.775,1.342,-0.504,0.781,1.089,118.664,280.371,-173.257,-0.139,-0.429,0.943,-108.017,220.984,95.07
62120.0,-0.978,0.0,0.314,8.549,10.446,2.047,-0.994,0.266,-0.043,-0.74,-3.586,1.527,-0.737,0.772,1.001,121.272,280.464,-181.932,-0.334,-0.488,1.186,-118.636,226.904,104.346
62140.0,-1.018,-0.013,0.306,-0.924,11.91,2.386,-0.974,0.268,-0.041,-0.327,-2.485,1.315,-0.888,0.934,1.223,119.501,253.092,-180.07,-0.51,-0.521,1.151,-128.925,223.455,113.793
62160.0,-1.049,-0.034,0.311,-4.468,7.962,0.805,-0.974,0.271,-0.05,0.047,-1.89,0.983,-0.873,1.02,1.399,86.18,233.123,-167.439,-0.491,-0.602,1.0,-124.642,224.046,120.124
62180.0,-0.986,-0.016,0.316,4.62,10.36,-2.66,-0.975,0.266,-0.05,-0.369,-1.164,1.054,-0.862,0.907,1.258,68.987,225.772,-154.934,-0.486,-0.665,1.099,-97.348,228.002,122.083
62200.0,-0.948,-0.003,0.219,6.37,6.65,0.28,-0.982,0.258,-0.049,-0.699,-0.746,1.2,-0.889,0.843,1.046,68.775,215.517,-139.599,-0.613,-0.669,1.344,-42.077,224.281,122.276
62220.0,-0.929,0.012,0.245,-4.755,12.747,1.597,-0.979,0.261,-0.053,-0.549,-0.282,1.469,-0.879,0.863,1.061,64.372,210.746,-126.236,-0.691,-0.546,1.263,1.807,214.858,121.293
62240.0,-0.985,0.022,0.266,-4.732,12.863,1.295,-0.975,0.273,-0.055,-0.131,-0.682,1.214,-0.855,0.864,1.155,41.001,212.653,-118.552,-0.737,-0.426,0.968,-6.354,211.031,118.424
62260.0,-0.992,0.002,0.288,3.01,9.94,1.12,-0.968,0.265,-0.061,0.266,-0.503,1.122,-1.018,0.735,1.113,24.406,212.541,-111.844,-0.853,-0.418,0.882,-44.802,206.122,114.929
62280.0,-0.982,-0.021,0.268,2.285,5.9,1.746,-0.988,0.263,-0.054,0.074,-0.568,1.347,-1.099,0.659,1.004,19.149,201.244,-103.505,-0.999,-0.498,0.977,-66.777,205.753,111.187
62300.0,-0.981,-0.041,0.243,1.126,8.443,-0.075,-0.994,0.264,-0.057,0.629,-0.954,1.793,-1.182,0.637,0.958,22.032,188.516,-93.613,-1.161,-0.571,0.963,-65.443,205.463,103.948
62320.0,-1.01,-0.022,0.261,4.529,9.851,-4.493,-0.979,0.261,-0.059,0.563,-1.469,2.214,-1.248,0.651,0.911,12.014,171.193,-86.448,-1.269,-0.628,0.832,-43.602,197.089,93.258
62340.0,-1.021,-0.014,0.269,8.805,8.844,-5.291,-0.986,0.267,-0.063,0.932,-1.883,2.297,-1.302,0.583,0.893,11.282,151.069,-74.029,-1.323,-0.637,0.751,-27.389,180.161,80.347
62360.0,-0.993,-0.003,0.27,8.397,9.42,-3.89,-0.986,0.262,-0.067,1.091,-2.711,2.485,-1.312,0.512,0.89,13.498,124.35,-60.567,-1.357,-0.548,0.761,-27.812,162.388,66.05
62380.0,-1.025,0.01,0.267,9.979,4.425,-2.952,-0.981,0.268,-0.06,1.606,-3.079,2.729,-1.213,0.448,0.78,25.288,108.106,-47.23,-1.417,-0.438,0.729,-76.873,135.763,50.707
62400.0,-1.009,0.006,0.244,9.341,1.907,-3.416,-0.979,0.273,-0.053,1.375,-2.552,2.424,-1.158,0.429,0.715,40.799,96.971,-38.514,-1.365,-0.37,0.707,-124.041,112.08,36.055
62420.0,-1.0,0.017,0.239,7.767,-2.579,-3.43,-0.979,0.263,-0.059,1.127,-2.263,2.212,-1.124,0.4,0.686,54.459,86.905,-32.157,-1.295,-0.371,0.666,-197.344,86.188,27.005
62440.0,-0.999,0.011,0.236,7.966,-6.472,-4.3,-0.973,0.268,-0.059,1.622,-2.159,1.801,-1.061,0.45,0.716,59.42,79.421,-24.918,-1.159,-0.49,0.604,-231.183,70.118,21.066
62460.0,-0.997,0.034,0.223,7.693,-8.681,-3.75,-0.97,0.279,-0.057,1.749,-1.374,1.448,-0.999,0.461,0.723,47.76,75.341,-21.382,-1.055,-0.672,0.609,-230.816,63.115,18.566
62480.0,-1.001,0.026,0.205,5.842,-7.324,-3.686,-0.979,0.273,-0.055,1.523,-0.982,0.908,-0.967,0.419,0.678,31.644,72.257,-22.074,-1.011,-0.737,0.67,-202.519,60.438,18.851
62500.0,-1.015,0.035,0.208,3.396,-8.418,-3.524,-0.976,0.278,-0.05,0.823,-0.303,0.542,-0.966,0.418,0.603,22.61,69.86,-23.52,-0.965,-0.761,0.641,-158.855,56.561,19.813
62520.0,-1.013,0.014,0.194,0.129,-9.483,-3.663,-0.975,0.276,-0.058,0.681,0.192,0.166,-1.018,0.481,0.559,6.984,61.244,-25.023,-0.909,-0.829,0.652,-112.441,56.978,21.53
62540.0,-0.998,0.002,0.184,-1.473,-5.087,-3.504,-0.975,0.281,-0.063,0.324,0.62,-0.205,-1.011,0.49,0.545,-22.206,49.976,-25.395,-0.891,-0.814,0.673,-76.834,59.081,20.251
62560.0,-1.026,0.003,0.234,-5.319,2.929,-2.556,-0.975,0.26,-0.066,0.108,-0.009,0.17,-0.981,0.394,0.544,-37.153,40.942,-21.51,-0.91,-0.78,0.65,-37.94,60.06,16.52
62580.0,-1.024,0.009,0.277,-14.2,10.73,-1.387,-1.013,0.263,-0.071,-1.591,-0.521,0.556,-1.024,-0.03,0.59,45.747,29.975,-13.375,-1.019,-0.496,0.878,-33.542,44.424,2.574
62600.0,-1.032,0.021,0.24,-14.189,17.549,-2.05,-0.984,0.252,-0.069,-0.84,-1.89,1.26,-1.044,0.352,0.622,92.769,17.496,-5.0,-1.018,0.025,0.999,-186.928,-3.994,-2.219
62620.0,-1.021,0.023,0.214,-12.502,16.559,-3.406,-0.987,0.244,-0.08,-2.17,-2.73,2.45,-1.027,0.637,0.501,18.159,1.735,-1.812,-0.895,-0.621,0.634,-199.964,-21.904,1.713
62640.0,-0.983,0.002,0.195,-11.291,15.078,-2.674,-0.972,0.277,-0.079,-3.019,-4.124,3.1,-0.991,0.523,0.377,-34.215,-12.674,-0.535,-0.813,-1.228,0.346,-57.356,-6.797,1.038
62660.0,-0.95,-0.036,0.175,-8.1,13.339,-2.06,-0.97,0.26,-0.077,-3.15,-4.9,3.22,-0.947,0.506,0.303,-71.75,-25.547,0.888,-0.811,-1.104,0.202,106.628,17.785,-2.768
62680.0,-0.949,-0.048,0.219,-7.714,9.804,-1.777,-0.968,0.287,-0.05,-2.015,-4.444,2.636,-0.847,0.43,0.211,-93.155,-24.154,-0.233,-0.757,-0.712,0.11,177.69,24.15,-9.55
62700.0,-0.998,-0.043,0.268,-7.678,5.476,-1.572,-0.973,0.282,-0.045,-3.078,-3.378,1.719,-0.854,0.291,0.118,-94.3,-20.648,-3.386,-0.806,-0.414,0.044,177.33,24.691,-10.292
62720.0,-1.048,-0.03,0.262,-4.739,-2.285,-0.983,-0.977,0.275,-0.052,-2.601,-2.458,1.157,-0.881,0.199,0.109,-82.587,-22.808,-4.714,-0.891,-0.234,0.031,145.443,21.248,-12.262
62740.0,-1.003,-0.029,0.177,-5.03,-4.637,-0.362,-0.977,0.267,-0.06,-1.293,-1.95,0.953,-0.846,0.179,0.123,-62.616,-21.169,-3.984,-0.905,-0.113,0.068,58.645,0.65,-13.891
62760.0,-1.019,-0.014,0.205,-2.709,-3.862,0.774,-0.982,0.267,-0.059,-0.263,-2.041,0.798,-0.86,0.188,0.135,-27.494,-14.27,-3.3,-0.873,-0.152,0.101,-8.293,-11.724,-13.116
62780.0,-1.014,-0.018,0.216,-1.254,-3.182,1.88,-0.976,0.265,-0.059,-0.542,-1.899,0.77,-0.91,0.186,0.129,-17.611,-8.448,-3.598,-0.86,-0.347,0.092,-35.909,-12.597,-8.395
62800.0,-1.02,-0.022,0.229,0.94,-3.677,1.86,-0.974,0.272,-0.059,-0.599,-1.82,1.021,-0.966,0.195,0.126,-7.254,-5.558,-3.322,-0.891,-0.487,0.068,-36.661,-10.206,-4.984
62820.0,-1.02,-0.017,0.236,2.815,-6.741,1.923,-0.978,0.275,-0.06,-1.014,-1.956,0.836,-0.978,0.237,0.139,1.507,-4.969,-1.482,-0.913,-0.55,0.057,-17.934,-4.795,-5.045
62840.0,-1.001,-0.023,0.231,2.258,-8.197,1.703,-0.976,0.265,-0.062,-0.624,-2.287,0.894,-0.977,0.268,0.16,2.175,-3.287,-0.115,-0.916,-0.559,0.067,15.954,3.229,-6.676
62860.0,-0.998,-0.028,0.228,1.244,-8.897,0.893,-0.981,0.268,-0.058,-0.195,-2.31,0.791,-0.974,0.281,0.176,-1.327,-2.182,1.899,-0.935,-0.515,0.103,46.889,10.106,-9.415
62880.0,-0.995,-0.024,0.203,0.952,-9.022,0.219,-0.978,0.268,-0.056,0.528,-2.112,0.598,-0.97,0.273,0.19,-7.889,-0.418,4.17,-0.971,-0.415,0.151,62.127,10.666,-10.177
62900.0,-0.993,-0.025,0.205,1.253,-6.938,-0.14,-0.977,0.274,-0.056,0.988,-1.543,0.602,-0.972,0.24,0.204,-9.829,0.63,5.868,-0.998,-0.297,0.203,61.54,7.599,-9.991
62920.0,-1.006,-0.027,0.238,2.879,-7.459,-0.128,-0.978,0.274,-0.06,1.086,-1.573,0.414,-0.976,0.223,0.223,-7.236,0.573,7.065,-1.009,-0.236,0.238,40.676,2.612,-9.509
62940.0,-1.011,-0.015,0.241,3.586,-8.397,-0.027,-0.976,0.268,-0.062,1.44,-1.524,0.332,-0.965,0.226,0.251,-4.558,-0.108,7.42,-0.989,-0.24,0.253,12.317,-4.486,-7.829
62960.0,-1.014,-0.005,0.237,4.085,-10.245,0.187,-0.975,0.27,-0.062,1.49,-1.503,0.219,-0.938,0.255,0.278,-5.54,-1.911,7.512,-0.922,-0.343,0.231,-3.41,-7.541,-3.64
62980.0,-0.998,-0.007,0.219,3.243,-11.202,0.48,-0.976,0.264,-0.062,0.813,-1.567,0.14,-0.923,0.293,0.341,-13.677,-6.096,8.265,-0.923,-0.394,0.135,-10.831,-7.298,-0.318
63000.0,-0.98,-0.007,0.209,3.108,-9.351,0.181,-0.983,0.261,-0.064,0.574,-1.856,0.14,-0.925,0.329,0.438,-29.689,-13.668,9.64,-0.903,-0.436,0.105,-9.549,-6.873,-0.987
63020.0,-0.986,-0.007,0.234,4.163,-8.195,-0.129,-0.979,0.27,-0.07,0.939,-2.284,0.169,-0.933,0.329,0.475,-46.218,-23.391,9.806,-0.878,-0.462,0.113,1.993,-3.873,-2.474
63040.0,-0.973,-0.011,0.232,4.479,-8.26,-0.408,-0.977,0.271,-0.068,1.206,-2.612,0.269,-0.94,0.277,0.462,-51.042,-32.711,7.454,-0.882,-0.44,0.175,10.653,-3.288,-5.793
63060.0,-0.969,-0.014,0.237,4.41,-5.81,-0.63,-0.98,0.263,-0.065,1.734,-3.171,0.45,-0.961,0.252,0.439,-45.218,-42.981,3.398,-0.903,-0.432,0.251,15.446,-10.246,-9.409
63080.0,-0.98,-0.004,0.229,3.8,-1.792,-1.104,-0.979,0.262,-0.064,1.829,-3.373,0.668,-0.995,0.284,0.548,-34.92,-59.435,-2.18,-0.912,-0.543,0.387,22.778,-17.739,-13.545
63100.0,-0.992,0.005,0.231,2.66,-1.26,-1.26,-0.983,0.268,-0.061,0.824,-3.237,0.849,-0.987,0.238,0.679,-23.162,-71.589,-3.789,-1.003,-0.607,0.612,28.75,-33.823,-18.568
63120.0,-0.977,0.011,0.244,-0.092,-0.359,-1.909,-0.984,0.266,-0.058,0.49,-3.22,1.113,-0.976,0.19,0.778,3.989,-79.064,0.581,-1.021,-0.589,0.698,24.98,-55.523,-21.535
63140.0,-1.007,0.017,0.232,-1.47,-1.68,-2.17,-0.98,0.269,-0.056,0.257,-3.111,1.243,-0.99,0.214,0.799,30.86,-86.328,7.686,-0.989,-0.538,0.753,13.914,-79.1,-23.721
63160.0,-1.029,0.021,0.207,-2.66,-0.408,-1.65,-0.975,0.272,-0.057,-0.305,-2.767,1.189,-0.993,0.369,0.909,54.162,-99.81,19.036,-1.011,-0.578,0.857,3.007,-102.435,-29.267
63180.0,-1.013,0.008,0.237,-2.578,1.381,-0.941,-0.974,0.268,-0.06,-0.998,-2.332,0.987,-1.021,0.532,0.95,39.228,-115.307,30.815,-0.995,-0.698,0.984,0.498,-124.128,-42.882
63200.0,-1.005,-0.006,0.133,-1.449,-2.99,-0.066,-0.974,0.265,-0.06,-1.537,-1.899,0.817,-1.014,0.497,0.996,26.628,-129.846,44.349,-0.997,-0.79,0.973,7.58,-137.598,-55.187
63220.0,-1.012,-0.008,0.206,-2.106,-5.937,0.89,-0.976,0.272,-0.06,-2.046,-1.435,0.555,-1.034,0.526,1.052,21.509,-146.436,58.5,-0.976,-0.874,1.005,42.83,-148.793,-68.178
63240.0,-1.01,-0.002,0.195,-4.787,-3.19,1.118,-0.985,0.275,-0.059,-2.187,-1.598,0.617,-1.033,0.616,1.142,2.769,-158.519,68.313,-1.016,-0.773,1.122,61.902,-157.369,-76.164
63260.0,-1.021,-0.012,0.235,-6.004,-1.288,0.495,-0.981,0.263,-0.061,-1.801,-1.918,0.7,-1.089,0.64,1.135,-11.68,-174.753,77.232,-1.063,-0.788,1.099,68.049,-172.86,-80.45
63280.0,-1.024,-0.013,0.27,-2.78,-3.057,-0.254,-0.977,0.258,-0.061,-1.323,-1.894,0.777,-1.11,0.755,1.137,-35.46,-193.417,85.968,-1.048,-0.898,1.033,85.729,-192.089,-83.16
63300.0,-1.017,-0.009,0.262,-4.9,-11.992,1.058,-0.98,0.263,-0.058,-1.277,-1.819,1.001,-1.069,0.586,1.217,-39.023,-214.254,91.568,-1.067,-0.886,1.034,95.887,-205.35,-90.487
63320.0,-0.982,-0.024,0.269,-4.317,-8.263,0.138,-0.983,0.262,-0.066,-1.514,-2.554,1.11,-1.009,0.446,1.2,-2.556,-227.469,100.238,-1.081,-0.764,1.137,81.619,-218.698,-99.424
63340.0,-1.012,-0.025,0.28,0.294,-13.107,0.288,-0.982,0.268,-0.069,-0.073,-3.066,1.322,-0.99,0.711,1.174,17.75,-236.165,110.942,-1.05,-0.861,1.05,55.328,-234.989,-111.438
63360.0,-0.98,-0.026,0.254,-0.017,-11.497,0.793,-0.976,0.269,-0.065,0.078,-3.235,1.261,-0.978,0.742,1.176,3.703,-249.583,114.099,-0.984,-1.032,1.024,59.025,-241.079,-122.102
63380.0,-0.984,-0.032,0.272,0.994,-7.052,0.398,-0.986,0.261,-0.061,0.297,-3.617,1.33,-0.945,0.668,1.166,-0.855,-258.117,119.368,-0.95,-1.004,0.983,68.596,-237.192,-127.719
63400.0,-0.997,-0.024,0.322,1.833,-6.775,-0.437,-0.976,0.263,-0.059,1.139,-3.29,1.304,-0.884,0.662,1.136,8.805,-259.98,129.803,-0.85,-0.907,0.939,83.919,-237.02,-131.852
63420.0,-0.997,-0.002,0.342,2.081,-11.439,-0.393,-0.973,0.273,-0.06,1.187,-3.29,0.855,-0.837,0.753,1.107,9.245,-259.763,136.531,-0.764,-0.884,0.929,81.13,-238.63,-137.69
63440.0,-0.979,0.008,0.307,1.237,-15.403,0.214,-0.973,0.274,-0.056,1.26,-2.537,0.643,-0.72,0.697,0.997,2.366,-257.97,142.887,-0.611,-0.842,0.904,82.453,-238.619,-142.434
63460.0,-0.964,0.014,0.277,-0.582,-14.917,0.402,-0.988,0.273,-0.055,0.7,-2.38,0.28,-0.602,0.706,0.978,-9.373,-253.384,144.967,-0.441,-0.86,0.897,103.107,-213.366,-138.907
63480.0,-0.969,0.017,0.315,-1.154,-11.229,0.445,-0.979,0.27,-0.052,0.763,-1.85,-0.09,-0.513,0.667,0.997,-22.621,-247.041,144.369,-0.433,-0.759,0.891,122.635,-201.439,-134.194
63500.0,-0.982,0.02,0.34,-1.058,-10.883,1.257,-0.973,0.275,-0.057,-0.395,-0.532,-0.537,-0.396,0.566,0.873,-28.644,-243.617,144.388,-0.357,-0.588,0.908,119.508,-199.629,-127.023
63520.0,-0.991,0.016,0.335,-3.78,-11.76,1.19,-0.975,0.267,-0.058,-0.42,-0.36,-0.66,-0.283,0.63,0.815,-37.504,-235.888,141.168,-0.258,-0.57,0.843,113.947,-194.765,-120.687
63540.0,-0.978,0.012,0.359,-0.93,-14.685,0.985,-0.979,0.26,-0.063,-0.091,-0.35,-0.895,-0.152,0.518,0.874,-47.018,-229.793,134.794,-0.153,-0.6,0.781,126.764,-183.882,-115.391
63560.0,-0.943,0.012,0.313,-0.35,-12.11,2.1,-0.977,0.263,-0.065,-0.037,0.089,-1.144,-0.092,0.428,0.775,-48.715,-222.493,130.633,-0.119,-0.444,0.845,134.918,-174.836,-105.912
63580.0,-0.972,0.002,0.353,-1.307,-12.019,3.114,-0.983,0.263,-0.067,-0.366,0.06,-1.253,0.117,0.397,0.734,-49.972,-214.262,125.555,-0.097,-0.331,0.809,123.617,-175.046,-96.318
63600.0,-0.963,0.015,0.333,2.618,-15.81,1.484,-0.979,0.254,-0.064,-0.122,-0.105,-1.136,0.204,0.351,0.763,-46.69,-202.58,119.35,0.106,-0.296,0.682,119.098,-173.794,-89.981
63620.0,-0.938,-0.02,0.316,5.094,-12.756,1.601,-0.982,0.259,-0.065,0.9,-0.406,-1.219,0.359,0.366,0.672,-55.939,-201.609,117.054,0.13,-0.221,0.725,112.961,-159.451,-84.46
63640.0,-0.976,-0.023,0.338,7.14,-13.3,0.56,-0.979,0.256,-0.071,1.098,-0.686,-1.206,0.533,0.303,0.79,-98.392,-202.63,107.383,0.163,-0.157,0.718,101.435,-158.036,-77.101
63660.0,-0.988,-0.047,0.34,18.813,-19.757,0.478,-0.979,0.246,-0.075,1.463,-0.954,-0.878,0.45,0.244,0.577,-123.658,-195.507,85.225,0.432,-0.12,0.591,93.847,-156.36,-69.233
63680.0,-0.944,-0.008,0.309,14.252,-10.62,-0.842,-0.99,0.249,-0.071,2.915,-1.646,-0.192,0.362,0.124,0.285,-119.344,-195.71,58.356,0.504,-0.159,0.545,95.651,-139.02,-48.902
63700.0,-0.978,0.014,0.386,3.925,-3.666,-3.547,-0.987,0.258,-0.067,2.966,-2.456,0.213,0.466,-0.049,0.345,-78.12,-183.82,38.5,0.401,-0.157,0.492,97.019,-124.84,-34.789
63720.0,-1.018,0.046,0.373,-3.456,-9.114,-7.989,-0.978,0.26,-0.062,2.457,-2.415,0.28,0.46,0.073,0.343,-33.67,-171.64,28.49,0.365,-0.072,0.441,93.769,-113.999,-25.755
63740.0,-0.962,0.093,0.348,-7.334,-11.75,-9.724,-0.974,0.265,-0.061,1.299,-1.488,0.191,0.551,0.128,0.324,-17.58,-158.408,28.082,0.405,0.046,0.425,82.689,-111.735,-21.126
63760.0,-0.92,0.07,0.314,-8.436,-10.698,-6.857,-0.971,0.27,-0.059,0.011,0.026,-0.171,0.557,0.199,0.273,-29.347,-146.685,28.342,0.47,0.04,0.425,72.032,-109.623,-21.584
63780.0,-0.926,0.011,0.33,-8.751,-5.6,-3.026,-0.974,0.268,-0.059,-2.031,1.288,-0.267,0.57,0.156,0.198,-43.192,-134.752,25.828,0.474,0.036,0.411,78.059,-104.923,-22.887
63800.0,-0.944,-0.018,0.358,-9.586,-1.597,1.192,-0.982,0.261,-0.068,-4.69,1.789,-0.159,0.51,0.034,0.14,-35.0,-122.822,23.803,0.463,0.097,0.372,87.29,-102.408,-21.606
63820.0,-0.966,-0.057,0.359,-8.767,-2.36,2.652,-0.978,0.25,-0.077,-6.024,1.767,0.146,0.542,-0.03,0.063,-13.876,-114.058,26.339,0.524,0.176,0.342,84.44,-106.087,-18.464
63840.0,-0.974,-0.027,0.32,-6.037,-1.74,0.455,-0.986,0.241,-0.089,-6.164,1.08,0.634,0.657,-0.045,0.027,18.709,-105.69,30.165,0.636,0.237,0.351,76.471,-111.476,-10.949
63860.0,-0.964,0.001,0.31,-8.788,-0.062,-1.202,-1.001,0.237,-0.094,-4.786,-0.986,1.059,0.68,0.009,0.039,21.623,-95.976,33.816,0.615,0.335,0.254,47.713,-108.894,-6.732
63880.0,-0.949,-0.002,0.325,-7.42,4.297,-2.781,-0.983,0.246,-0.082,-2.403,-2.487,1.621,0.664,0.053,0.043,-3.463,-86.054,37.881,0.773,0.329,0.21,-0.855,-107.586,-5.443
63900.0,-0.966,-0.017,0.316,-7.315,6.65,-4.371,-0.985,0.251,-0.07,-1.89,-2.315,1.971,0.685,-0.034,-0.014,-34.484,-82.835,39.308,0.874,0.176,0.25,-11.963,-105.667,-1.328
63920.0,-0.97,-0.016,0.309,-9.944,10.681,-4.956,-0.997,0.243,-0.068,-1.837,-2.543,2.044,0.799,-0.057,-0.018,-56.385,-86.122,33.286,0.781,0.12,0.282,5.336,-98.397,0.69
63940.0,-0.962,-0.019,0.321,-3.578,17.864,-5.328,-0.984,0.258,-0.07,-0.584,-2.659,2.158,0.871,-0.136,0.125,-65.478,-82.004,24.217,0.725,0.155,0.279,26.267,-94.696,0.416
63960.0,-0.971,-0.043,0.318,3.275,19.118,-5.192,-0.969,0.276,-0.077,-1.172,-2.592,2.292,0.678,-0.318,0.202,-63.98,-93.17,13.3,0.777,0.216,0.261,28.844,-97.181,-2.189
63980.0,-0.966,-0.07,0.331,2.337,18.398,-3.498,-0.975,0.254,-0.076,-0.912,-2.981,2.571,0.784,-0.429,0.178,-23.803,-117.792,1.853,0.773,0.196,0.234,34.476,-97.522,-5.156
64000.0,-0.985,-0.084,0.319,3.502,18.386,-3.734,-0.996,0.252,-0.073,-1.12,-3.78,3.15,0.894,-0.35,0.066,12.152,-116.918,-11.076,0.656,0.249,0.139,40.532,-95.046,-6.575
64020.0,-0.988,-0.067,0.356,11.113,17.187,-5.315,-0.982,0.25,-0.078,-1.907,-4.826,3.422,0.814,-0.277,-0.037,59.243,-122.071,-20.091,0.648,0.278,0.079,36.383,-96.3,-8.821
64040.0,-0.976,-0.02,0.353,10.311,9.888,-5.585,-0.972,0.251,-0.077,-0.579,-5.296,4.36,0.728,-0.232,-0.077,87.03,-122.105,-16.966,0.721,0.211,0.047,30.446,-98.268,-10.634
64060.0,-0.982,-0.008,0.303,4.112,6.765,-6.11,-0.987,0.261,-0.067,0.929,-6.054,4.616,0.71,-0.046,-0.29,77.951,-117.351,-3.074,0.69,0.228,-0.062,25.137,-95.902,-11.45
64080.0,-1.002,0.006,0.279,-0.359,5.808,-6.678,-0.98,0.258,-0.06,0.715,-6.024,4.459,0.741,0.073,-0.416,42.642,-108.396,2.043,0.66,0.239,-0.095,18.902,-96.3,-11.947
64100.0,-0.999,-0.01,0.241,-0.032,1.929,-8.322,-0.956,0.259,-0.06,0.721,-4.894,4.118,0.794,0.062,-0.563,-12.158,-97.101,4.106,0.689,0.267,-0.12,16.4,-99.97,-11.573
64120.0,-1.019,0.027,0.259,-4.533,7.551,-9.225,-0.983,0.292,-0.046,-0.199,-3.69,3.908,0.739,-0.058,-0.611,-32.05,-79.402,9.635,0.725,0.276,-0.277,1.085,-90.689,-14.953
64140.0,-0.966,-0.03,0.346,-4.867,8.153,-8.195,-0.984,0.292,-0.042,-0.91,-3.072,3.041,0.775,-0.096,-0.667,-34.195,-58.476,17.284,0.757,0.148,-0.403,2.357,-75.967,-27.791
64160.0,-0.978,-0.237,0.269,2.108,2.251,-6.012,-0.963,0.268,-0.055,-0.14,-1.538,1.978,0.834,-0.197,-0.656,-26.999,-36.906,21.127,0.995,0.354,-0.239,17.486,-51.567,-38.23
64180.0,-0.972,-0.111,0.28,9.677,4.05,-2.814,-0.966,0.265,-0.062,0.035,-0.358,1.699,0.804,-0.13,-0.625,-23.489,-19.655,24.904,0.986,0.678,-0.137,14.361,-32.797,-34.162
64200.0,-0.963,-0.075,0.246,9.94,3.022,-2.896,-0.994,0.25,-0.065,-0.047,-0.791,1.905,0.746,-0.104,-0.611,-30.921,-7.472,28.508,0.937,0.602,-0.246,5.778,-28.915,-19.498
64220.0,-0.984,-0.02,0.247,12.031,-0.188,-5.163,-0.989,0.235,-0.077,2.526,-1.939,2.752,0.739,-0.127,-0.634,-43.222,-3.715,27.965,0.983,0.29,-0.331,5.655,-21.259,-6.632
64240.0,-0.971,0.019,0.237,8.411,-2.679,-6.439,-0.983,0.251,-0.08,4.093,-2.77,3.42,0.752,-0.212,-0.637,-42.953,-1.527,23.631,0.948,0.284,-0.339,0.802,-13.693,-0.852
