Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
131400.0,-1.123,0.045,0.149,-15.651,-7.271,8.985,-1.033,0.104,-0.069,4.846,-1.164,-5.573,-1.307,0.091,-0.362,-92.442,13.114,-11.239,-1.735,-0.131,0.297,106.584,-218.035,-17.64
131420.0,-1.079,0.054,0.157,-14.511,-6.952,6.388,-1.028,0.085,-0.07,-0.541,-3.079,-6.402,-1.156,0.026,-0.368,-75.254,22.446,-7.564,-1.749,-0.032,0.186,118.032,-225.532,-17.337
131440.0,-1.045,0.062,0.177,-13.059,-4.644,5.215,-1.033,0.049,-0.065,0.201,-5.101,-5.983,-1.096,0.45,-0.134,-41.113,37.655,8.612,-1.717,0.092,0.181,111.577,-239.938,-20.423
131460.0,-1.039,0.06,0.194,-10.464,-5.747,4.088,-1.029,0.016,-0.056,5.014,-5.541,-3.271,-0.892,0.642,-0.025,-95.388,41.52,27.853,-1.609,0.105,0.313,88.453,-242.9,-24.609
131480.0,-1.031,0.073,0.191,-6.943,-10.381,2.14,-1.016,0.06,-0.048,3.914,-5.286,-2.17,-1.017,0.211,-0.126,-143.22,33.88,32.06,-1.606,0.048,0.335,78.556,-242.407,-29.46
131500.0,-1.003,0.097,0.185,-3.923,-13.295,1.352,-1.023,0.068,-0.052,2.826,-7.166,-2.821,-0.982,0.235,-0.095,-104.601,5.778,42.537,-1.606,0.021,0.258,77.585,-243.802,-31.661
131520.0,-0.988,0.114,0.161,-0.892,-15.087,0.149,-1.018,0.078,-0.043,0.023,-8.62,-4.779,-0.9,0.367,-0.023,-99.625,-11.393,55.837,-1.482,0.016,0.24,84.462,-238.006,-28.479
131540.0,-0.983,0.117,0.14,-0.214,-14.403,-2.903,-1.021,0.053,-0.04,1.621,-13.623,-5.842,-0.894,0.264,-0.002,-101.198,-21.621,63.036,-1.423,-0.013,0.226,91.096,-238.86,-26.992
131560.0,-0.985,0.113,0.133,-0.224,-11.413,-6.432,-1.01,0.03,-0.029,9.288,-16.118,-6.536,-0.913,0.151,-0.034,-85.324,-33.204,66.429,-1.139,0.073,0.225,91.509,-234.131,-21.609
131580.0,-0.988,0.115,0.124,2.752,-7.019,-8.581,-1.001,0.06,-0.003,9.417,-13.901,-7.825,-0.949,0.133,-0.041,-68.383,-47.355,68.269,-1.119,0.142,0.279,82.519,-211.321,-16.052
131600.0,-0.971,0.139,0.114,5.512,-2.672,-9.085,-1.01,0.072,0.007,5.601,-11.584,-10.124,-0.988,0.129,-0.047,-58.296,-57.491,70.593,-1.205,0.184,0.227,56.492,-213.6,-24.21
131620.0,-0.993,0.158,0.09,5.999,-1.341,-9.344,-1.016,0.067,0.005,0.964,-9.322,-13.197,-1.0,0.07,-0.197,-48.606,-77.479,69.847,-1.015,0.135,0.156,29.391,-217.895,-36.292
131640.0,-0.973,0.212,0.092,10.409,13.116,-10.225,-1.002,0.078,0.008,-0.029,-7.771,-14.264,-0.98,-0.062,-0.183,-35.32,-81.02,62.799,-0.794,0.1,0.148,20.047,-206.511,-40.476
131660.0,-0.998,0.223,0.193,7.296,18.184,-4.511,-0.99,0.021,-0.005,-0.23,-7.738,-15.246,-1.001,-0.071,-0.067,-16.866,-80.712,59.73,-0.733,0.227,0.298,14.482,-182.872,-41.944
131680.0,-1.041,0.16,0.263,9.52,12.32,-2.17,-1.005,0.027,0.035,2.882,-5.769,-16.221,-1.025,-0.111,-0.049,0.551,-78.796,56.508,-0.712,0.256,0.432,-11.335,-188.558,-47.446
131700.0,-1.029,0.169,0.181,10.126,3.516,0.022,-0.989,0.089,0.007,4.189,-5.058,-19.142,-1.034,-0.142,-0.1,14.899,-75.69,51.169,-0.548,0.056,0.383,-18.972,-186.075,-50.41
131720.0,-0.99,0.146,0.115,12.942,4.749,2.231,-1.008,0.117,-0.014,-8.931,-2.795,-21.45,-1.046,-0.122,-0.176,22.807,-74.712,48.881,-0.424,-0.035,0.277,4.576,-168.063,-31.344
131740.0,-0.956,0.14,0.122,15.607,6.892,1.114,-1.036,0.014,-0.028,-10.912,-6.582,-23.488,-1.014,-0.11,-0.25,23.6,-69.662,47.601,-0.29,0.124,0.269,26.571,-143.418,-14.147
131760.0,-0.973,0.102,0.134,10.64,4.862,-0.895,-1.039,-0.04,-0.018,-5.53,-10.57,-26.04,-0.94,-0.153,-0.25,24.685,-61.191,42.82,-0.226,0.289,0.388,23.737,-128.45,-18.434
131780.0,-0.954,0.147,0.083,10.64,3.243,-4.522,-1.032,-0.036,-0.02,5.473,-14.172,-25.516,-0.91,-0.283,-0.157,41.938,-54.725,33.219,-0.11,0.235,0.404,13.338,-120.466,-22.314
131800.0,-0.897,0.108,0.111,13.452,3.428,-7.095,-1.028,-0.021,-0.01,5.513,-15.438,-23.652,-0.881,-0.248,-0.049,70.641,-50.388,26.725,-0.016,0.251,0.272,26.755,-113.145,-27.774
131820.0,-0.883,0.123,0.119,18.713,-3.844,-9.381,-1.01,0.026,0.004,-3.356,-15.648,-22.829,-0.847,-0.053,-0.008,74.619,-51.775,18.836,0.126,0.358,0.195,22.572,-89.371,-21.776
131840.0,-0.886,0.159,0.072,21.743,-9.55,-10.26,-0.989,0.035,0.001,-8.942,-18.279,-21.673,-0.757,0.118,-0.03,44.888,-48.814,8.441,0.121,0.39,0.207,15.9,-67.872,-15.241
131860.0,-0.881,0.171,0.023,22.312,-9.158,-11.038,-0.987,-0.012,0.026,-15.331,-17.822,-24.706,-0.774,0.159,-0.131,7.742,-18.592,0.322,0.191,0.459,0.382,4.102,-56.448,-12.873
131880.0,-0.883,0.211,0.065,16.053,-2.587,-11.271,-0.991,-0.066,0.051,-19.804,-13.274,-30.16,-0.869,0.061,-0.502,-18.336,-7.237,-2.966,0.4,0.543,0.499,-12.238,-40.346,-11.821
131900.0,-0.918,0.146,0.072,10.628,-2.957,-13.102,-1.021,-0.092,0.052,-15.808,-10.686,-33.518,-0.809,-0.291,-0.862,-27.906,9.924,-13.836,0.311,0.504,0.446,-15.53,-23.549,-10.158
131920.0,-1.027,0.101,-0.039,17.105,-1.096,-12.942,-1.039,-0.117,0.073,-3.349,-8.371,-35.691,-0.549,-0.362,-0.363,19.598,58.744,-40.932,0.356,0.375,0.434,-4.291,-15.221,2.074
131940.0,-1.122,-0.024,0.021,19.982,6.073,-11.904,-0.965,-0.122,0.085,8.622,-2.806,-37.755,-0.946,0.407,0.038,88.024,20.297,-25.655,0.569,0.442,0.602,14.77,2.38,16.31
131960.0,-1.163,-0.151,0.153,14.866,3.457,-11.04,-0.954,-0.082,0.079,6.506,1.244,-44.849,-1.749,1.041,0.431,13.195,36.691,-21.055,0.445,0.627,0.77,1.816,6.552,15.015
131980.0,-1.164,-0.245,0.179,5.276,-3.889,-9.822,-1.042,-0.1,0.045,2.136,3.529,-52.343,-1.427,0.664,0.11,-106.017,-7.604,-39.229,0.375,0.442,0.864,-8.654,1.288,14.503
132000.0,-1.142,-0.239,0.169,0.814,-5.304,-7.803,-1.013,-0.142,0.026,4.682,8.13,-54.335,-1.054,-0.083,-0.017,-103.815,-11.235,-43.632,0.39,0.322,0.902,0.622,3.489,20.852
132020.0,-1.074,-0.199,0.1,0.752,-8.022,-5.257,-0.98,-0.159,0.028,12.277,8.746,-51.452,-1.146,-0.066,0.08,-21.567,-29.659,-29.129,0.403,0.281,0.826,18.378,5.623,28.394
132040.0,-0.959,-0.137,0.046,-0.065,-11.205,-4.635,-0.981,-0.264,0.001,16.95,3.218,-41.276,-1.0,-0.041,0.023,6.752,-21.535,-27.233,0.338,0.33,0.789,18.086,9.071,32.106
132060.0,-0.883,-0.088,0.072,-3.798,-11.41,-4.662,-1.006,-0.337,-0.027,19.805,-3.196,-32.942,-1.111,0.061,0.128,14.328,-30.345,-25.941,0.322,0.398,0.838,2.032,7.956,29.592
132080.0,-0.889,-0.068,0.083,-7.85,-11.149,-4.942,-1.023,-0.268,0.002,17.523,-8.112,-23.891,-1.003,0.309,0.156,-5.115,-37.055,-19.837,0.365,0.318,0.813,-21.477,7.435,24.009
132100.0,-0.927,-0.084,0.071,-9.232,-8.737,-4.909,-1.007,-0.193,0.018,2.692,-9.764,-16.469,-0.92,0.343,0.295,-35.962,-26.008,-18.486,0.393,0.128,0.71,-13.493,14.685,25.951
132120.0,-0.975,-0.11,0.025,-11.017,-3.607,-4.284,-1.003,-0.191,0.01,-4.098,-12.264,-10.994,-0.936,0.25,0.33,-42.899,-13.69,-16.418,0.403,0.123,0.585,10.435,28.263,30.761
132140.0,-1.02,-0.146,0.023,-11.416,0.478,-4.226,-1.012,-0.249,0.016,-4.121,-15.415,-5.944,-0.935,0.111,0.238,-33.299,4.625,-18.189,0.409,0.193,0.549,17.432,45.348,34.668
132160.0,-1.065,-0.175,0.081,-8.004,2.864,-4.611,-0.984,-0.259,0.045,-1.404,-16.063,-4.026,-0.953,0.12,0.258,-9.68,14.084,-15.949,0.336,0.337,0.562,4.487,55.488,33.281
132180.0,-1.086,-0.186,0.134,-3.061,3.662,-4.203,-1.01,-0.261,0.052,2.074,-17.28,-4.091,-1.188,0.268,0.106,7.115,9.228,-11.437,0.205,0.312,0.555,-29.933,51.849,27.804
132200.0,-1.077,-0.206,0.142,-3.886,-0.197,-4.201,-1.022,-0.265,0.064,6.317,-16.159,-2.639,-1.315,0.157,0.086,9.344,3.458,-15.768,0.216,0.126,0.475,-40.363,50.771,28.945
132220.0,-1.056,-0.198,0.103,-2.753,-6.197,-6.463,-0.982,-0.221,0.082,12.569,-9.808,-0.07,-0.897,0.139,0.092,16.511,-8.128,-16.148,0.287,-0.055,0.4,-26.105,68.27,36.273
132240.0,-1.003,-0.14,0.066,1.416,-7.949,-7.479,-0.976,-0.209,0.102,6.113,-8.096,-0.744,-0.866,0.106,0.067,23.477,0.977,-12.703,0.275,-0.017,0.399,3.102,95.064,42.276
132260.0,-0.971,-0.132,0.092,7.59,-8.769,-7.544,-0.987,-0.251,0.068,2.378,-7.057,-0.418,-0.937,0.057,0.077,32.709,2.167,-10.512,0.15,0.118,0.475,4.824,114.882,41.586
132280.0,-0.922,-0.153,0.102,9.899,-7.035,-6.536,-0.967,-0.245,0.064,3.384,-3.223,1.624,-0.978,0.139,0.169,50.748,1.415,-6.503,0.005,0.128,0.504,-13.943,116.757,37.654
132300.0,-0.94,-0.174,0.12,8.637,-7.984,-5.334,-0.982,-0.206,0.081,3.314,-3.597,2.052,-1.018,0.403,0.114,26.721,4.871,-2.285,0.005,-0.031,0.375,-14.216,116.058,33.923
132320.0,-0.956,-0.184,0.101,9.526,-6.88,-5.007,-0.995,-0.209,0.086,1.629,-0.189,0.388,-1.092,0.349,0.097,-15.653,-8.322,-3.905,0.01,-0.085,0.324,1.816,144.02,36.384
132340.0,-1.051,-0.214,0.127,10.196,-7.732,-5.735,-0.999,-0.197,0.081,1.221,1.372,-0.275,-0.983,0.174,0.113,-22.967,-5.888,-3.343,-0.1,0.082,0.475,7.591,176.742,37.868
132360.0,-1.085,-0.239,0.119,7.554,-7.048,-8.29,-0.995,-0.208,0.089,2.506,2.681,-0.486,-0.943,0.055,0.139,-12.233,-1.871,-3.284,-0.343,0.291,0.699,-15.205,175.945,17.525
132380.0,-1.04,-0.144,0.075,9.558,-6.395,-7.195,-0.92,-0.195,0.086,0.287,4.809,-3.689,-0.959,0.038,0.109,14.305,2.633,-2.479,-0.473,0.293,0.756,-59.939,155.205,5.003
132400.0,-1.009,-0.15,0.07,10.609,-1.827,-4.621,-0.953,-0.171,0.076,-11.159,9.251,-7.735,-1.016,0.126,0.114,21.835,3.82,1.431,-0.396,-0.043,0.55,-28.668,170.372,13.415
132420.0,-1.05,-0.256,0.17,14.379,-1.182,-2.613,-0.916,-0.131,0.073,-16.106,-2.328,-2.889,-1.026,0.195,0.112,16.389,3.284,4.299,-0.47,0.009,0.661,-7.655,201.802,24.576
132440.0,-1.05,-0.298,0.135,12.679,-7.397,0.03,-0.924,-0.318,0.037,-8.753,8.175,0.129,-1.005,0.165,0.101,3.805,2.608,4.298,-0.761,0.191,0.888,-39.079,191.194,10.863
132460.0,-0.989,-0.155,0.066,12.304,-4.322,1.371,-0.919,-0.273,0.061,-8.943,7.842,2.698,-0.979,0.078,0.108,7.546,3.961,4.01,-0.768,0.124,0.803,-54.4,175.225,-0.723
132480.0,-0.957,0.046,0.116,7.858,-3.277,6.245,-0.773,-0.238,0.027,-12.51,9.136,7.865,-0.974,0.036,0.1,25.907,7.613,4.809,-0.703,0.068,0.602,-32.601,195.989,7.904
132500.0,-0.975,-0.076,0.123,13.885,-2.087,6.878,-0.93,-0.293,0.028,-12.144,4.448,11.801,-1.038,0.064,0.091,46.432,10.113,7.717,-0.935,0.181,0.72,-23.611,229.476,24.847
132520.0,-1.01,-0.168,0.135,4.685,0.95,7.671,-0.948,-0.227,0.011,-11.136,19.212,13.037,-1.06,0.297,0.078,49.847,9.201,12.872,-1.42,0.222,0.944,-66.37,196.535,11.61
132540.0,-1.055,-0.142,0.085,4.245,0.119,6.057,-0.927,-0.149,0.034,-18.107,8.985,14.065,-1.024,0.371,0.084,20.446,6.124,14.682,-1.175,0.191,0.85,-100.853,161.175,-2.686
132560.0,-1.037,-0.064,0.058,3.511,4.244,4.502,-1.01,-0.196,0.03,-22.871,3.869,13.375,-1.019,0.226,0.068,4.13,6.872,14.39,-1.022,-0.02,0.641,-82.764,176.152,11.101
132580.0,-1.022,-0.074,0.118,10.513,9.078,5.238,-0.97,-0.245,0.031,-22.317,14.438,15.713,-1.054,0.156,0.089,6.204,6.898,16.905,-1.145,0.047,0.702,-56.023,195.083,26.36
132600.0,-1.041,-0.181,0.152,5.712,13.629,5.32,-0.995,-0.27,0.001,-15.4,15.05,21.35,-1.074,0.153,0.109,22.216,5.743,21.118,-1.47,0.163,0.784,-75.798,186.567,20.254
132620.0,-1.048,-0.255,0.149,-2.751,12.149,2.834,-1.038,-0.287,0.004,-9.45,12.67,28.14,-1.088,0.372,0.065,28.68,3.326,24.607,-1.502,0.08,0.667,-104.595,169.842,7.409
132640.0,-1.023,-0.146,0.039,-4.074,12.197,-0.989,-1.063,-0.202,0.002,-4.076,11.632,35.416,-1.053,0.356,0.062,18.443,-1.672,26.116,-1.378,-0.259,0.716,-72.455,142.733,15.762
132660.0,-0.955,-0.021,0.005,-7.209,13.892,-0.736,-1.074,-0.204,0.079,-21.072,0.73,34.638,-1.026,0.328,0.098,8.371,-3.076,27.296,-1.18,-0.189,0.853,-48.191,158.017,35.311
132680.0,-0.948,0.008,0.153,-7.612,18.795,0.876,-1.037,-0.159,0.031,-12.044,-2.616,39.11,-0.996,0.175,0.126,12.6,0.0,27.09,-1.423,0.077,0.665,-60.404,150.558,27.551
132700.0,-0.99,0.021,0.163,-6.784,14.098,3.638,-1.019,-0.086,0.012,-14.378,-1.704,45.725,-1.006,0.155,0.082,25.34,4.76,26.88,-1.443,-0.008,0.45,-88.62,139.65,18.06
132720.0,-1.008,0.011,0.041,-9.46,12.234,6.148,-0.909,-0.168,-0.017,-17.99,7.21,41.58,-1.032,0.175,0.104,25.55,2.31,26.88,-1.31,-0.204,0.345,-68.076,122.643,22.739
132740.0,-1.007,-0.002,0.007,-11.62,14.946,6.326,-1.022,-0.089,-0.001,-19.18,-1.19,41.37,-0.962,0.136,0.088,27.656,7.979,25.384,-1.217,-0.14,0.512,-51.164,122.664,30.85
132760.0,-1.02,0.003,0.06,-11.535,14.961,5.315,-1.044,-0.036,-0.018,-25.27,-1.82,45.99,-0.967,0.129,0.073,32.645,12.76,22.12,-1.218,0.004,0.506,-57.641,114.407,29.827
132780.0,-1.059,0.068,0.106,-9.32,10.982,4.036,-1.03,-0.023,-0.033,-22.33,0.35,43.33,-0.997,0.089,0.087,29.714,15.87,16.207,-1.287,-0.025,0.364,-69.382,105.385,24.572
132800.0,-1.071,0.175,0.09,-2.524,6.251,3.946,-1.061,-0.098,-0.018,-16.387,-7.021,38.705,-0.968,-0.056,-0.011,35.819,29.444,12.594,-1.317,-0.105,0.259,-60.54,96.212,22.97
132820.0,-1.069,0.214,0.085,2.878,3.812,6.433,-1.033,-0.038,0.003,-7.257,-4.012,36.97,-1.233,-0.213,0.043,30.302,12.622,-4.472,-1.307,-0.068,0.232,-49.797,84.274,20.189
132840.0,-1.065,0.213,0.089,8.131,2.03,10.772,-1.055,0.023,-0.011,-16.154,-6.582,35.482,-0.95,-0.206,-0.24,21.824,10.05,-11.522,-1.239,-0.02,0.236,-43.481,71.158,16.924
132860.0,-1.066,0.152,0.104,10.505,0.03,13.285,-1.009,-0.064,-0.049,-19.936,-4.775,30.145,-0.929,-0.276,-0.51,28.02,25.851,-23.219,-1.167,-0.0,0.208,-36.106,65.237,16.334
132880.0,-1.064,0.112,0.124,9.889,-2.545,13.478,-1.005,0.116,-0.025,-29.457,-5.844,24.012,-0.959,-0.301,-0.514,34.164,47.296,-40.058,-1.132,-0.013,0.166,-18.017,62.669,17.982
132900.0,-1.071,0.107,0.136,8.495,-5.548,10.649,-1.036,0.041,-0.018,-35.043,-4.966,18.424,-0.993,-0.174,-0.502,49.548,72.209,-48.054,-1.103,-0.003,0.134,15.386,62.23,25.261
132920.0,-1.043,0.132,0.154,6.023,-6.055,7.924,-1.021,-0.138,-0.0,-26.185,-0.867,15.058,-1.251,-0.247,-0.174,87.299,60.031,-56.346,-1.12,0.134,0.115,23.481,59.957,28.122
132940.0,-1.019,0.133,0.139,1.683,-8.785,5.824,-1.003,-0.128,0.006,-6.911,0.76,14.611,-1.191,-0.213,-0.037,110.115,45.413,-71.021,-1.151,0.179,0.111,11.764,50.981,26.68
132960.0,-0.989,0.134,0.101,-2.832,-6.488,4.653,-1.014,0.023,-0.011,-6.834,2.374,13.914,-0.994,-0.098,-0.118,122.569,38.717,-78.607,-1.102,0.121,0.101,4.616,41.816,23.728
132980.0,-0.977,0.172,0.108,-3.687,-4.982,4.472,-1.031,-0.008,-0.029,-7.624,0.269,12.675,-0.975,-0.0,-0.149,115.429,27.035,-81.31,-1.062,0.144,0.085,0.57,39.834,22.117
133000.0,-0.995,0.194,0.122,-2.55,-4.893,6.051,-1.038,0.002,-0.044,-3.93,-1.776,11.552,-0.98,0.241,-0.072,83.012,15.601,-81.576,-1.072,0.204,0.053,-9.571,38.398,17.556
133020.0,-1.015,0.186,0.139,-1.648,-8.6,7.25,-1.029,-0.004,-0.038,-2.866,-3.116,12.048,-0.979,0.392,-0.171,50.193,7.089,-75.246,-1.12,0.213,-0.017,-28.348,34.462,10.653
133040.0,-1.006,0.138,0.156,-2.099,-12.34,6.377,-1.008,-0.048,-0.018,-6.702,-4.48,14.635,-0.986,0.36,-0.186,-11.849,-5.406,-73.421,-1.121,0.188,-0.03,-42.715,25.12,3.171
133060.0,-1.039,0.106,0.157,0.429,-14.42,5.233,-1.028,-0.012,-0.021,-6.119,-5.919,15.841,-0.911,0.102,-0.127,-45.037,-11.668,-76.48,-1.064,0.089,-0.015,-43.261,19.899,0.799
133080.0,-1.029,0.084,0.121,1.05,-14.42,3.22,-1.041,-0.03,-0.004,-4.31,-7.77,18.234,-0.845,0.12,-0.154,-28.496,-15.273,-69.911,-1.008,0.034,0.008,-29.981,18.959,3.47
133100.0,-0.989,0.077,0.107,1.073,-10.196,0.792,-1.022,-0.047,0.016,10.823,-8.074,19.649,-0.884,0.388,-0.219,-36.986,-25.015,-59.812,-0.998,0.055,0.012,-23.017,16.216,4.145
133120.0,-0.96,0.076,0.131,1.57,-6.351,-2.732,-1.018,0.082,0.015,15.691,-8.329,20.153,-0.892,0.332,-0.194,-50.977,-30.365,-59.759,-0.99,0.052,-0.002,-19.771,13.302,0.182
133140.0,-0.945,0.093,0.142,2.408,-6.173,-5.145,-1.011,0.127,0.003,13.075,-3.478,17.79,-0.901,0.257,-0.232,-25.5,-34.231,-58.701,-0.989,0.019,-0.031,-10.656,13.135,-4.509
133160.0,-0.953,0.108,0.148,2.799,-7.975,-6.796,-1.022,0.045,-0.007,4.909,-2.781,17.369,-0.939,0.436,-0.26,-7.037,-35.074,-45.655,-1.029,-0.018,-0.038,11.571,6.504,-8.818
133180.0,-0.954,0.109,0.144,2.477,-7.021,-6.85,-1.027,0.023,-0.014,5.58,-3.529,17.388,-0.93,0.467,-0.196,-1.523,-30.153,-28.918,-1.002,0.057,-0.063,24.649,5.327,-8.299
133200.0,-0.949,0.076,0.136,2.289,-12.751,-7.293,-1.003,0.037,-0.018,11.243,-2.597,15.38,-0.825,0.388,-0.098,35.955,-24.767,-15.457,-0.997,0.177,-0.101,26.762,0.003,-8.605
133220.0,-0.928,0.099,0.08,1.866,-7.559,-8.085,-0.987,0.036,0.02,14.807,-1.76,14.803,-0.778,0.458,-0.006,40.317,-14.766,-5.715,-0.936,0.192,-0.166,20.121,0.763,-7.57
133240.0,-0.981,0.085,0.121,0.0,-3.29,-6.23,-0.988,0.013,0.017,18.661,0.985,13.712,-1.234,0.408,-0.081,7.895,-16.947,-11.171,-0.964,0.195,-0.205,18.468,3.151,-6.096
133260.0,-1.018,0.043,0.14,-0.674,-4.068,-5.127,-1.012,0.13,-0.016,18.745,2.073,11.412,-1.465,0.378,-0.553,113.209,-56.617,4.087,-0.981,0.207,-0.225,13.72,4.06,-7.28
133280.0,-1.039,0.043,0.119,-0.202,-1.537,-4.503,-1.018,0.191,-0.031,7.744,3.325,8.633,-1.383,0.001,-0.539,-0.47,-18.113,5.278,-0.954,0.151,-0.25,17.894,10.55,-5.509
133300.0,-1.051,0.043,0.102,0.661,-0.714,-3.774,-1.027,0.109,-0.036,-3.93,2.588,5.234,-1.102,0.772,0.223,-7.229,-45.714,20.102,-0.949,0.147,-0.252,26.812,17.354,-2.818
133320.0,-1.066,0.043,0.098,0.149,-1.771,-3.296,-1.017,0.006,-0.034,-3.517,1.082,4.352,-0.937,0.098,0.052,-9.653,-36.707,21.626,-1.006,0.188,-0.238,28.974,17.036,-3.585
133340.0,-1.067,0.043,0.087,-3.431,-1.948,-2.864,-1.019,-0.006,-0.024,6.925,0.639,4.236,-1.221,0.022,0.072,6.369,-27.066,13.487,-0.993,0.239,-0.163,18.716,14.944,-5.912
133360.0,-1.052,0.034,0.101,-9.09,-0.224,-2.447,-1.034,0.05,-0.022,14.154,-1.238,4.57,-1.18,0.0,-0.078,28.799,-29.028,10.301,-1.002,0.258,-0.114,1.213,8.479,-8.083
133380.0,-1.027,0.03,0.135,-11.37,0.058,-2.105,-1.012,0.102,-0.016,7.652,-0.865,3.884,-1.175,0.185,0.023,21.582,-36.658,15.511,-0.978,0.177,-0.106,-12.061,4.143,-5.426
133400.0,-1.005,0.03,0.152,-11.522,-1.365,-1.387,-1.023,0.173,-0.019,0.06,-5.362,5.159,-1.013,0.261,0.037,-12.542,-32.245,10.354,-0.947,0.089,-0.087,-11.97,1.82,0.84
133420.0,-0.987,0.034,0.146,-9.937,-6.246,0.297,-1.022,0.154,-0.011,-9.597,-6.793,4.746,-0.937,0.062,0.03,-40.364,-19.897,3.852,-0.978,0.085,-0.094,-11.9,-0.21,4.62
133440.0,-0.979,0.033,0.093,-5.445,-9.309,2.025,-0.993,0.092,-0.013,-10.85,-5.52,3.792,-0.954,-0.146,-0.012,-28.322,-19.597,-0.269,-0.974,0.08,-0.116,-12.622,-2.178,2.936
133460.0,-0.987,0.032,0.068,-1.038,-7.226,3.215,-0.999,0.017,0.006,-4.69,-3.64,3.64,-0.99,-0.159,-0.027,3.158,-15.53,0.59,-0.981,0.075,-0.164,-13.395,-0.48,-0.035
133480.0,-1.012,0.032,0.091,0.324,-3.04,3.43,-0.993,0.021,0.007,5.319,-1.597,4.402,-1.039,-0.136,0.025,22.999,-16.191,2.95,-1.0,0.029,-0.185,-6.403,0.055,-1.675
133500.0,-1.044,0.035,0.122,0.294,-1.758,3.308,-1.002,0.065,-0.006,11.363,-0.233,3.248,-1.031,-0.037,0.038,29.054,-15.384,6.132,-0.99,0.065,-0.205,-1.194,0.919,-1.543
133520.0,-1.052,0.039,0.137,-1.236,-1.996,2.962,-1.029,0.087,-0.025,7.56,0.77,3.01,-0.997,0.064,0.045,19.467,-11.278,6.738,-0.973,0.092,-0.194,2.52,2.8,-1.12
133540.0,-1.035,0.031,0.132,-1.978,-3.436,3.18,-1.017,0.117,-0.028,-2.235,1.467,3.219,-0.968,0.102,0.053,-4.757,-8.011,6.216,-0.984,0.104,-0.176,5.39,3.64,-0.07
133560.0,-0.994,0.029,0.111,-2.464,-3.355,3.642,-1.017,0.081,-0.033,-2.578,-0.457,2.624,-0.977,0.078,0.058,-19.739,-0.246,4.373,-0.977,0.13,-0.148,4.62,0.84,0.07
133580.0,-0.964,0.035,0.101,-2.304,-1.109,3.823,-1.015,0.083,-0.017,-0.189,-0.049,1.209,-1.013,-0.045,0.059,-16.29,5.713,-0.703,-0.946,0.125,-0.111,1.769,0.84,2.05
133600.0,-0.96,0.042,0.107,-1.289,2.624,3.88,-1.012,0.1,-0.01,1.105,0.899,0.477,-0.982,-0.063,0.029,6.734,9.673,-2.974,-0.958,0.126,-0.151,0.712,1.651,2.669
133620.0,-0.973,0.045,0.145,-0.569,3.167,3.995,-1.003,0.084,-0.017,5.581,0.721,-0.06,-0.985,-0.009,0.014,18.363,15.891,-4.215,-0.992,0.092,-0.197,2.032,0.856,3.841
133640.0,-0.987,0.052,0.15,-1.899,-2.278,4.675,-1.014,0.12,-0.022,1.702,0.882,-0.649,-1.018,0.03,0.016,17.615,18.511,-5.782,-1.057,0.065,-0.201,6.751,-2.283,5.95
133660.0,-0.973,0.062,0.114,-7.283,-2.23,5.529,-1.003,0.112,-0.029,-1.475,-0.035,1.013,-1.071,0.03,0.045,11.08,12.358,-11.168,-1.05,0.109,-0.156,6.939,-6.918,7.456
133680.0,-0.969,0.082,0.111,-9.035,2.78,5.718,-1.008,0.09,-0.015,-4.2,0.251,0.808,-1.122,0.042,0.056,6.605,1.339,-16.902,-1.053,0.107,-0.01,3.6,-8.654,12.502
133700.0,-0.969,0.094,0.115,-3.823,6.259,5.616,-1.023,0.073,-0.019,-7.464,1.128,-0.068,-1.036,0.176,0.004,-3.803,11.975,-11.496,-1.256,0.049,0.284,5.579,-14.76,17.909
133720.0,-0.995,0.084,0.112,-3.497,9.895,5.67,-1.008,0.073,-0.021,-7.562,2.542,-0.816,-0.95,0.248,-0.012,-35.644,35.594,-7.642,-1.392,-0.025,0.357,-0.507,-36.336,9.526
133740.0,-1.02,0.08,0.13,-3.826,12.888,5.662,-1.004,0.022,-0.025,-0.99,2.579,-0.98,-1.049,0.221,-0.079,-50.504,42.737,-9.069,-1.376,-0.226,0.353,9.833,-53.82,1.093
133760.0,-1.065,0.073,0.117,1.484,10.845,5.505,-1.024,0.097,-0.011,-3.821,-0.004,-1.139,-1.186,0.128,-0.108,-41.58,44.83,-12.74,-1.322,-0.324,0.357,46.615,-65.474,-0.621
133780.0,-1.101,0.043,0.081,1.442,7.803,4.815,-1.027,0.109,-0.012,-5.204,-0.462,-2.672,-1.161,0.112,-0.118,-27.544,35.322,-12.527,-1.331,-0.255,0.377,74.836,-77.969,-1.625
133800.0,-1.093,0.032,0.089,-0.35,7.49,2.8,-1.019,0.082,-0.033,-2.854,0.464,-5.282,-1.209,0.284,-0.154,-19.631,19.951,-2.103,-1.391,-0.088,0.387,83.461,-94.997,-4.492
