Millis,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
137680.0,-0.84,-0.513,-0.254,2.06,0.593,-4.887,-0.922,-0.363,-0.188,-0.051,-4.318,-3.105,-1.029,0.179,0.004,-14.899,-22.888,17.254,-0.135,-0.357,-0.896,-22.045,-9.237,-36.094
137700.0,-0.842,-0.511,-0.254,1.087,-1.033,-4.937,-0.921,-0.364,-0.187,-0.409,-5.121,-2.983,-1.005,0.194,0.034,-14.365,-23.094,17.078,-0.125,-0.34,-0.919,-27.65,-8.05,-35.7
137720.0,-0.845,-0.504,-0.253,0.347,-2.571,-4.484,-0.916,-0.369,-0.182,-1.134,-5.716,-2.641,-0.994,0.186,0.036,-13.891,-21.74,16.325,-0.127,-0.337,-0.955,-27.851,-6.959,-35.875
137740.0,-0.826,-0.52,-0.259,-1.764,-3.444,-3.97,-0.918,-0.375,-0.176,-0.885,-5.765,-2.104,-0.976,0.166,0.018,-11.476,-14.43,16.348,-0.128,-0.351,-0.952,-28.49,-7.56,-37.66
137760.0,-0.816,-0.552,-0.254,-1.396,-3.864,-3.244,-0.924,-0.368,-0.176,-0.543,-5.768,-1.641,-0.977,0.174,0.022,-10.612,-11.557,15.623,-0.108,-0.383,-0.949,-23.828,-5.799,-32.604
137780.0,-0.817,-0.548,-0.244,-1.833,-4.484,-2.047,-0.924,-0.365,-0.174,-0.335,-5.999,-1.491,-0.981,0.205,0.02,-12.852,-9.471,12.703,-0.098,-0.361,-0.948,-13.492,-2.836,-32.2
137800.0,-0.819,-0.546,-0.244,-2.221,-4.678,-0.568,-0.921,-0.371,-0.176,-0.199,-6.362,-1.349,-0.965,0.202,0.019,-18.168,-7.886,9.982,-0.099,-0.355,-0.932,-4.292,-2.192,-29.314
137820.0,-0.822,-0.542,-0.243,-1.169,-4.337,1.092,-0.916,-0.369,-0.174,0.042,-6.324,-1.144,-0.955,0.174,0.019,-19.275,-7.003,8.296,-0.075,-0.314,-0.921,1.461,0.328,-25.652
137840.0,-0.823,-0.536,-0.24,-1.205,-4.05,2.374,-0.914,-0.367,-0.168,0.507,-6.189,-0.881,-0.965,0.197,0.012,-19.609,-6.308,5.699,-0.077,-0.286,-0.921,-0.5,0.871,-23.234
137860.0,-0.819,-0.537,-0.239,-1.349,-3.452,2.809,-0.919,-0.366,-0.166,0.348,-6.1,-0.697,-0.96,0.185,0.007,-21.364,-5.745,2.36,-0.065,-0.283,-0.915,-4.634,1.037,-21.264
137880.0,-0.818,-0.527,-0.239,-0.959,-2.001,2.899,-0.917,-0.367,-0.166,0.23,-5.713,-0.448,-0.955,0.163,0.018,-20.59,-3.832,-0.166,-0.053,-0.282,-0.909,-6.279,2.682,-17.497
137900.0,-0.827,-0.518,-0.241,-1.897,-1.087,3.004,-0.916,-0.368,-0.161,0.651,-5.181,-0.01,-0.956,0.16,0.026,-18.185,0.046,-2.418,-0.052,-0.277,-0.913,-7.489,3.375,-14.596
137920.0,-0.831,-0.518,-0.246,-2.706,-0.589,3.213,-0.918,-0.367,-0.161,0.823,-5.11,0.42,-0.975,0.181,0.02,-17.224,0.43,-5.088,-0.047,-0.268,-0.927,-6.36,4.854,-8.984
137940.0,-0.831,-0.513,-0.246,-2.725,-0.287,3.313,-0.923,-0.369,-0.173,0.169,-5.285,0.531,-0.966,0.166,0.028,-17.692,4.099,-7.597,-0.056,-0.255,-0.918,-6.734,4.574,-6.38
137960.0,-0.827,-0.522,-0.253,-3.272,-0.227,2.952,-0.922,-0.365,-0.177,-0.423,-5.502,0.702,-0.979,0.172,0.039,-20.146,3.087,-9.935,-0.055,-0.266,-0.914,-3.55,3.859,-2.567
137980.0,-0.831,-0.518,-0.253,-3.439,-0.408,2.742,-0.915,-0.36,-0.167,0.503,-5.559,1.399,-0.986,0.156,0.049,-19.402,8.021,-11.558,-0.051,-0.276,-0.914,6.512,3.475,4.354
138000.0,-0.834,-0.513,-0.258,-3.92,-0.905,2.985,-0.916,-0.366,-0.164,0.77,-5.914,1.828,-1.007,0.158,0.07,-18.806,13.71,-12.122,-0.06,-0.242,-0.914,11.176,3.092,9.362
138020.0,-0.841,-0.519,-0.262,-3.903,-1.333,3.446,-0.922,-0.363,-0.159,0.848,-5.914,2.052,-1.034,0.138,0.052,-16.764,9.929,-12.91,-0.059,-0.227,-0.914,1.682,2.186,10.294
138040.0,-0.83,-0.523,-0.261,-3.327,-1.75,4.161,-0.925,-0.362,-0.162,1.334,-5.827,2.305,-1.016,0.152,0.036,-13.564,6.246,-12.479,-0.05,-0.341,-0.921,-1.375,4.454,10.616
138060.0,-0.83,-0.523,-0.255,-2.492,-1.773,4.762,-0.926,-0.362,-0.16,1.594,-6.008,2.496,-1.046,0.247,0.11,-25.114,-0.857,-15.729,-0.07,-0.414,-0.881,21.604,2.213,11.247
138080.0,-0.824,-0.521,-0.258,-1.82,-2.1,5.6,-0.926,-0.357,-0.163,1.472,-6.23,2.668,-1.006,0.106,0.097,-34.293,2.988,-16.358,-0.071,-0.395,-0.859,55.649,-4.19,16.627
138100.0,-0.822,-0.531,-0.264,-1.89,-2.17,6.51,-0.923,-0.352,-0.162,1.906,-6.22,2.813,-0.988,0.123,0.097,-19.268,6.428,-16.589,-0.049,-0.237,-0.855,64.856,-3.09,19.28
138120.0,-0.829,-0.521,-0.255,-0.916,-2.518,7.649,-0.923,-0.361,-0.156,2.609,-5.999,2.901,-1.001,0.117,0.117,-8.727,10.469,-14.168,-0.055,-0.225,-0.884,33.11,0.42,12.74
138140.0,-0.834,-0.508,-0.253,-1.54,-2.45,8.54,-0.926,-0.353,-0.151,3.078,-5.888,3.288,-1.021,0.134,0.111,0.201,11.304,-16.181,-0.085,-0.285,-0.911,19.385,2.987,16.235
138160.0,-0.837,-0.508,-0.255,-1.47,-2.321,9.147,-0.926,-0.34,-0.159,3.08,-5.617,3.151,-1.018,0.188,0.09,-1.82,10.85,-20.37,-0.124,-0.228,-0.887,5.079,-2.514,14.607
138180.0,-0.841,-0.499,-0.255,-1.61,-1.68,9.52,-0.922,-0.355,-0.153,4.643,-5.195,3.215,-1.011,0.164,0.081,-7.98,12.6,-23.52,-0.103,-0.236,-0.833,-26.692,-6.752,8.9
138200.0,-0.847,-0.494,-0.256,-1.234,-1.413,9.732,-0.917,-0.34,-0.148,5.18,-4.97,3.36,-1.032,0.126,0.058,-8.82,10.622,-26.587,-0.108,-0.353,-0.842,-34.622,-7.748,6.839
138220.0,-0.845,-0.499,-0.23,-1.19,-0.918,10.228,-0.92,-0.347,-0.157,4.34,-4.62,3.29,-1.029,0.117,0.027,-11.506,9.917,-29.882,-0.119,-0.419,-0.883,-22.45,-7.307,12.36
138240.0,-0.831,-0.585,-0.256,2.675,0.766,9.874,-0.928,-0.356,-0.174,4.392,-4.09,4.437,-1.039,0.097,0.018,-15.026,6.193,-31.339,-0.126,-0.352,-0.907,-17.272,-5.663,12.802
138260.0,-0.93,-0.572,-0.27,18.11,7.249,8.794,-0.909,-0.343,-0.154,4.601,-4.687,6.36,-1.044,0.064,0.005,-16.618,5.915,-33.352,-0.131,-0.322,-0.917,-25.275,-7.335,10.145
138280.0,-0.991,-0.44,-0.257,13.774,5.536,7.501,-0.889,-0.364,-0.107,2.68,-1.271,8.644,-1.046,0.065,-0.015,-19.403,-0.234,-32.867,-0.136,-0.331,-0.923,-32.344,-9.328,8.464
138300.0,-0.942,-0.43,-0.226,13.309,7.717,5.996,-0.923,-0.357,-0.063,1.373,3.85,9.833,-1.01,0.007,-0.002,-15.33,-4.69,-29.19,-0.141,-0.353,-0.926,-32.203,-10.331,8.45
138320.0,-0.98,-0.555,-0.144,18.004,14.213,3.324,-0.933,-0.332,-0.143,4.735,4.57,12.108,-0.985,0.001,0.015,4.157,-6.167,-25.536,-0.147,-0.348,-0.91,-27.301,-11.921,9.278
138340.0,-1.01,-0.553,-0.142,25.591,22.04,2.751,-0.947,-0.317,-0.194,9.847,2.835,11.312,-0.943,0.016,0.003,13.016,-9.949,-20.889,-0.139,-0.322,-0.887,-21.82,-13.213,12.129
138360.0,-1.039,-0.518,-0.156,37.362,23.003,5.405,-0.958,-0.293,-0.184,9.842,-0.41,8.205,-0.927,0.007,-0.001,22.447,-10.432,-15.87,-0.133,-0.291,-0.879,-19.249,-14.154,16.138
138380.0,-1.031,-0.493,-0.161,38.033,23.208,7.135,-0.955,-0.28,-0.159,5.704,-2.501,5.937,-0.919,0.018,0.003,28.702,-11.266,-12.42,-0.132,-0.266,-0.882,-19.387,-15.939,20.779
138400.0,-0.827,-0.455,-0.239,27.343,33.685,6.156,-0.957,-0.291,-0.149,4.113,-3.419,3.473,-0.91,0.037,0.008,33.722,-10.784,-10.352,-0.137,-0.236,-0.897,-23.123,-19.015,24.941
138420.0,-0.775,-0.463,-0.294,22.992,36.167,7.184,-0.949,-0.293,-0.148,4.772,-3.02,2.514,-0.913,0.062,0.008,35.793,-9.822,-9.291,-0.144,-0.222,-0.922,-31.815,-23.284,26.019
138440.0,-0.756,-0.475,-0.28,16.188,34.09,9.623,-0.95,-0.288,-0.158,0.023,-4.623,2.318,-0.917,0.064,0.006,37.15,-7.503,-8.492,-0.143,-0.245,-0.936,-33.307,-28.315,26.516
138460.0,-0.779,-0.484,-0.046,25.948,30.501,15.504,-0.948,-0.329,-0.147,-3.679,-6.634,2.578,-0.928,0.06,0.007,38.918,-4.068,-8.4,-0.14,-0.267,-0.952,-29.868,-30.385,28.434
138480.0,-0.773,-0.211,-0.008,-2.775,-0.879,26.266,-0.927,-0.342,-0.136,-1.986,-5.628,4.245,-0.94,0.066,0.01,39.462,-0.68,-8.597,-0.138,-0.255,-1.001,-28.286,-28.292,28.199
138500.0,-0.846,-0.349,0.036,-14.396,-25.722,34.369,-0.923,-0.326,-0.146,-0.426,-4.287,5.963,-0.936,0.074,0.017,39.16,3.688,-9.311,-0.153,-0.279,-1.045,-22.473,-28.01,24.174
138520.0,-0.837,-0.418,0.011,-8.181,-42.218,34.079,-0.937,-0.329,-0.14,-0.898,-4.151,6.785,-0.931,0.083,0.026,36.774,9.064,-11.218,-0.165,-0.314,-1.051,-1.369,-30.245,22.102
138540.0,-0.866,-0.468,-0.067,4.55,-53.13,31.22,-0.928,-0.336,-0.127,-0.117,-2.959,7.533,-0.925,0.089,0.038,34.303,13.719,-12.32,-0.142,-0.237,-1.028,11.06,-29.259,23.328
138560.0,-0.892,-0.414,-0.103,7.738,-63.275,30.347,-0.947,-0.305,-0.147,-1.084,-2.242,8.099,-0.926,0.121,0.048,31.121,19.008,-14.004,-0.144,-0.184,-1.021,7.813,-23.209,22.144
138580.0,-0.886,-0.438,-0.161,10.628,-66.393,29.265,-0.94,-0.301,-0.157,-0.918,-1.986,8.494,-0.941,0.1,0.041,25.449,20.162,-16.83,-0.157,-0.192,-1.019,-1.427,-20.789,19.802
138600.0,-0.922,-0.407,-0.188,6.584,-68.022,30.155,-0.949,-0.302,-0.153,-1.502,-2.851,8.803,-0.936,0.081,0.029,25.69,22.47,-17.898,-0.155,-0.238,-1.005,-2.372,-19.082,17.723
138620.0,-0.918,-0.368,-0.208,-11.114,-69.744,30.823,-0.953,-0.289,-0.153,-4.074,-3.423,9.076,-0.943,0.115,0.035,24.673,24.088,-18.683,-0.157,-0.256,-0.988,5.888,-16.891,17.772
138640.0,-0.897,-0.406,-0.254,-26.055,-69.995,29.652,-0.954,-0.289,-0.152,-7.272,-4.338,9.657,-0.968,0.122,0.057,16.765,22.865,-19.728,-0.16,-0.242,-0.968,11.895,-13.853,17.111
138660.0,-0.868,-0.411,-0.329,-28.533,-63.297,26.83,-0.949,-0.302,-0.139,-9.911,-4.834,11.039,-0.971,0.107,0.07,12.992,23.343,-19.98,-0.167,-0.225,-0.967,13.113,-11.134,14.843
138680.0,-0.848,-0.391,-0.361,-32.064,-54.712,23.948,-0.946,-0.298,-0.133,-12.113,-3.677,12.665,-0.995,0.116,0.082,10.51,23.277,-19.273,-0.177,-0.229,-0.961,14.257,-9.439,12.891
138700.0,-0.807,-0.382,-0.406,-31.326,-44.139,21.136,-0.948,-0.302,-0.133,-12.945,-1.914,14.728,-0.996,0.112,0.087,8.37,22.783,-16.631,-0.183,-0.236,-0.958,17.22,-6.72,11.69
138720.0,-0.835,-0.456,-0.439,-32.841,-35.237,17.209,-0.947,-0.315,-0.13,-12.999,-0.216,17.651,-1.003,0.109,0.076,6.609,25.66,-13.821,-0.201,-0.247,-0.978,20.733,-5.124,9.036
138740.0,-0.711,-0.726,-0.74,-53.6,-8.163,3.624,-0.947,-0.308,-0.12,-12.845,1.963,20.32,-1.036,0.115,0.06,4.998,25.934,-10.272,-0.212,-0.259,-0.988,20.654,-0.829,3.89
138760.0,-0.891,-0.715,-0.403,-19.362,13.726,-0.872,-0.963,-0.284,-0.165,-11.811,3.997,23.937,-1.05,0.113,0.048,0.046,23.617,-5.476,-0.23,-0.283,-0.985,24.115,0.627,0.206
138780.0,-1.119,-0.3,0.365,29.06,13.606,4.364,-0.933,-0.258,-0.225,-12.579,5.965,27.169,-1.082,0.102,0.036,-1.219,19.21,-1.553,-0.245,-0.276,-0.979,30.796,2.805,-3.481
138800.0,-0.85,-0.071,-0.158,-16.688,23.765,12.062,-0.849,-0.356,-0.157,-17.205,8.426,29.24,-1.107,0.105,0.01,-0.246,15.044,3.285,-0.262,-0.246,-0.97,30.768,3.94,-7.343
138820.0,-1.166,-0.199,-0.177,-53.486,14.539,20.852,-0.963,-0.242,-0.142,-10.573,13.392,32.453,-1.125,0.112,0.003,-0.088,9.584,7.318,-0.28,-0.238,-0.968,27.355,4.309,-10.343
138840.0,-1.031,-0.541,-0.156,-39.737,14.515,14.479,-0.977,-0.208,-0.161,-10.73,14.791,33.458,-1.099,0.116,-0.006,-2.141,5.211,12.138,-0.292,-0.221,-0.947,21.829,3.8,-11.602
138860.0,-0.919,-0.43,-0.222,-15.49,26.454,11.372,-0.964,-0.215,-0.17,-12.18,16.94,33.11,-1.062,0.112,-0.004,-2.852,3.133,17.908,-0.286,-0.199,-0.92,12.827,3.116,-13.968
138880.0,-0.902,-0.33,-0.243,-13.209,25.694,12.875,-0.982,-0.19,-0.174,-11.45,17.669,33.335,-1.059,0.108,-0.014,-1.953,-0.488,23.149,-0.273,-0.214,-0.892,-1.617,2.022,-16.55
138900.0,-0.892,-0.395,-0.299,-8.593,26.041,12.097,-0.982,-0.172,-0.169,-18.118,18.225,33.66,-1.048,0.098,-0.028,-1.013,-3.054,27.525,-0.259,-0.277,-0.862,-5.004,1.796,-16.21
138920.0,-0.952,-0.38,-0.258,-15.695,13.843,12.425,-0.98,-0.183,-0.168,-21.104,20.256,32.969,-1.04,0.089,-0.044,1.382,-6.308,29.945,-0.261,-0.311,-0.867,2.199,1.651,-12.613
138940.0,-0.946,-0.36,-0.234,-17.496,9.986,13.597,-0.997,-0.168,-0.162,-18.554,23.562,32.282,-1.037,0.097,-0.07,3.027,-8.931,31.532,-0.273,-0.303,-0.869,9.507,0.24,-11.15
138960.0,-0.931,-0.371,-0.245,-12.339,10.474,13.858,-1.026,-0.14,-0.147,-21.847,27.641,32.506,-1.025,0.094,-0.097,3.258,-11.154,32.34,-0.282,-0.284,-0.867,10.096,-0.895,-10.238
138980.0,-0.949,-0.365,-0.244,-9.288,8.134,14.958,-1.028,-0.14,-0.146,-20.978,32.234,31.908,-1.024,0.091,-0.118,4.271,-12.708,32.997,-0.292,-0.279,-0.867,7.892,-1.557,-8.997
139000.0,-0.941,-0.324,-0.264,-8.335,7.049,13.697,-1.007,-0.173,-0.126,-19.277,40.49,31.85,-1.017,0.085,-0.13,6.25,-13.224,33.454,-0.302,-0.304,-0.88,6.481,-2.329,-8.431
139020.0,-0.925,-0.335,-0.265,-10.729,3.846,13.609,-1.011,-0.104,-0.128,-25.925,53.127,32.46,-1.013,0.088,-0.14,7.059,-13.172,33.223,-0.318,-0.337,-0.886,9.788,-2.611,-7.897
139040.0,-0.942,-0.332,-0.258,-8.388,2.179,14.757,-1.049,-0.184,-0.159,-38.05,61.801,35.016,-0.993,0.104,-0.131,4.949,-12.563,32.365,-0.336,-0.342,-0.888,14.828,-2.893,-7.913
139060.0,-0.931,-0.325,-0.253,-8.161,1.251,14.793,-1.175,-0.174,-0.162,-34.722,68.74,32.707,-0.967,0.12,-0.121,2.734,-10.622,31.49,-0.347,-0.339,-0.883,16.018,-3.123,-9.112
139080.0,-0.939,-0.316,-0.244,-8.214,-0.21,15.532,-1.257,-0.061,-0.301,-44.556,66.503,24.766,-0.925,0.116,-0.11,-3.489,-8.142,30.06,-0.35,-0.332,-0.864,12.916,-2.776,-13.474
139100.0,-0.935,-0.296,-0.253,-11.241,-3.024,16.237,-1.239,-0.059,-0.349,-58.508,54.794,15.34,-0.893,0.109,-0.109,-6.835,-4.91,27.773,-0.347,-0.342,-0.842,7.919,-2.978,-16.656
139120.0,-0.931,-0.31,-0.248,-8.998,-3.798,16.12,-1.067,-0.124,-0.41,-61.056,46.777,3.53,-0.889,0.109,-0.112,-11.938,0.105,23.975,-0.344,-0.367,-0.818,5.284,-3.597,-18.234
139140.0,-0.945,-0.247,-0.235,-9.889,-3.823,14.87,-0.932,-0.063,-0.45,-49.544,46.585,-4.679,-0.903,0.111,-0.122,-17.396,2.889,17.574,-0.349,-0.397,-0.8,2.439,-5.082,-20.241
139160.0,-0.958,-0.208,-0.233,-10.593,-2.92,12.25,-0.862,0.222,-0.508,-42.66,43.817,-5.746,-0.94,0.115,-0.142,-21.991,3.149,9.205,-0.346,-0.413,-0.8,-0.442,-6.057,-20.932
139180.0,-0.971,-0.23,-0.229,-11.41,-1.286,8.748,-0.887,0.167,-0.156,-51.146,16.108,-13.48,-1.007,0.114,-0.174,-27.522,0.639,-0.012,-0.346,-0.418,-0.82,-3.98,-7.104,-21.485
139200.0,-0.977,-0.249,-0.232,-9.489,0.465,5.603,-0.82,0.019,-0.025,-34.771,-15.328,-19.599,-1.044,0.101,-0.196,-28.72,-5.196,-7.377,-0.351,-0.432,-0.833,-6.648,-12.797,-25.046
139220.0,-0.95,-0.287,-0.26,-7.367,2.569,3.785,-0.745,0.004,-0.021,-7.671,-43.352,-22.917,-1.042,0.086,-0.223,-26.149,-8.346,-11.751,-0.339,-0.438,-0.809,-5.6,-17.045,-20.02
139240.0,-0.936,-0.267,-0.273,-6.3,2.03,3.85,-0.796,0.051,0.037,-1.963,-76.21,-29.479,-1.042,0.079,-0.255,-20.13,-9.489,-12.53,-0.307,-0.448,-0.802,-5.814,-20.836,-16.918
139260.0,-0.947,-0.264,-0.301,-2.832,0.309,3.435,-0.854,0.068,-0.059,-1.743,-103.664,-33.855,-1.047,0.083,-0.263,-9.483,-9.934,-10.965,-0.256,-0.515,-0.813,-4.116,-24.578,-21.264
139280.0,-0.95,-0.304,-0.293,0.594,-2.669,4.527,-0.917,0.08,-0.127,-7.223,-122.206,-34.437,-1.041,0.097,-0.26,-2.037,-9.833,-7.097,-0.229,-0.541,-0.822,9.196,-24.189,-11.211
139300.0,-0.945,-0.278,-0.273,2.03,-5.67,5.32,-1.025,0.047,-0.187,-11.812,-136.577,-36.022,-1.02,0.105,-0.243,2.733,-8.557,-1.712,-0.206,-0.411,-0.821,8.22,-20.359,-7.6
139320.0,-0.964,-0.234,-0.258,0.248,-7.99,4.708,-1.04,-0.06,-0.243,-10.981,-140.076,-38.284,-0.999,0.112,-0.219,6.595,-5.911,4.094,-0.2,-0.36,-0.824,-10.677,-21.179,-12.932
139340.0,-0.958,-0.225,-0.248,-2.16,-9.276,2.311,-1.026,-0.146,-0.36,2.752,-135.112,-41.237,-0.969,0.123,-0.206,4.345,-3.566,8.816,-0.189,-0.412,-0.844,-15.645,-21.616,-14.07
139360.0,-0.94,-0.246,-0.239,-2.067,-9.31,0.197,-1.037,-0.18,-0.391,24.631,-123.959,-41.957,-0.949,0.117,-0.196,3.02,0.426,12.266,-0.189,-0.416,-0.839,-9.889,-21.007,-14.271
139380.0,-0.94,-0.255,-0.229,-0.462,-7.75,-0.624,-1.055,-0.125,-0.378,39.604,-114.51,-42.172,-0.943,0.128,-0.182,0.829,4.523,13.348,-0.188,-0.432,-0.839,1.154,-18.515,-13.957
139400.0,-0.947,-0.236,-0.206,-0.651,-5.969,-1.459,-1.005,-0.079,-0.402,42.907,-99.423,-36.673,-0.94,0.129,-0.174,-3.066,7.017,11.661,-0.181,-0.421,-0.858,35.355,-11.565,-7.74
139420.0,-0.938,-0.25,-0.201,-1.667,-2.306,-3.344,-0.953,-0.116,-0.43,42.367,-89.032,-30.405,-0.938,0.123,-0.169,-5.969,7.901,7.91,-0.192,-0.319,-0.865,12.951,-6.785,-5.607
139440.0,-0.934,-0.252,-0.227,-4.418,-0.295,-4.478,-0.955,-0.099,-0.419,29.93,-70.586,-26.505,-0.938,0.122,-0.162,-8.016,7.589,3.985,-0.206,-0.299,-0.855,-2.458,-4.982,-9.283
139460.0,-0.94,-0.254,-0.229,-2.234,0.955,-5.31,-0.904,-0.093,-0.416,8.708,-55.602,-28.492,-0.954,0.112,-0.155,-9.299,6.88,-0.476,-0.184,-0.37,-0.851,0.366,-3.445,-6.077
139480.0,-0.943,-0.253,-0.231,-1.324,2.621,-6.93,-0.779,0.106,-0.629,27.261,-16.33,-20.643,-0.966,0.103,-0.164,-6.272,5.188,-4.035,-0.183,-0.36,-0.861,6.226,1.85,1.333
139500.0,-0.944,-0.253,-0.239,-1.365,3.72,-8.703,-0.934,0.339,-0.322,23.555,12.215,6.21,-0.983,0.095,-0.179,-1.245,3.125,-6.619,-0.22,-0.319,-0.861,4.032,2.701,3.415
139520.0,-0.946,-0.277,-0.259,-0.858,3.72,-9.479,-1.204,0.032,0.119,-19.801,1.606,10.978,-1.005,0.098,-0.188,4.296,0.886,-8.462,-0.216,-0.338,-0.867,2.21,4.308,6.421
139540.0,-0.948,-0.287,-0.265,1.428,3.168,-9.801,-0.923,-0.183,0.193,-0.173,-1.712,-8.794,-1.035,0.108,-0.183,8.224,-0.668,-8.885,-0.221,-0.349,-0.882,0.032,7.981,7.865
139560.0,-0.946,-0.281,-0.253,2.522,2.973,-9.74,-0.928,-0.191,-0.11,20.358,13.491,-14.218,-1.048,0.13,-0.172,9.998,-1.459,-8.471,-0.248,-0.375,-0.915,-4.815,11.755,7.408
139580.0,-0.943,-0.287,-0.247,3.03,3.01,-9.59,-1.096,0.014,-0.025,7.452,9.88,-9.905,-1.043,0.132,-0.171,10.548,-1.226,-7.255,-0.257,-0.395,-0.909,-1.168,12.21,8.335
139600.0,-0.941,-0.293,-0.258,4.923,3.021,-9.611,-0.998,-0.159,-0.032,15.575,9.551,-8.831,-1.044,0.139,-0.163,10.046,0.601,-6.139,-0.247,-0.378,-0.882,1.658,13.504,8.168
139620.0,-0.939,-0.299,-0.282,7.357,2.849,-9.888,-0.995,-0.138,-0.05,8.91,8.397,-9.233,-1.045,0.155,-0.14,6.698,2.374,-5.189,-0.246,-0.353,-0.859,-0.15,14.93,6.721
139640.0,-0.946,-0.298,-0.28,7.484,-0.302,-10.217,-1.017,-0.174,-0.047,10.835,4.512,-8.432,-1.041,0.165,-0.112,0.729,4.538,-5.615,-0.247,-0.355,-0.845,-4.598,16.368,5.02
139660.0,-0.945,-0.321,-0.289,7.038,-4.007,-9.411,-1.038,-0.183,-0.048,18.313,2.612,-8.618,-1.039,0.161,-0.085,-6.364,4.76,-6.969,-0.246,-0.383,-0.845,-3.982,16.72,3.427
139680.0,-0.93,-0.347,-0.288,7.111,-7.718,-7.248,-1.035,-0.099,-0.047,15.304,-1.255,-9.317,-1.035,0.162,-0.065,-13.582,4.258,-9.131,-0.248,-0.381,-0.847,0.907,17.01,2.431
139700.0,-0.926,-0.346,-0.272,6.171,-11.101,-4.814,-1.025,-0.095,-0.032,7.49,-3.379,-10.948,-1.021,0.164,-0.035,-21.423,3.869,-11.354,-0.256,-0.333,-0.853,0.181,17.248,1.196
139720.0,-0.924,-0.331,-0.273,5.951,-12.41,-2.646,-1.001,-0.148,-0.025,3.85,-5.272,-12.884,-1.011,0.159,-0.019,-27.647,3.469,-13.492,-0.265,-0.307,-0.865,-7.062,16.469,-1.585
139740.0,-0.936,-0.337,-0.268,6.327,-14.585,-1.296,-0.997,-0.17,-0.024,4.055,-7.086,-13.283,-1.003,0.143,-0.016,-29.339,2.15,-15.155,-0.268,-0.305,-0.869,-13.581,15.352,-5.464
139760.0,-0.94,-0.338,-0.249,8.81,-15.774,-0.418,-1.001,-0.173,-0.011,3.546,-8.923,-12.415,-0.991,0.127,-0.019,-28.07,0.849,-16.3,-0.271,-0.327,-0.88,-16.801,13.807,-8.171
139780.0,-0.935,-0.329,-0.238,10.145,-16.209,0.634,-1.001,-0.166,-0.003,1.724,-9.747,-11.69,-0.986,0.121,-0.016,-23.006,0.063,-17.065,-0.275,-0.323,-0.881,-13.514,12.631,-8.594
139800.0,-0.922,-0.348,-0.233,8.47,-17.15,2.38,-1.001,-0.157,-0.005,-1.157,-10.322,-11.558,-0.991,0.12,-0.011,-16.383,-1.763,-17.695,-0.265,-0.292,-0.883,-12.966,12.331,-9.579
139820.0,-0.93,-0.345,-0.23,7.633,-19.321,3.978,-0.999,-0.176,-0.007,-4.169,-10.877,-11.304,-1.003,0.136,-0.013,-10.899,-3.901,-18.721,-0.265,-0.275,-0.881,-16.846,10.694,-11.18
139840.0,-0.929,-0.334,-0.223,8.189,-20.196,5.691,-0.982,-0.199,0.01,-4.07,-10.326,-10.756,-1.016,0.176,-0.026,-10.632,-9.036,-20.511,-0.25,-0.291,-0.881,-18.091,10.449,-11.945
139860.0,-0.935,-0.318,-0.209,6.192,-21.652,7.134,-0.974,-0.208,0.031,-3.227,-9.226,-9.817,-1.013,0.185,-0.039,-18.319,-14.5,-22.468,-0.246,-0.309,-0.888,-15.82,10.157,-12.192
139880.0,-0.941,-0.319,-0.187,5.628,-22.615,8.8,-0.97,-0.208,0.037,-2.393,-6.624,-8.907,-0.982,0.169,-0.02,-24.027,-14.415,-23.449,-0.253,-0.289,-0.879,-12.111,8.685,-13.712
139900.0,-0.935,-0.325,-0.178,5.04,-21.77,9.59,-0.972,-0.224,0.018,0.358,-5.15,-7.863,-1.026,0.191,0.002,-30.92,-20.448,-25.134,-0.252,-0.276,-0.87,-12.002,5.79,-16.02
139920.0,-0.941,-0.297,-0.179,3.185,-21.72,10.184,-0.981,-0.198,0.019,-0.509,-5.246,-7.338,-1.037,0.171,0.009,-38.184,-32.126,-26.136,-0.244,-0.261,-0.876,-12.507,3.792,-18.302
139940.0,-0.948,-0.297,-0.17,3.571,-21.076,10.522,-0.983,-0.197,0.015,-0.806,-4.768,-7.045,-0.972,0.105,-0.005,-46.993,-24.614,-23.16,-0.246,-0.259,-0.888,-15.462,0.834,-20.203
139960.0,-0.961,-0.309,-0.165,3.661,-21.236,10.625,-0.983,-0.204,0.018,-1.022,-4.485,-6.868,-0.984,0.093,0.009,-39.279,-19.518,-18.544,-0.236,-0.248,-0.893,-17.606,-0.349,-22.828
139980.0,-0.959,-0.3,-0.152,3.055,-21.399,10.614,-0.985,-0.202,0.01,-1.59,-4.653,-6.082,-1.0,0.123,0.039,-37.643,-14.803,-14.447,-0.239,-0.246,-0.894,-18.569,-2.055,-25.228
