Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
114000.0,-1.101,-0.085,0.179,23.012,53.66,5.853,-1.012,0.049,-0.009,0.747,-4.448,3.611,-1.008,-0.065,0.082,3.5,-4.148,0.0,-1.866,0.054,1.347,-82.398,211.058,-100.076
114020.0,-1.186,-0.084,0.176,12.935,48.091,2.868,-1.013,0.05,-0.012,-0.414,-3.663,2.621,-0.99,-0.078,0.08,1.022,-3.912,0.314,-1.904,0.056,1.08,40.091,221.739,-86.573
114040.0,-1.175,-0.08,0.118,6.251,33.636,2.454,-1.02,0.048,-0.011,-1.18,-3.366,1.533,-0.996,-0.074,0.076,0.047,-3.718,0.047,-2.145,0.507,0.9,103.814,191.939,-85.694
114060.0,-1.112,-0.1,0.103,-2.611,26.397,1.946,-1.019,0.049,-0.015,-2.487,-3.021,0.305,-1.008,-0.067,0.073,-1.328,-4.682,-0.698,-2.066,0.862,0.853,89.253,102.942,-81.313
114080.0,-1.059,-0.194,0.126,-3.34,17.933,-0.11,-1.019,0.046,-0.016,-3.263,-2.734,-0.47,-1.011,-0.077,0.075,-2.665,-5.971,-0.374,-1.65,0.747,0.976,21.346,56.225,-57.621
114100.0,-1.02,-0.237,0.061,0.317,8.197,-1.237,-1.016,0.044,-0.016,-3.877,-2.261,-0.658,-1.004,-0.076,0.078,-2.348,-6.751,-0.35,-1.267,0.619,1.148,9.975,52.455,-33.702
114120.0,-0.979,-0.233,0.016,-3.452,7.136,-2.461,-1.006,0.046,-0.019,-4.437,-1.86,-0.137,-1.004,-0.078,0.083,-1.892,-6.513,-0.223,-1.218,0.666,1.111,7.249,70.843,-24.136
114140.0,-1.002,-0.222,0.061,-6.423,11.925,-2.276,-1.012,0.029,-0.019,-2.862,-3.187,0.461,-1.001,-0.074,0.086,-2.85,-6.883,0.465,-1.395,0.789,1.01,-8.073,63.259,-17.373
114160.0,-1.067,-0.261,0.105,-5.889,10.338,-2.817,-1.019,0.023,-0.023,-1.014,-3.482,1.014,-0.993,-0.074,0.091,-4.024,-6.592,0.625,-1.491,0.819,1.039,-51.117,6.032,-6.292
114180.0,-1.059,-0.227,0.076,-0.276,2.847,-2.772,-1.018,0.027,-0.023,-0.156,-3.478,1.834,-0.994,-0.082,0.091,-3.572,-5.995,0.276,-1.339,0.616,1.005,-73.989,-29.264,12.726
114200.0,-1.007,-0.133,0.029,1.557,1.519,-0.514,-1.015,0.038,-0.017,0.115,-3.822,2.829,-1.007,-0.074,0.089,-3.57,-5.46,0.14,-1.299,0.27,0.666,-67.42,-45.753,32.577
114220.0,-0.98,-0.118,0.046,-0.598,3.344,1.842,-1.018,0.039,-0.016,-0.213,-3.351,3.031,-1.001,-0.08,0.091,-3.385,-6.213,0.704,-1.389,0.16,0.641,20.054,-69.408,42.369
114240.0,-0.995,-0.136,0.071,-4.271,4.1,2.08,-1.006,0.045,-0.014,-0.647,-2.716,3.065,-0.99,-0.08,0.089,-1.726,-5.931,0.466,-1.394,0.351,0.687,34.364,-94.735,62.108
114260.0,-1.038,-0.158,0.07,-6.631,1.216,0.852,-1.018,0.042,-0.01,-0.978,-3.36,2.705,-1.0,-0.067,0.095,-1.673,-5.306,-0.335,-1.349,0.357,0.633,39.176,-95.627,78.355
114280.0,-1.04,-0.173,0.06,-9.206,-5.395,-0.89,-1.025,0.046,-0.007,-0.7,-3.22,1.82,-1.002,-0.066,0.095,-2.474,-5.25,-0.42,-1.464,0.34,0.564,43.4,-107.03,92.05
114300.0,-1.028,-0.189,0.055,-11.288,-8.841,-1.526,-1.012,0.048,-0.005,-1.61,-2.1,1.19,-0.998,-0.077,0.098,-2.59,-5.25,-0.29,-1.492,0.452,0.642,46.319,-115.284,102.861
114320.0,-1.03,-0.197,0.058,-12.537,-11.388,-1.943,-1.014,0.047,-0.013,-1.75,-1.61,0.56,-0.987,-0.079,0.101,-1.313,-4.175,-0.462,-1.519,0.493,0.642,16.53,-117.099,115.431
114340.0,-1.021,-0.2,0.068,-13.269,-16.178,-3.539,-1.016,0.048,-0.015,-2.349,-1.109,-17.386,-0.994,-0.078,0.1,-0.384,-3.199,-0.848,-1.564,0.369,0.573,9.8,-128.45,125.65
114360.0,-1.002,-0.183,0.056,-13.029,-20.499,-4.497,-1.018,0.04,-0.01,-2.618,-1.014,-0.523,-1.004,-0.073,0.101,-0.381,-3.181,-0.742,-1.572,0.325,0.538,22.448,-137.096,135.039
114380.0,-1.002,-0.181,0.062,-14.722,-19.181,-4.718,-1.018,0.036,-0.011,-2.741,-0.502,-0.407,-0.995,-0.073,0.094,-0.22,-3.036,-0.494,-1.577,0.313,0.535,47.555,-144.149,145.042
114400.0,-1.027,-0.192,0.074,-15.778,-19.538,-5.004,-1.013,0.043,-0.017,-2.796,-0.161,-0.35,-0.997,-0.069,0.097,-0.436,-2.86,-0.766,-1.609,0.421,0.541,58.968,-146.55,152.045
114420.0,-1.031,-0.207,0.074,-14.91,-23.94,-5.11,-1.014,0.044,-0.015,-2.916,0.28,-0.705,-0.998,-0.067,0.1,-0.49,-2.679,-1.139,-1.685,0.558,0.554,47.25,-153.37,159.04
114440.0,-1.021,-0.235,0.073,-13.72,-26.25,-5.11,-1.019,0.041,-0.016,-2.501,0.379,-1.028,-0.997,-0.07,0.103,0.132,-1.734,-1.709,-1.674,0.611,0.565,11.561,-174.529,169.431
114460.0,-0.995,-0.249,0.093,-11.568,-26.558,-7.268,-1.019,0.035,-0.012,-2.1,1.61,-1.19,-0.996,-0.072,0.102,0.293,-0.65,-1.65,-1.606,0.569,0.561,-1.952,-176.54,180.416
114480.0,-0.996,-0.245,0.113,-6.877,-29.953,-7.559,-1.021,0.034,-0.017,-2.73,1.19,-1.19,-0.996,-0.072,0.099,0.549,-0.239,-1.61,-1.597,0.478,0.597,8.42,-176.45,193.128
114500.0,-0.986,-0.223,0.126,-5.323,-32.091,-7.334,-1.016,0.04,-0.019,-2.576,1.344,-1.122,-0.996,-0.073,0.1,1.516,0.406,-2.097,-1.524,0.383,0.529,45.788,-170.922,209.428
114520.0,-1.0,-0.21,0.149,-5.807,-32.451,-6.815,-1.017,0.031,-0.02,-1.823,1.948,-1.394,-0.995,-0.072,0.1,2.773,1.52,-2.989,-1.498,0.526,0.502,72.494,-175.222,220.929
114540.0,-1.018,-0.208,0.162,-4.366,-33.893,-6.337,-1.014,0.035,-0.019,-1.062,1.918,-1.223,-0.995,-0.073,0.095,3.784,2.793,-3.476,-1.434,0.599,0.465,71.334,-178.898,230.439
114560.0,-0.986,-0.208,0.152,-1.903,-34.786,-4.507,-1.026,0.031,-0.022,-2.187,1.609,-1.519,-0.998,-0.069,0.09,3.637,3.08,-3.617,-1.345,0.656,0.494,63.211,-177.781,235.417
114580.0,-0.962,-0.212,0.158,-2.034,-32.878,-2.344,-1.004,0.045,-0.026,-2.098,2.253,-0.458,-1.005,-0.066,0.086,2.518,3.031,-3.64,-1.242,0.658,0.506,49.452,-181.127,235.917
114600.0,-0.972,-0.213,0.177,-2.525,-29.944,-2.304,-1.03,0.026,-0.043,-1.198,1.572,-0.832,-1.003,-0.068,0.088,1.071,2.548,-3.57,-1.128,0.592,0.426,52.072,-177.32,236.409
114620.0,-0.988,-0.213,0.203,-2.912,-28.057,-2.867,-1.036,0.023,-0.034,13.976,1.367,-1.427,-0.993,-0.071,0.093,0.658,3.115,-3.764,-1.015,0.553,0.395,63.56,-181.024,240.286
114640.0,-0.983,-0.214,0.221,-3.433,-27.221,-2.701,-1.009,0.027,-0.031,2.385,1.71,-0.726,-0.993,-0.088,0.089,1.976,4.941,-3.949,-0.849,0.537,0.414,72.783,-178.753,244.981
114660.0,-0.985,-0.227,0.233,-4.6,-29.786,-4.199,-1.02,0.017,-0.032,-0.203,0.509,0.167,-0.999,-0.089,0.074,3.048,5.246,-3.79,-0.713,0.56,0.391,71.491,-179.571,243.649
114680.0,-0.968,-0.207,0.239,-4.812,-28.399,-5.368,-1.011,0.017,-0.039,0.159,0.476,0.865,-1.007,-0.072,0.061,2.673,3.907,-3.572,-0.583,0.585,0.321,46.182,-166.708,238.664
114700.0,-0.982,-0.195,0.258,-4.025,-24.914,-4.356,-1.019,0.024,-0.038,0.674,0.262,1.668,-1.012,-0.075,0.06,0.846,2.21,-3.182,-0.51,0.492,0.278,47.259,-168.376,234.314
114720.0,-0.952,-0.236,0.265,-2.849,-22.799,-4.973,-1.019,0.031,-0.035,-0.2,-0.831,2.735,-1.009,-0.082,0.06,-0.219,0.154,-2.494,-0.293,0.395,0.236,58.93,-199.357,222.941
114740.0,-0.942,-0.212,0.255,-2.713,-17.078,-5.139,-1.019,0.03,-0.031,-0.496,-0.968,2.18,-0.999,-0.076,0.059,-0.743,-0.799,-2.154,-0.004,0.365,0.2,54.61,-197.373,203.905
114760.0,-0.963,-0.2,0.243,-4.25,-9.191,-4.653,-1.022,0.027,-0.03,-0.067,-0.308,0.574,-1.005,-0.078,0.063,-0.63,-1.048,-2.378,0.174,0.328,0.188,46.267,-159.059,184.456
114780.0,-0.962,-0.223,0.205,-4.429,-3.911,-4.192,-1.02,0.03,-0.032,0.642,0.623,-0.759,-1.0,-0.081,0.067,-0.634,-2.139,-2.315,0.253,0.283,0.185,53.839,-134.069,161.592
114800.0,-0.922,-0.229,0.141,-4.008,2.123,-4.035,-1.011,0.03,-0.035,1.971,1.744,-1.325,-0.996,-0.077,0.077,-0.682,-1.051,-2.466,0.34,0.305,0.123,62.134,-128.814,137.073
114820.0,-0.887,-0.219,0.152,-6.675,13.521,-4.688,-1.007,0.031,-0.036,5.311,0.149,-1.822,-0.994,-0.079,0.083,0.299,0.866,-2.708,0.406,0.316,0.057,51.723,-108.297,117.892
114840.0,-0.921,-0.229,0.221,-6.966,15.925,-6.3,-1.001,0.032,-0.045,3.94,0.847,-2.12,-0.995,-0.08,0.088,1.028,2.446,-3.26,0.382,0.286,0.092,48.935,-81.405,104.477
114860.0,-0.967,-0.193,0.225,-5.881,16.224,-6.818,-1.0,0.03,-0.045,3.513,0.817,-1.904,-0.993,-0.083,0.07,1.232,4.313,-0.886,0.361,0.278,0.096,50.081,-75.735,96.966
114880.0,-1.01,-0.166,0.206,-5.663,18.375,-3.978,-1.016,0.021,-0.046,4.068,-0.225,-0.681,-1.008,-0.074,0.062,1.575,3.771,-3.43,0.418,0.195,0.041,61.4,-74.288,92.652
114900.0,-1.011,-0.2,0.178,-8.442,20.67,0.02,-1.021,0.017,-0.049,3.532,-0.566,0.567,-1.003,-0.075,0.056,-0.204,2.77,-3.428,0.469,0.176,-0.001,79.072,-70.508,89.878
114920.0,-0.988,-0.24,0.21,-9.253,19.006,-1.282,-1.016,0.018,-0.045,3.183,-1.781,1.698,-1.01,-0.085,0.045,-1.1,1.68,-3.25,0.575,0.242,-0.094,74.626,-74.244,88.296
114940.0,-1.003,-0.229,0.206,-9.457,16.023,-1.722,-1.017,0.024,-0.047,1.732,-2.487,2.254,-1.008,-0.092,0.037,-0.064,-0.151,-2.478,0.636,0.262,-0.07,29.177,-35.526,93.877
114960.0,-1.012,-0.226,0.243,-7.973,11.296,-0.427,-1.017,0.03,-0.043,-0.243,-2.714,2.054,-1.009,-0.092,0.041,0.828,-2.122,-2.312,0.582,0.198,-0.014,4.394,-34.379,96.222
114980.0,-0.988,-0.232,0.259,-4.944,0.68,-0.83,-1.016,0.032,-0.038,-1.583,-2.714,1.56,-1.009,-0.077,0.05,0.84,-2.9,-2.31,0.677,0.063,-0.028,-1.271,-45.647,92.496
115000.0,-0.951,-0.229,0.217,-0.809,-4.937,0.01,-1.015,0.03,-0.041,-1.804,-2.154,1.338,-1.003,-0.082,0.051,0.49,-3.85,-2.52,0.841,-0.008,-0.06,11.36,-18.488,81.745
115020.0,-0.95,-0.248,0.171,0.266,-5.5,2.819,-1.01,0.028,-0.038,-1.486,-1.768,0.65,-0.996,-0.083,0.062,0.211,-4.053,-2.654,0.812,0.025,-0.006,15.324,-3.902,74.81
115040.0,-0.933,-0.256,0.22,0.944,-8.883,2.87,-1.013,0.03,-0.036,-1.584,-1.477,-0.302,-0.996,-0.082,0.065,-0.347,-3.206,-2.453,0.825,0.008,0.005,-1.56,-13.147,67.511
115060.0,-0.934,-0.247,0.202,4.026,-16.128,2.87,-1.031,0.032,-0.043,-0.896,-1.384,-1.042,-0.997,-0.082,0.065,-0.748,-2.393,-2.411,0.927,-0.053,-0.015,-11.724,-8.607,56.983
115080.0,-0.915,-0.25,0.164,7.613,-16.042,4.051,-1.05,0.022,-0.049,-0.845,-2.584,-1.32,-0.996,-0.082,0.066,-0.929,-1.636,-2.549,0.897,-0.096,0.01,-8.837,-10.884,43.419
115100.0,-0.929,-0.228,0.15,6.692,-14.97,3.921,-1.048,0.02,-0.044,-0.14,-1.4,-1.47,-0.996,-0.078,0.058,-1.5,-1.184,-2.685,0.962,-0.077,-0.012,-3.038,-8.728,30.714
115120.0,-0.942,-0.193,0.151,6.066,-13.776,5.101,-1.02,0.024,-0.046,0.985,-1.611,-0.979,-1.002,-0.082,0.054,-2.073,-1.594,-2.78,0.92,-0.065,0.005,-18.524,-6.739,18.966
115140.0,-0.975,-0.207,0.207,4.2,-12.74,4.41,-1.026,0.021,-0.051,-0.84,-2.17,-0.14,-1.005,-0.092,0.054,-1.883,-2.436,-2.484,0.953,-0.113,0.026,-28.151,-7.681,5.522
115160.0,-0.966,-0.22,0.194,1.736,-13.806,3.047,-1.033,0.016,-0.046,-0.78,-2.79,-0.018,-0.999,-0.095,0.053,-1.202,-2.632,-1.755,0.924,-0.16,-0.117,-19.682,-4.949,-6.038
115180.0,-0.964,-0.196,0.221,2.013,-11.45,1.949,-1.016,0.018,-0.049,-0.492,-2.175,0.391,-1.004,-0.087,0.05,-1.321,-2.996,-1.408,0.922,-0.195,-0.023,-12.062,-0.445,-18.196
115200.0,-0.937,-0.195,0.153,0.35,-8.54,1.33,-1.013,0.02,-0.051,-0.853,-2.595,1.243,-1.009,-0.082,0.05,-2.23,-4.096,-1.077,0.907,-0.188,-0.058,-19.933,1.275,-29.696
115220.0,-0.927,-0.201,0.186,-3.648,-2.508,-0.649,-1.018,0.022,-0.043,-1.22,-3.555,1.893,-1.004,-0.085,0.05,-2.522,-5.08,-1.004,0.917,-0.144,-0.035,-39.97,6.65,-40.32
115240.0,-0.943,-0.205,0.23,-3.879,-2.467,-2.213,-1.017,0.02,-0.042,-0.785,-3.118,1.897,-0.996,-0.09,0.054,-1.771,-4.807,-1.183,0.885,-0.19,-0.045,-79.06,3.163,-47.512
115260.0,-0.955,-0.213,0.293,-1.53,-7.362,-2.022,-1.019,0.026,-0.044,-0.639,-2.444,1.489,-0.999,-0.09,0.061,-1.219,-4.566,-1.108,0.891,-0.375,-0.116,-85.552,13.537,-65.001
115280.0,-0.959,-0.225,0.276,-1.702,-11.879,-1.02,-1.016,0.025,-0.046,-0.875,-2.38,0.885,-1.003,-0.086,0.065,-1.19,-4.519,-0.426,0.777,-0.391,-0.112,-72.49,30.524,-83.373
115300.0,-0.948,-0.222,0.187,-2.364,-8.852,-0.452,-1.011,0.018,-0.049,-0.49,-2.578,1.36,-1.001,-0.085,0.064,-1.19,-4.25,-0.158,0.737,-0.42,-0.132,-64.737,49.281,-101.278
115320.0,-0.918,-0.207,0.17,-2.579,-2.177,-0.132,-1.014,0.019,-0.048,0.307,-3.285,2.395,-0.997,-0.086,0.063,-0.985,-3.862,-0.14,0.708,-0.398,-0.134,-56.64,56.537,-121.88
115340.0,-0.917,-0.205,0.212,-2.111,1.008,-0.552,-1.016,0.023,-0.045,0.788,-4.115,3.24,-0.998,-0.091,0.059,-0.102,-3.694,-0.14,0.582,-0.282,-0.128,-65.527,66.609,-138.742
115360.0,-0.927,-0.21,0.227,-0.682,1.001,-1.306,-1.015,0.021,-0.046,0.84,-4.645,4.105,-1.003,-0.088,0.056,0.019,-4.155,0.121,0.478,-0.271,-0.117,-80.517,78.546,-152.95
115380.0,-0.936,-0.21,0.203,-0.924,1.898,-0.445,-1.015,0.022,-0.047,0.805,-4.857,5.0,-1.004,-0.084,0.058,-0.094,-4.674,0.885,0.402,-0.26,-0.092,-86.863,99.757,-168.271
115400.0,-0.944,-0.222,0.196,-3.066,4.162,-0.07,-1.016,0.024,-0.045,0.866,-4.804,5.738,-1.001,-0.089,0.058,0.233,-4.987,1.095,0.233,-0.235,-0.072,-91.267,120.532,-179.821
115420.0,-0.961,-0.223,0.228,-3.014,3.519,-0.321,-1.017,0.025,-0.042,0.747,-4.806,6.047,-1.001,-0.086,0.062,0.791,-5.22,1.243,0.102,-0.246,-0.006,-79.404,139.951,-194.071
115440.0,-0.976,-0.221,0.247,-0.441,0.99,0.116,-1.019,0.024,-0.041,0.343,-5.218,6.053,-1.002,-0.084,0.063,1.447,-5.196,1.708,-0.062,-0.206,0.06,-53.653,172.854,-212.068
115460.0,-0.991,-0.228,0.242,2.976,-2.633,1.298,-1.015,0.025,-0.038,0.35,-5.489,5.915,-1.0,-0.083,0.063,1.674,-5.096,1.828,-0.296,-0.106,0.078,-35.783,195.332,-228.528
115480.0,-0.965,-0.226,0.184,5.162,-1.122,2.613,-1.014,0.033,-0.035,0.919,-5.619,6.052,-1.004,-0.08,0.062,0.956,-5.68,2.229,-0.525,-0.065,0.057,-26.395,216.304,-241.416
115500.0,-0.944,-0.229,0.176,3.633,4.681,1.936,-1.021,0.03,-0.038,1.002,-6.375,6.37,-1.001,-0.081,0.064,1.074,-6.143,2.329,-0.901,0.005,0.105,-11.224,211.333,-254.239
115520.0,-0.941,-0.216,0.197,2.066,9.864,-0.292,-1.028,0.045,-0.035,0.081,-7.223,6.398,-1.002,-0.079,0.066,2.59,-5.39,1.89,-1.094,0.207,0.212,-5.093,189.332,-266.387
115540.0,-0.947,-0.21,0.234,2.705,15.145,-0.709,-1.004,0.048,-0.038,-0.24,-5.624,6.921,-1.005,-0.072,0.069,2.724,-5.393,2.042,-1.147,0.26,0.186,-19.387,224.387,-276.099
115560.0,-0.963,-0.221,0.237,3.336,19.088,-0.758,-0.995,0.045,-0.036,-0.852,-5.521,7.49,-1.006,-0.072,0.064,1.961,-5.984,2.464,-1.508,0.265,0.03,-7.189,229.221,-290.355
115580.0,-0.961,-0.215,0.203,2.244,22.879,-1.213,-1.012,0.04,-0.027,-0.892,-7.57,7.473,-0.996,-0.079,0.066,2.24,-6.72,2.66,-1.796,0.599,0.019,-16.501,189.491,-304.452
115600.0,-0.921,-0.224,0.182,2.253,30.029,-4.009,-1.014,0.047,-0.022,-0.087,-5.64,7.026,-0.994,-0.074,0.067,3.716,-5.852,2.224,-1.718,1.002,0.358,-158.284,173.059,-300.475
115620.0,-0.912,-0.231,0.193,2.6,37.299,-4.914,-1.008,0.049,-0.028,0.35,-5.39,7.35,-1.007,-0.066,0.074,3.337,-5.91,1.987,-1.679,0.686,0.45,-214.027,234.431,-276.371
115640.0,-0.917,-0.205,0.197,2.433,39.16,-5.844,-1.013,0.061,-0.021,-0.699,-6.155,7.333,-1.004,-0.067,0.071,3.632,-6.297,1.896,-2.084,0.166,0.162,-160.453,292.352,-266.136
115660.0,-0.926,-0.175,0.179,1.443,38.878,-6.055,-1.021,0.055,-0.022,-0.42,-5.233,5.078,-0.988,-0.069,0.081,3.707,-5.739,1.684,-2.458,0.399,-0.14,-55.064,255.761,-274.203
115680.0,-0.93,-0.194,0.151,1.448,38.5,-4.151,-1.009,0.066,-0.023,1.19,-4.48,4.9,-0.998,-0.059,0.079,2.824,-4.667,1.314,-2.392,1.015,0.849,-72.668,237.217,-279.256
115700.0,-0.954,-0.172,0.141,-0.624,39.837,-1.802,-1.015,0.063,-0.016,-0.607,-5.109,4.305,-1.014,-0.056,0.081,2.8,-4.76,0.7,-2.112,0.559,0.983,-142.189,270.606,-248.314
115720.0,-0.943,-0.165,0.135,-2.087,39.565,-1.732,-1.021,0.061,-0.013,-1.303,-4.688,3.457,-0.998,-0.062,0.083,2.66,-4.69,0.07,-2.313,-0.129,0.105,-17.769,285.396,-225.728
115740.0,-0.977,-0.219,0.123,-2.442,36.216,-1.135,-1.018,0.055,-0.023,0.301,-3.147,2.653,-0.99,-0.061,0.08,2.563,-3.117,-0.24,-2.831,0.813,0.639,67.396,247.133,-235.139
115760.0,-1.011,-0.248,0.057,-4.052,36.045,-0.551,-1.013,0.072,-0.017,0.051,-3.141,2.115,-1.01,-0.059,0.077,1.876,-3.33,-0.34,-2.38,1.629,1.278,-103.004,95.115,-205.421
115780.0,-1.01,-0.23,0.008,-4.455,41.526,-0.622,-1.022,0.056,-0.019,-1.099,-2.854,1.384,-1.011,-0.059,0.075,1.275,-4.005,-0.41,-1.695,0.772,1.463,-195.841,127.079,-144.076
115800.0,-1.075,-0.268,0.09,1.544,43.437,0.68,-1.012,0.055,-0.024,-2.178,-1.33,0.867,-1.005,-0.064,0.076,0.274,-4.934,-0.139,-1.587,-0.174,0.745,-9.868,210.806,-98.102
115820.0,-1.098,-0.327,0.068,2.049,32.217,2.083,-1.008,0.061,-0.02,-0.892,-2.538,2.292,-1.002,-0.069,0.079,0.442,-5.04,0.388,-2.073,0.222,0.694,141.303,162.609,-89.279
115840.0,-1.063,-0.257,0.008,-3.334,25.304,-2.549,-1.015,0.058,-0.019,-1.099,-3.01,2.77,-0.996,-0.068,0.079,1.817,-4.732,0.55,-2.053,1.046,0.912,65.558,90.957,-81.827
115860.0,-1.071,-0.135,0.04,-4.098,23.954,-4.615,-1.017,0.059,-0.018,-1.085,-3.049,1.924,-0.995,-0.056,0.081,1.379,-4.415,0.316,-1.5,0.811,1.022,-42.612,82.601,-60.514
115880.0,-1.093,-0.111,0.093,-0.825,21.734,0.186,-1.012,0.061,-0.023,-1.206,-2.792,1.401,-1.003,-0.058,0.086,0.073,-4.055,-0.153,-1.291,0.374,0.973,-33.619,91.829,-29.329
115900.0,-1.063,-0.216,0.064,-3.972,10.552,5.975,-1.012,0.057,-0.022,-2.162,-1.955,1.572,-1.007,-0.06,0.082,0.425,-4.126,-0.169,-1.267,0.36,0.935,22.957,94.178,-16.108
115920.0,-1.006,-0.268,-0.003,-7.225,1.014,2.849,-1.012,0.062,-0.015,-1.372,-1.815,2.209,-1.002,-0.057,0.08,0.75,-4.701,-0.245,-1.409,0.845,0.934,-10.222,45.562,-15.442
115940.0,-1.008,-0.237,-0.025,-3.476,-1.705,-1.927,-1.014,0.068,-0.014,-0.574,-1.638,2.384,-0.996,-0.055,0.086,0.372,-4.918,-0.152,-1.279,0.769,1.026,-69.661,10.752,-16.258
115960.0,-1.02,-0.208,-0.023,5.044,0.074,-2.302,-1.019,0.069,-0.016,-2.789,-0.835,1.268,-1.001,-0.056,0.092,0.178,-4.53,0.167,-1.201,0.44,0.939,-88.288,-16.746,-3.602
115980.0,-0.995,-0.214,-0.03,6.707,3.962,1.935,-1.014,0.072,-0.019,-4.028,-0.583,0.592,-1.003,-0.06,0.091,0.37,-3.731,0.337,-1.274,0.047,0.476,-36.131,-61.433,8.339
116000.0,-0.975,-0.26,-0.031,3.737,7.723,3.733,-1.008,0.064,-0.027,-2.911,-0.929,0.494,-0.991,-0.063,0.089,-0.365,-3.122,0.901,-1.223,0.365,0.399,3.118,-100.319,14.745
116020.0,-0.96,-0.28,-0.005,2.004,6.291,0.746,-1.012,0.052,-0.029,-1.36,-1.996,1.144,-0.99,-0.065,0.086,-0.248,-2.434,1.403,-1.07,0.312,0.368,-6.02,-118.02,12.74
116040.0,-0.974,-0.21,0.011,-0.001,2.451,-1.941,-1.012,0.048,-0.025,0.803,-2.85,2.418,-0.999,-0.054,0.079,-0.177,-2.353,1.507,-1.078,0.302,0.436,4.215,-97.522,17.162
116060.0,-1.017,-0.193,0.012,-3.946,0.376,-4.191,-1.016,0.048,-0.03,1.559,-2.556,2.615,-1.007,-0.044,0.078,-1.266,-3.138,0.821,-1.138,0.4,0.497,-10.06,-93.8,25.581
116080.0,-1.019,-0.18,0.017,-4.323,-1.411,-4.2,-0.999,0.063,-0.029,3.249,-2.968,3.182,-1.01,-0.046,0.078,-1.406,-4.063,-0.144,-1.159,0.377,0.461,-28.403,-74.229,38.939
116100.0,-0.99,-0.202,0.018,-0.766,-3.812,-3.326,-1.012,0.07,-0.024,3.551,-4.893,2.615,-1.006,-0.05,0.083,-0.158,-4.322,-0.66,-1.281,0.309,0.472,-15.743,-62.795,53.651
116120.0,-1.0,-0.201,0.003,0.832,-3.834,-1.118,-1.009,0.061,-0.016,2.203,-3.719,2.45,-0.999,-0.053,0.088,0.346,-4.388,-0.69,-1.376,0.281,0.377,9.482,-57.283,75.852
116140.0,-1.015,-0.214,0.004,0.671,-2.718,-0.105,-0.997,0.077,-0.005,2.417,-3.782,2.379,-0.996,-0.051,0.086,-0.091,-3.657,-0.351,-1.404,0.31,0.47,41.44,-67.76,101.29
116160.0,-1.036,-0.236,0.03,-0.587,-4.199,1.294,-1.017,0.079,-0.006,-0.955,-2.75,1.037,-1.0,-0.048,0.085,-2.14,-4.196,-0.446,-1.464,0.514,0.638,47.541,-69.359,128.433
116180.0,-1.032,-0.264,0.028,2.104,-12.434,0.427,-1.016,0.076,-0.015,-2.6,-2.015,-0.676,-0.997,-0.047,0.081,-3.432,-4.146,-0.812,-1.564,0.563,0.631,31.562,-72.195,152.114
116200.0,-1.016,-0.235,0.006,5.381,-15.436,0.521,-1.015,0.065,-0.016,-3.346,-1.356,-1.632,-1.008,-0.051,0.085,-3.654,-4.55,-1.057,-1.649,0.579,0.655,20.339,-88.968,171.606
116220.0,-1.015,-0.234,0.003,2.466,-15.343,0.518,-1.016,0.059,-0.016,-3.08,-0.98,-1.68,-1.0,-0.059,0.09,-2.343,-4.552,-0.561,-1.618,0.721,0.659,12.158,-108.613,182.543
116240.0,-1.025,-0.231,0.023,-1.76,-15.715,-0.257,-1.016,0.06,-0.018,-2.17,-0.35,-1.89,-0.993,-0.049,0.096,-1.797,-4.742,-0.787,-1.616,0.686,0.685,-2.662,-125.835,187.889
116260.0,-1.05,-0.23,0.054,-1.17,-19.265,-0.958,-1.014,0.065,-0.02,-1.68,0.369,-2.56,-0.988,-0.05,0.106,-1.578,-2.677,-1.435,-1.677,0.58,0.683,-14.019,-143.98,194.281
116280.0,-1.055,-0.236,0.049,1.291,-27.241,-1.457,-1.011,0.068,-0.019,-1.68,0.473,-2.84,-0.998,-0.041,0.102,-1.728,-1.833,-2.44,-1.702,0.494,0.617,-7.858,-163.561,202.409
116300.0,-1.047,-0.234,0.014,1.566,-34.16,-2.786,-1.018,0.05,-0.017,-1.68,0.86,-3.213,-0.998,-0.046,0.096,-1.471,-0.789,-3.396,-1.645,0.5,0.558,10.384,-180.999,211.844
116320.0,-1.023,-0.229,0.003,1.873,-36.134,-3.218,-1.011,0.056,-0.016,-1.333,1.439,-2.942,-0.996,-0.045,0.091,-1.61,0.21,-3.99,-1.551,0.53,0.586,24.46,-184.364,215.297
116340.0,-1.005,-0.228,0.014,2.975,-36.648,-2.798,-1.016,0.057,-0.02,-2.071,2.064,-3.565,-0.999,-0.053,0.088,-0.079,0.897,-4.845,-1.506,0.576,0.664,26.42,-187.177,217.629
116360.0,-0.997,-0.231,0.052,3.997,-37.557,-1.646,-1.016,0.06,-0.02,-2.514,2.993,-3.57,-0.999,-0.059,0.089,1.103,1.503,-5.389,-1.437,0.539,0.617,31.16,-185.152,217.591
