Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
216740.0,-0.598,0.037,-0.162,-6.351,48.783,-3.175,-0.88,0.049,-0.012,-7.718,21.212,4.95,-0.929,0.034,0.02,15.355,22.843,-24.297,-0.45,0.171,0.304,0.79,-36.083,12.718,-0.393,-0.43,0.245,12.502,-20.547,-24.162
216760.0,-0.582,0.041,-0.242,-4.746,50.183,-4.519,-1.098,-0.022,0.041,-25.757,-24.243,11.314,-0.951,0.035,-0.013,25.913,27.543,-26.755,-0.435,0.219,0.333,-0.922,-29.651,7.179,-0.451,-0.375,0.255,37.931,-16.283,-10.306
216780.0,-0.576,0.037,-0.316,-0.578,52.806,-5.403,-1.245,-0.303,0.14,-85.805,16.334,-37.884,-1.045,0.121,0.079,26.718,33.842,-30.827,-0.53,0.156,0.41,-4.745,-32.572,-1.729,-0.504,-0.212,0.314,35.843,-16.459,-7.623
216800.0,-0.563,0.01,-0.309,0.789,66.389,-5.22,-0.814,-0.187,0.008,-72.602,33.152,-15.286,-1.072,0.091,0.012,26.706,29.356,-34.315,-0.552,0.062,0.44,1.727,-40.616,-1.599,-0.472,-0.195,0.24,7.312,-19.827,-13.453
216820.0,-0.59,-0.011,-0.226,-1.389,71.632,-4.133,-0.771,-0.219,0.014,-43.365,27.812,-0.577,-0.988,0.093,-0.096,31.329,13.224,-37.684,-0.513,0.077,0.417,17.446,-40.581,1.372,-0.472,-0.378,0.231,3.307,-28.578,-12.264
216840.0,-0.605,-0.006,-0.198,-2.346,68.784,-5.224,-1.329,-0.299,0.016,-41.109,42.736,-0.5,-0.968,0.168,0.008,24.35,18.169,-38.22,-0.439,0.102,0.344,29.813,-33.109,1.088,-0.508,-0.567,0.37,41.82,-35.011,6.999
216860.0,-0.628,0.048,-0.244,1.089,63.738,-6.22,-1.23,-0.293,-0.024,-18.669,36.613,3.851,-1.025,0.169,-0.059,9.163,-14.163,-42.365,-0.521,0.229,0.345,22.677,-31.253,-7.308,-0.558,-0.417,0.507,63.367,-27.682,16.513
216880.0,-0.72,0.076,-0.307,6.011,63.032,-5.803,-0.895,-0.159,0.003,-1.193,25.953,12.167,-0.79,0.101,-0.24,-3.874,-5.681,-38.881,-0.707,0.334,0.459,-6.81,-40.986,-9.835,-0.612,-0.26,0.585,42.634,-28.963,13.324
216900.0,-0.743,0.038,-0.287,6.706,66.019,-4.786,-0.714,-0.158,-0.072,-8.865,-4.15,12.279,-0.856,-0.059,-0.08,0.008,-0.873,-37.9,-0.722,0.312,0.489,-14.954,-47.155,-8.498,-0.639,-0.319,0.537,6.214,-36.979,5.992
216920.0,-0.692,-0.006,-0.288,7.081,61.117,-5.199,-0.431,-0.179,0.115,-7.748,118.399,16.036,-1.186,-0.097,0.003,22.895,-7.63,-40.508,-0.709,0.293,0.466,-14.621,-49.14,-4.321,-0.657,-0.474,0.403,-2.531,-38.29,1.825
216940.0,-0.632,-0.008,-0.349,7.811,58.466,-5.408,-0.828,-0.248,-0.049,4.245,11.636,-0.876,-1.127,0.044,0.054,20.767,6.421,-35.109,-0.76,0.335,0.441,-14.572,-51.499,-1.647,-0.676,-0.546,0.363,-1.709,-35.522,-1.548
216960.0,-0.685,-0.001,-0.364,7.07,60.41,-7.14,-1.147,-0.117,-0.061,23.208,-2.7,-3.013,-0.912,0.021,0.112,7.99,14.2,-34.005,-0.806,0.312,0.431,-20.852,-55.935,-4.272,-0.731,-0.604,0.396,1.99,-31.667,-4.008
216980.0,-0.803,0.005,-0.402,4.711,59.704,-5.92,-1.05,0.094,-0.063,14.843,29.13,-0.919,-0.903,-0.118,0.083,15.508,7.471,-37.535,-0.767,0.201,0.484,-17.612,-53.9,-4.964,-0.83,-0.652,0.458,6.898,-30.325,-2.951
217000.0,-0.838,-0.015,-0.414,-0.322,54.563,-5.392,-1.048,-0.106,-0.137,-6.604,23.16,-6.56,-0.981,-0.104,-0.095,22.967,4.957,-35.957,-0.746,0.143,0.591,3.92,-47.25,-4.76,-0.825,-0.712,0.441,14.671,-33.733,-1.992
217020.0,-0.83,-0.011,-0.445,0.56,50.47,-5.39,-1.042,-0.252,-0.118,-4.1,20.623,-8.017,-1.023,-0.069,-0.202,16.06,15.847,-27.497,-0.817,0.189,0.647,20.65,-48.86,0.63,-0.724,-0.745,0.409,28.008,-38.794,-1.88
217040.0,-0.891,-0.002,-0.514,-0.63,52.36,-4.97,-0.946,-0.081,-0.042,9.304,27.086,-1.987,-1.017,-0.092,-0.076,18.387,19.613,-23.021,-0.848,0.433,0.45,9.234,-53.443,2.375,-0.666,-0.695,0.448,42.14,-37.999,-2.929
217060.0,-0.869,0.002,-0.502,2.433,51.248,-1.635,-1.026,-0.061,-0.09,-13.458,25.857,-2.084,-0.967,-0.04,-0.068,7.01,18.623,-22.034,-0.793,0.456,0.439,-10.049,-54.313,1.284,-0.675,-0.675,0.485,49.863,-34.98,-6.681
217080.0,-0.83,0.004,-0.461,7.683,52.74,0.267,-1.044,-0.142,-0.212,-15.532,24.661,-6.445,-1.011,-0.134,-0.114,-10.249,20.335,-28.486,-0.813,0.259,0.497,-13.294,-49.007,-3.06,-0.748,-0.675,0.464,52.424,-30.319,-4.26
217100.0,-0.857,-0.026,-0.438,7.033,47.626,-0.66,-1.027,-0.114,-0.122,-14.871,18.284,-7.42,-1.003,-0.131,-0.122,-2.267,23.722,-30.305,-0.842,0.189,0.569,-2.73,-45.01,5.18,-0.797,-0.522,0.456,38.337,-32.918,-4.189
217120.0,-0.862,-0.054,-0.485,4.183,43.901,-1.459,-0.974,-0.059,-0.159,-25.954,20.808,-8.333,-0.94,-0.022,-0.031,7.257,22.767,-26.079,-0.795,0.256,0.586,2.94,-46.69,11.83,-0.773,-0.486,0.398,30.895,-42.857,-2.962
217140.0,-0.816,-0.033,-0.563,3.044,43.275,-0.004,-1.053,-0.241,-0.178,-19.226,16.559,-10.61,-1.005,-0.308,-0.267,11.265,18.654,-1.598,-0.71,0.238,0.54,1.845,-49.228,10.15,-0.664,-0.479,0.314,23.103,-46.551,-6.826
217160.0,-0.753,0.006,-0.603,2.583,46.485,-1.011,-0.946,-0.045,-0.08,-18.444,25.146,-9.239,-0.963,-0.069,0.004,24.32,14.76,-12.905,-0.717,0.331,0.529,3.055,-45.285,14.01,-0.528,-0.553,0.226,2.263,-34.257,-12.011
217180.0,-0.69,0.061,-0.635,-0.891,46.26,-1.736,-0.92,-0.085,-0.069,-20.954,22.438,-8.918,-1.047,-0.098,-0.116,12.724,19.342,-15.016,-0.757,0.42,0.602,-3.378,-38.634,15.107,-0.581,-0.654,0.42,-8.135,-19.95,-8.999
217200.0,-0.715,-0.01,-0.564,-7.733,43.515,-3.047,-1.01,-0.177,-0.157,-24.12,21.436,-8.683,-0.991,-0.098,-0.036,-5.39,25.69,-22.4,-0.857,0.367,0.687,-14.762,-39.34,8.587,-0.834,-0.698,0.54,-1.45,-21.421,-2.598
217220.0,-0.838,-0.061,-0.567,-9.134,33.995,0.426,-1.018,-0.218,-0.165,-24.539,21.444,-2.397,-1.025,-0.115,-0.236,-6.437,23.181,-22.464,-0.785,0.19,0.639,-11.581,-39.18,8.334,-0.886,-0.571,0.523,4.731,-33.759,-8.63
217240.0,-0.873,-0.051,-0.675,-6.868,33.779,3.696,-1.048,-0.149,-0.181,-18.105,21.252,1.799,-0.971,-0.19,-0.184,5.95,19.488,-24.25,-0.749,0.194,0.52,11.957,-31.881,14.445,-0.602,-0.446,0.291,-10.296,-27.934,-14.724
217260.0,-0.85,-0.052,-0.716,2.26,34.276,1.87,-0.927,-0.164,-0.216,-24.345,28.524,3.967,-1.119,-0.071,-0.173,2.45,14.91,-26.53,-0.779,0.343,0.497,10.385,-28.874,9.96,-0.509,-0.559,0.249,-22.82,-20.65,-18.69
217280.0,-0.747,-0.094,-0.782,6.935,32.6,1.212,-0.965,-0.08,-0.199,-28.092,29.619,4.484,-0.971,-0.212,-0.095,11.9,16.87,-33.95,-0.923,0.331,0.558,1.578,-29.479,9.246,-0.723,-0.828,0.437,-11.48,-8.82,-13.72
217300.0,-0.81,-0.105,-0.673,6.552,25.275,4.755,-0.96,-0.114,-0.202,-29.762,26.532,2.889,-1.018,-0.199,-0.193,4.877,17.498,-36.81,-0.85,0.281,0.65,-1.603,-29.946,14.235,-0.924,-0.791,0.481,15.737,-19.518,-15.813
217320.0,-0.879,-0.024,-0.698,6.917,-4.362,21.169,-0.958,0.007,-0.223,-32.996,23.88,5.274,-0.972,-0.345,-0.302,19.458,13.719,-36.055,-0.753,0.317,0.665,2.282,-24.558,19.726,-0.69,-0.584,0.432,10.99,-15.82,-24.43
217340.0,-0.776,0.043,-0.865,1.765,2.833,23.002,-0.984,-0.214,-0.154,-29.089,21.767,5.893,-0.996,-0.132,-0.113,18.626,9.107,-37.645,-0.675,0.349,0.66,3.815,-22.697,15.333,-0.649,-0.547,0.536,-16.608,-3.707,-1.883
217360.0,-0.77,0.068,-0.83,-0.369,6.636,10.963,-1.034,-0.106,-0.29,-30.03,24.15,13.02,-0.996,-0.136,-0.189,14.305,11.261,-42.349,-0.714,0.352,0.626,1.214,-18.755,4.343,-0.984,-0.688,0.623,-2.185,-0.713,-1.344
217380.0,-0.86,0.08,-0.65,5.549,-4.763,10.679,-0.99,-0.291,-0.225,-19.427,20.902,19.169,-0.987,-0.294,-0.197,21.563,10.124,-42.839,-0.815,0.377,0.644,10.842,-10.436,9.476,-1.012,-0.728,0.627,7.141,-14.337,1.037
217400.0,-1.051,0.052,-0.686,11.283,-30.433,19.339,-1.027,-0.128,-0.325,-21.0,20.3,22.96,-0.878,-0.346,-0.308,15.167,5.943,-38.217,-0.799,0.491,0.781,13.361,-5.223,23.376,-0.821,-0.743,0.707,8.648,-7.12,-5.678
217420.0,-1.075,-0.085,-0.788,-5.415,-29.206,4.461,-0.996,-0.123,-0.38,-18.861,14.825,24.723,-0.972,-0.174,-0.249,23.2,-2.635,-36.433,-0.838,0.588,0.911,7.313,-7.93,23.807,-0.751,-0.685,0.681,2.734,-3.129,-9.193
217440.0,-0.969,-0.12,-1.0,-11.651,-9.116,-2.345,-0.988,-0.154,-0.305,-31.495,15.043,27.449,-0.974,-0.181,-0.16,16.365,-3.105,-37.748,-0.832,0.483,0.887,-1.792,-14.219,19.022,-0.871,-0.636,0.73,-15.359,2.072,-8.159
217460.0,-0.905,0.007,-1.002,-0.956,12.276,2.142,-0.982,-0.081,-0.289,-29.723,13.305,30.63,-0.963,-0.221,-0.163,17.036,-2.92,-36.909,-0.721,0.476,0.847,1.578,-7.749,15.651,-0.883,-0.811,0.769,-13.584,-4.901,4.657
217480.0,-1.042,0.09,-0.824,6.969,8.813,-0.796,-0.949,-0.073,-0.273,-20.242,11.638,30.627,-0.923,-0.457,-0.257,8.05,-1.68,-33.88,-0.833,0.624,0.954,-0.269,-0.829,4.77,-0.959,-1.003,0.743,4.767,-4.977,14.331
217500.0,-1.096,-0.051,-0.806,5.383,-3.374,-4.519,-0.965,-0.033,-0.34,-19.495,4.734,26.228,-0.933,-0.347,-0.217,26.203,-5.818,-26.862,-0.991,0.545,1.066,3.737,1.366,2.116,-0.947,-1.033,0.713,10.819,1.049,15.306
217520.0,-1.102,-0.012,-0.834,5.054,-16.859,0.064,-0.965,-0.096,-0.266,-16.068,3.355,20.012,-0.871,-0.331,-0.134,22.28,-3.877,-19.758,-0.97,0.493,1.042,21.001,4.982,7.251,-0.866,-0.899,0.741,4.124,15.457,16.034
217540.0,-1.15,0.074,-1.114,-4.674,-13.839,3.167,-0.974,-0.029,-0.256,-10.878,3.905,15.441,-0.856,-0.345,-0.067,11.749,-1.374,-13.275,-0.906,0.594,0.962,24.856,12.027,3.434,-0.859,-0.875,0.815,-16.523,17.692,17.55
217560.0,-1.238,0.033,-1.155,-3.251,-6.904,1.532,-0.926,-0.041,-0.246,-5.155,6.342,10.41,-0.906,-0.289,-0.059,4.948,1.051,-8.193,-0.929,0.694,1.023,16.571,20.522,-9.322,-0.955,-0.991,1.044,-15.113,25.73,25.636
217580.0,-1.287,0.059,-1.124,0.972,-12.805,-0.905,-0.978,0.03,-0.293,-4.633,2.053,3.222,-0.897,-0.365,-0.14,8.304,4.549,-1.466,-1.059,0.588,1.288,8.072,21.583,-11.273,-1.187,-1.094,1.178,-1.6,27.605,30.366
217600.0,-1.234,0.079,-1.119,4.758,-25.024,0.447,-0.946,0.008,-0.299,-2.447,5.017,-2.344,-0.914,-0.374,-0.136,6.801,7.09,2.675,-1.139,0.539,1.344,7.345,16.928,-3.336,-1.274,-1.061,1.113,8.707,15.87,28.119
217620.0,-1.137,0.055,-1.142,-0.064,-24.488,-0.315,-0.952,-0.037,-0.263,13.452,6.729,-7.566,-0.913,-0.319,-0.112,-0.507,10.858,4.599,-1.109,0.617,1.259,-2.819,9.658,-0.654,-1.049,-0.911,0.88,6.948,10.184,19.103
217640.0,-1.041,0.043,-1.131,-2.797,-18.152,-5.255,-0.948,-0.016,-0.307,5.66,6.791,-9.947,-0.921,-0.245,-0.121,-0.36,12.491,2.253,-1.002,0.615,1.124,-16.904,6.161,-4.357,-0.821,-0.915,0.687,5.465,13.845,13.211
217660.0,-1.035,0.074,-1.019,-0.758,-11.255,-4.286,-0.963,-0.044,-0.281,4.2,8.483,-10.285,-0.964,-0.237,-0.187,-9.051,13.519,1.581,-0.95,0.536,1.026,-14.455,6.302,-6.209,-0.854,-0.962,0.567,18.76,15.684,16.083
217680.0,-1.076,0.081,-0.936,0.247,-12.489,-5.236,-0.951,-0.004,-0.319,4.744,7.498,-10.25,-0.973,-0.317,-0.194,-12.731,13.431,1.302,-0.925,0.513,0.977,-5.567,5.865,-3.563,-0.933,-0.832,0.598,31.362,13.646,17.405
217700.0,-1.064,0.062,-0.939,-1.956,-11.483,-7.822,-0.955,-0.082,-0.308,7.83,7.664,-10.102,-0.961,-0.344,-0.234,-11.216,11.558,0.441,-0.896,0.474,0.918,-3.459,1.073,-4.43,-0.915,-0.64,0.569,26.221,7.539,14.819
217720.0,-1.003,0.011,-0.951,-5.201,0.53,-8.562,-1.016,-0.087,-0.361,8.222,1.484,-10.884,-0.965,-0.334,-0.241,-8.416,7.855,-0.161,-0.877,0.335,0.799,3.415,-2.861,-8.267,-0.828,-0.522,0.464,3.957,8.117,8.393
217740.0,-0.97,-0.005,-0.915,-6.074,13.647,-5.559,-0.977,-0.063,-0.354,12.957,0.256,-13.13,-0.951,-0.255,-0.26,-13.634,3.39,-1.774,-0.845,0.338,0.688,21.445,4.115,-9.578,-0.774,-0.515,0.324,-24.535,11.622,5.194
217760.0,-0.947,-0.004,-0.833,-6.277,19.673,-0.972,-0.887,-0.092,-0.359,8.618,-3.17,-12.373,-0.939,-0.292,-0.27,-13.018,-1.749,-2.265,-0.783,0.434,0.604,25.325,14.547,-12.304,-0.798,-0.533,0.308,-42.104,13.257,6.055
217780.0,-0.908,0.006,-0.82,-4.758,25.441,-2.385,-0.941,-0.082,-0.295,17.144,-6.778,-10.297,-0.956,-0.316,-0.23,-11.14,-6.765,-1.364,-0.773,0.443,0.536,23.869,6.675,-13.772,-0.831,-0.527,0.354,-44.23,15.45,4.53
217800.0,-0.869,0.026,-0.82,-3.423,28.679,-4.122,-1.018,-0.06,-0.309,17.954,-10.035,-8.99,-0.981,-0.294,-0.222,-13.979,-10.716,0.179,-0.817,0.437,0.53,20.207,10.402,-13.116,-0.846,-0.531,0.411,-39.706,17.44,2.048
217820.0,-0.861,0.003,-0.763,-3.716,23.658,-2.556,-1.009,-0.102,-0.358,17.368,-12.253,-8.019,-0.956,-0.323,-0.253,-18.656,-11.449,1.545,-0.799,0.354,0.531,20.04,18.31,-12.951,-0.84,-0.524,0.402,-29.823,19.862,2.507
217840.0,-0.848,-0.05,-0.741,-1.55,18.08,-4.165,-0.946,-0.064,-0.341,13.788,-15.964,-7.017,-0.926,-0.332,-0.233,-19.223,-12.132,3.536,-0.806,0.354,0.518,23.687,26.822,-12.33,-0.805,-0.484,0.339,-25.582,23.679,5.649
217860.0,-0.769,-0.05,-0.737,-0.894,19.134,-5.296,-0.998,-0.114,-0.287,19.539,-20.231,-3.594,-0.937,-0.298,-0.215,-18.366,-13.93,7.089,-0.815,0.409,0.481,20.728,31.942,-17.143,-0.786,-0.491,0.222,-25.499,28.645,8.246
217880.0,-0.768,-0.043,-0.683,2.659,15.596,-9.16,-0.983,-0.078,-0.321,17.977,-18.47,-3.08,-0.938,-0.308,-0.22,-17.211,-13.64,11.351,-0.857,0.443,0.464,12.18,33.74,-19.95,-0.789,-0.582,0.194,-28.446,34.601,7.452
217900.0,-0.779,0.007,-0.614,8.031,1.771,-7.435,-0.944,-0.076,-0.288,17.475,-17.072,-2.185,-0.912,-0.273,-0.214,-22.785,-13.377,13.184,-0.847,0.405,0.453,4.586,36.506,-18.024,-0.824,-0.587,0.232,-35.203,39.124,4.492
217920.0,-0.787,0.003,-0.606,10.827,-5.57,-6.612,-0.946,-0.08,-0.268,17.031,-16.514,0.337,-0.948,-0.301,-0.187,-23.909,-13.764,13.507,-0.781,0.389,0.439,4.411,40.294,-14.916,-0.86,-0.522,0.309,-41.47,38.264,0.484
217940.0,-0.782,-0.01,-0.6,11.238,-13.004,-6.188,-1.013,-0.131,-0.297,12.894,-14.383,3.067,-0.957,-0.297,-0.204,-21.426,-11.01,13.412,-0.709,0.315,0.467,10.92,48.23,-13.37,-0.858,-0.506,0.328,-42.381,32.426,-2.04
217960.0,-0.772,-0.013,-0.596,10.24,-17.27,-8.086,-0.967,-0.14,-0.283,15.072,-15.597,4.715,-0.953,-0.28,-0.212,-22.214,-10.412,14.44,-0.75,0.324,0.483,26.452,51.564,-9.413,-0.796,-0.568,0.29,-33.603,29.084,-0.513
217980.0,-0.756,-0.037,-0.565,6.09,-20.72,-10.85,-0.978,-0.07,-0.267,16.35,-21.272,4.9,-0.928,-0.248,-0.184,-26.913,-12.517,14.645,-0.801,0.423,0.474,29.139,52.778,-3.729,-0.716,-0.618,0.264,-20.406,32.131,12.032
218000.0,-0.752,-0.057,-0.54,3.57,-25.9,-12.32,-0.995,-0.082,-0.232,17.281,-20.576,4.813,-0.951,-0.312,-0.176,-18.164,-11.224,16.949,-0.83,0.446,0.473,15.652,39.318,-8.435,-0.712,-0.609,0.247,-16.28,39.658,17.408
218020.0,-0.697,0.097,-0.478,-3.601,-30.969,-6.857,-0.977,-0.127,-0.241,13.973,-18.055,4.71,-0.952,-0.323,-0.201,-15.081,-11.386,18.533,-0.805,0.31,0.514,-1.4,42.63,-12.74,-0.741,-0.558,0.242,-27.217,41.895,16.304
218040.0,-0.712,-0.007,-0.531,4.96,-38.776,-1.683,-0.973,-0.091,-0.245,15.475,-16.972,5.533,-0.94,-0.298,-0.21,-18.638,-11.308,17.872,-0.671,0.261,0.452,2.809,43.487,-8.044,-0.744,-0.546,0.261,-47.416,42.381,9.904
218060.0,-0.704,0.004,-0.638,4.62,-38.297,2.851,-0.984,-0.064,-0.238,21.646,-17.396,6.386,-0.935,-0.214,-0.179,-8.225,-11.559,14.842,-0.642,0.345,0.438,11.594,48.991,-7.982,-0.759,-0.54,0.282,-56.838,41.576,8.132
218080.0,-0.696,0.014,-0.64,4.588,-35.223,1.613,-0.929,-0.19,-0.249,20.511,-17.775,5.098,-0.945,-0.14,-0.195,-23.777,-11.65,13.443,-0.727,0.39,0.435,4.828,52.01,-15.883,-0.785,-0.527,0.26,-55.973,37.376,9.798
218100.0,-0.751,0.034,-0.641,-2.012,-38.559,0.037,-0.983,-0.079,-0.239,23.152,-17.47,4.477,-0.97,-0.296,-0.183,-15.787,-12.029,14.383,-0.86,0.242,0.475,1.673,51.778,-15.211,-0.811,-0.611,0.274,-48.298,35.361,9.264
218120.0,-0.795,-0.001,-0.6,-4.636,-42.216,-0.07,-1.056,-0.069,-0.275,21.674,-21.706,-0.347,-0.971,-0.344,-0.197,-12.548,-11.813,18.382,-0.935,0.278,0.522,0.747,47.354,-9.062,-0.83,-0.656,0.279,-40.537,37.129,6.938
218140.0,-0.759,0.0,-0.6,-7.28,-42.84,2.52,-0.973,-0.071,-0.257,18.482,-22.054,-5.105,-0.917,-0.22,-0.202,-12.88,-9.519,19.88,-0.886,0.388,0.494,-4.567,44.271,-8.939,-0.82,-0.641,0.271,-41.251,37.827,3.552
218160.0,-0.734,0.02,-0.593,-5.55,-37.31,-0.225,-0.939,-0.07,-0.231,13.217,-17.361,-8.177,-0.985,-0.217,-0.169,-3.392,-11.873,24.672,-0.885,0.447,0.462,-18.182,42.206,-13.208,-0.779,-0.623,0.248,-45.053,40.513,-1.411
218180.0,-0.73,0.015,-0.568,-5.086,-25.176,-3.576,-1.036,-0.133,-0.248,13.391,-23.28,-10.498,-0.982,-0.188,-0.164,-14.494,-10.315,26.932,-0.917,0.399,0.466,-24.587,39.845,-16.66,-0.786,-0.654,0.229,-41.229,44.057,-4.999
218200.0,-0.783,-0.022,-0.49,-1.489,-26.16,-2.064,-0.986,-0.116,-0.22,16.177,-19.548,-10.364,-0.942,-0.181,-0.216,-18.739,-9.171,28.163,-0.894,0.249,0.462,-14.075,40.364,-11.704,-0.813,-0.667,0.233,-31.051,45.641,-4.069
218220.0,-0.837,-0.07,-0.486,2.312,-34.954,-0.214,-0.967,-0.153,-0.22,12.495,-15.366,-7.323,-0.958,-0.172,-0.223,-15.073,-10.757,28.698,-0.841,0.236,0.414,3.436,44.937,-0.704,-0.828,-0.68,0.262,-14.969,46.713,-4.672
218240.0,-0.84,-0.057,-0.538,8.361,-41.917,0.131,-0.936,-0.156,-0.167,9.85,-11.514,-3.535,-0.997,-0.121,-0.139,-13.93,-13.3,27.86,-0.862,0.292,0.445,3.45,47.031,0.91,-0.828,-0.684,0.27,2.789,48.676,-5.102
218260.0,-0.829,-0.061,-0.533,12.329,-44.143,0.976,-0.962,-0.13,-0.159,8.526,-13.249,-2.507,-1.009,-0.143,-0.202,-10.71,-12.39,24.36,-0.932,0.367,0.484,-13.472,42.196,-3.239,-0.818,-0.678,0.309,10.592,50.379,-6.576
218280.0,-0.813,-0.057,-0.499,10.535,-41.571,1.558,-0.972,-0.157,-0.262,9.188,-21.077,-5.086,-0.987,-0.112,-0.171,-13.98,-10.97,22.252,-0.953,0.379,0.486,-31.672,31.477,-8.593,-0.851,-0.658,0.338,6.93,47.67,-4.83
218300.0,-0.822,-0.039,-0.439,3.871,-41.372,0.853,-0.975,-0.121,-0.149,7.255,-21.206,-2.061,-1.028,-0.183,-0.2,-8.103,-14.322,20.471,-0.892,0.254,0.453,-34.17,27.476,-8.043,-0.81,-0.621,0.319,4.041,41.421,-3.111
218320.0,-0.835,0.021,-0.43,0.654,-43.141,0.518,-0.972,-0.111,-0.132,5.67,-16.38,2.1,-0.984,-0.119,-0.175,-8.357,-16.071,20.489,-0.791,0.176,0.385,1.986,31.678,10.083,-0.744,-0.61,0.259,1.789,36.924,-2.649
218340.0,-0.857,0.084,-0.428,0.683,-43.769,-0.926,-1.005,-0.182,-0.146,6.93,-13.51,6.44,-1.029,-0.036,-0.236,-0.363,-22.201,20.935,-0.806,0.251,0.36,13.395,40.996,14.322,-0.743,-0.65,0.234,4.785,34.338,-0.126
218360.0,-0.859,0.072,-0.449,-0.83,-45.42,-0.892,-1.002,-0.2,-0.191,14.91,-6.16,9.45,-1.027,-0.036,-0.192,-9.187,-22.299,19.667,-0.843,0.335,0.41,13.949,43.268,11.131,-0.736,-0.644,0.143,11.55,38.558,1.173
218380.0,-0.868,0.048,-0.456,-3.544,-46.441,0.64,-0.934,-0.103,-0.164,16.45,-2.59,7.63,-0.97,-0.114,-0.148,-18.616,-19.342,17.904,-0.896,0.41,0.435,3.43,38.5,5.11,-0.806,-0.668,0.094,11.534,38.907,-1.11
218400.0,-0.865,0.001,-0.455,-7.17,-46.444,1.398,-1.032,-0.132,-0.194,5.431,-12.755,5.702,-0.934,-0.193,-0.105,-15.828,-12.745,18.149,-0.936,0.324,0.477,-14.98,28.21,-9.24,-0.827,-0.586,0.1,4.202,35.498,-4.7
218420.0,-0.849,-0.024,-0.437,-5.065,-45.253,1.589,-1.02,-0.104,-0.142,11.77,-15.67,6.768,-0.982,-0.108,-0.168,3.934,-6.406,23.02,-0.878,0.17,0.43,-7.691,24.107,-9.512,-0.808,-0.521,0.103,-6.029,35.316,-8.16
218440.0,-0.851,-0.024,-0.396,-3.878,-42.913,1.464,-0.968,-0.151,-0.195,0.508,-13.401,2.703,-1.031,-0.048,-0.211,7.762,-8.943,28.582,-0.817,0.198,0.41,20.413,24.511,-4.126,-0.78,-0.495,0.107,-18.04,34.716,-10.742
218460.0,-0.851,-0.026,-0.377,-6.566,-44.025,1.016,-1.022,-0.177,-0.17,4.285,-11.643,2.52,-1.008,-0.052,-0.177,-1.97,-13.162,31.207,-0.786,0.291,0.402,39.61,28.676,1.217,-0.786,-0.521,0.114,-31.453,32.861,-15.004
218480.0,-0.865,-0.024,-0.374,-8.451,-45.164,0.055,-1.046,-0.206,-0.133,12.909,-15.714,3.211,-1.002,-0.078,-0.157,-3.703,-13.048,30.488,-0.838,0.383,0.407,47.74,29.54,6.37,-0.835,-0.609,0.106,-35.64,29.483,-18.649
218500.0,-0.89,-0.008,-0.371,-6.885,-44.601,-1.163,-0.999,-0.145,-0.143,17.916,-20.234,5.201,-1.01,-0.052,-0.139,-2.788,-10.683,29.825,-0.893,0.521,0.41,34.34,23.912,5.318,-0.839,-0.606,0.057,-34.94,18.104,-20.087
218520.0,-0.857,-0.003,-0.347,-2.571,-42.516,-1.419,-1.014,-0.066,-0.204,12.993,-25.513,5.32,-1.013,0.009,-0.137,-5.968,-11.573,30.621,-0.881,0.587,0.393,-3.584,8.886,2.578,-0.764,-0.56,0.012,-35.06,11.094,-21.554
218540.0,-0.855,-0.004,-0.31,1.867,-41.111,-0.538,-1.062,-0.091,-0.152,1.031,-33.609,5.619,-1.021,-0.037,-0.164,-7.112,-15.925,28.911,-0.82,0.51,0.331,-25.19,3.257,3.558,-0.683,-0.559,0.005,-34.007,9.473,-21.693
218560.0,-0.857,-0.033,-0.277,2.638,-42.35,1.526,-1.038,-0.156,-0.077,0.078,-39.882,6.014,-1.029,-0.041,-0.158,0.018,-19.619,28.336,-0.741,0.369,0.274,-23.052,6.026,9.163,-0.689,-0.649,-0.014,-19.921,7.437,-18.357
218580.0,-0.851,-0.042,-0.282,14.004,-46.197,0.832,-0.972,-0.228,-0.075,16.724,-36.333,3.97,-1.046,-0.025,-0.143,5.885,-24.344,29.292,-0.741,0.33,0.268,-11.158,10.132,19.04,-0.717,-0.692,-0.027,8.588,1.122,-9.489
218600.0,-0.864,0.024,-0.306,2.986,-46.185,0.825,-0.985,-0.102,-0.096,24.112,-39.64,6.444,-1.013,0.036,-0.151,-1.093,-24.207,30.701,-0.763,0.355,0.279,2.069,13.43,22.938,-0.701,-0.656,0.008,24.66,-4.756,-7.319
218620.0,-0.824,0.082,-0.281,1.376,-44.607,1.199,-1.057,-0.066,-0.068,17.506,-56.299,17.925,-1.003,0.02,-0.081,-7.168,-30.94,31.345,-0.763,0.415,0.291,-0.178,9.905,20.581,-0.685,-0.606,0.029,23.979,-5.53,-10.422
