Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
185280.0,-0.773,0.042,-0.133,-10.123,66.991,-11.709,-0.879,-0.088,-0.049,-0.092,33.424,-40.328,-0.791,0.196,-0.217,-18.69,55.86,-3.15,-0.834,0.327,0.383,-60.679,-72.704,67.38,-0.854,-0.071,0.186,-9.14,-105.752,-18.707
185300.0,-0.858,0.014,-0.143,-6.424,60.323,-11.354,-0.982,0.142,0.142,14.955,27.785,-32.701,-1.037,0.077,-0.008,-29.82,52.5,2.38,-0.819,0.29,0.399,-65.406,-81.944,54.009,-0.866,-0.086,0.21,-14.752,-108.32,-10.991
185320.0,-0.862,-0.009,-0.149,-8.15,50.574,-9.762,-1.032,0.161,0.114,14.49,34.685,-31.863,-1.036,-0.008,-0.224,-23.66,52.22,5.25,-0.793,0.3,0.374,-60.454,-83.992,43.775,-0.888,-0.038,0.265,-16.722,-110.626,-11.18
185340.0,-0.845,0.018,-0.182,-15.247,43.409,-9.917,-1.022,-0.225,-0.215,9.184,50.897,-45.945,-1.199,-0.048,-0.27,6.65,36.82,12.6,-0.705,0.275,0.429,-65.528,-85.236,32.224,-0.884,-0.036,0.272,-16.719,-111.352,-14.479
185360.0,-0.857,0.049,-0.215,-9.484,35.277,-10.7,-1.086,-0.187,-0.17,30.953,42.846,-47.63,-0.878,0.197,-0.295,10.08,53.83,21.28,-0.707,0.368,0.597,-57.514,-62.438,35.361,-0.828,-0.131,0.242,-16.716,-102.546,-12.652
185380.0,-0.896,0.098,-0.286,5.087,27.82,-8.558,-0.969,-0.045,-0.122,34.428,39.237,-45.799,-0.959,0.171,0.12,-5.792,51.539,-9.247,-0.807,0.524,0.637,-39.684,-68.326,51.594,-0.867,-0.137,0.272,-27.214,-90.011,-14.698
185400.0,-0.986,0.125,-0.376,3.214,26.586,-3.556,-1.036,-0.112,-0.155,34.39,38.525,-53.28,-0.858,0.019,-0.313,3.78,75.81,13.93,-0.773,0.476,0.586,-19.74,-76.059,64.385,-1.009,-0.139,0.323,-33.963,-88.063,-22.385
185420.0,-1.02,0.083,-0.364,-24.374,23.931,-3.515,-1.04,-0.055,-0.137,10.067,36.291,-59.452,-0.881,0.113,-0.37,0.28,58.1,11.83,-0.709,0.335,0.564,-9.016,-61.278,74.419,-1.039,-0.192,0.354,-36.76,-88.575,-25.375
185440.0,-0.933,0.08,-0.326,-30.587,15.583,-4.998,-1.065,-0.22,-0.168,5.228,28.461,-64.206,-0.947,0.069,-0.491,6.697,53.059,18.369,-0.614,0.46,0.646,18.631,-50.074,81.556,-0.996,-0.164,0.44,-44.152,-102.04,-26.979
185460.0,-0.916,0.074,-0.292,-1.564,10.272,-5.369,-0.928,0.016,-0.143,4.626,26.766,-61.391,-0.949,0.056,-0.336,-3.202,46.638,20.836,-0.588,0.663,0.688,16.663,-51.437,83.721,-0.927,-0.175,0.462,-60.69,-96.632,-42.179
185480.0,-0.971,-0.035,-0.287,7.774,6.436,-6.048,-0.963,-0.203,-0.151,-4.078,24.156,-61.005,-0.953,0.11,-0.253,4.854,50.614,23.491,-0.57,0.635,0.631,4.494,-57.084,80.097,-0.947,-0.364,0.484,-69.664,-89.941,-60.91
185500.0,-0.988,-0.12,-0.322,-7.472,2.41,-9.102,-1.017,-0.109,-0.092,4.4,17.297,-62.254,-0.988,0.196,-0.418,1.44,48.866,16.767,-0.446,0.557,0.644,-3.945,-50.224,69.318,-0.87,-0.408,0.568,-44.213,-85.862,-68.166
185520.0,-0.975,-0.069,-0.355,-21.917,-6.384,-11.194,-1.009,-0.365,-0.256,0.446,14.819,-63.019,-0.979,0.223,-0.471,3.792,39.561,10.365,-0.373,0.544,0.656,-3.535,-26.231,63.635,-0.842,-0.385,0.588,-15.655,-100.658,-54.738
185540.0,-0.965,0.03,-0.438,-7.358,-6.223,-11.411,-0.976,-0.292,-0.209,5.489,16.332,-52.314,-0.96,0.159,-0.381,5.82,37.481,10.367,-0.368,0.567,0.644,0.693,-19.258,59.513,-0.73,-0.285,0.716,-19.166,-116.165,-78.453
185560.0,-0.961,0.032,-0.466,14.104,0.211,-10.171,-1.024,-0.333,-0.313,-4.346,3.845,-49.018,-0.903,0.039,-0.311,19.857,37.012,18.578,-0.383,0.611,0.65,-2.296,-19.772,52.668,-0.652,-0.471,0.695,0.864,-88.191,-83.985
185580.0,-0.981,-0.057,-0.447,15.567,6.733,-8.086,-0.852,-0.359,-0.229,6.076,13.969,-48.643,-0.889,0.136,-0.349,23.538,38.404,21.096,-0.41,0.601,0.667,-28.258,-21.612,46.53,-0.58,-0.518,0.648,9.033,-71.501,-67.967
185600.0,-1.028,-0.063,-0.332,-10.824,-3.806,-7.472,-0.905,-0.407,-0.213,5.375,18.616,-41.63,-0.839,0.359,-0.391,20.787,40.729,15.656,-0.519,0.548,0.654,-38.337,-10.281,31.714,-0.41,-0.412,0.746,29.306,-57.671,-52.291
185620.0,-0.932,0.081,-0.453,-33.104,-13.414,-5.023,-0.937,-0.337,-0.214,-5.77,15.991,-39.55,-0.857,0.312,-0.566,6.825,35.266,4.855,-0.566,0.508,0.68,-45.902,-20.416,21.912,-0.405,-0.481,0.759,38.258,-61.78,-54.235
185640.0,-0.917,0.162,-0.56,-12.385,-3.831,-4.245,-0.918,-0.166,-0.241,-9.59,22.89,-33.53,-0.868,0.22,-0.485,-5.387,30.54,-1.459,-0.466,0.499,0.808,-18.602,-18.75,19.477,-0.427,-0.316,0.784,33.287,-33.323,-30.636
185660.0,-0.935,0.065,-0.482,16.385,-9.291,-3.876,-0.969,-0.509,-0.349,-17.71,5.81,-30.94,-0.873,0.063,-0.405,6.123,31.65,4.208,-0.484,0.466,0.833,5.202,-17.148,25.592,-0.361,-0.467,0.675,45.08,-27.37,-26.6
185680.0,-1.027,-0.015,-0.475,21.895,16.68,-3.14,-0.88,-0.366,-0.2,14.732,9.776,-28.35,-0.882,0.089,-0.398,20.558,40.818,11.95,-0.42,0.582,0.855,16.824,-25.305,38.472,-0.525,-0.469,0.665,46.13,-14.84,-14.63
185700.0,-1.275,-0.082,-0.33,9.165,-8.02,0.146,-0.909,-0.338,-0.163,5.348,19.517,-30.802,-0.964,0.204,-0.399,28.265,55.866,14.759,-0.301,0.677,0.884,-4.787,-4.027,44.012,-0.571,-0.208,0.771,31.99,-12.04,-8.61
185720.0,-1.079,0.035,-0.536,1.886,-24.402,3.986,-0.924,-0.323,-0.213,-12.11,23.52,-34.16,-0.984,0.258,-0.57,14.49,43.933,11.688,-0.441,0.735,0.863,-22.762,-20.145,37.137,-0.649,-0.23,0.889,7.98,4.2,-25.2
185740.0,-0.97,0.132,-0.53,11.557,-32.352,5.978,-0.923,-0.292,-0.336,-22.12,26.25,-30.59,-0.868,0.256,-0.554,-13.068,34.384,6.964,-0.404,0.632,0.917,-24.514,-20.278,31.762,-0.65,-0.428,0.829,8.033,16.22,-36.088
185760.0,-0.958,0.085,-0.339,13.458,-23.585,6.77,-0.895,-0.478,-0.368,-17.238,11.644,-25.408,-0.806,0.105,-0.435,-13.755,37.193,13.124,-0.323,0.648,1.01,-25.964,-16.682,27.84,-0.641,-0.521,0.797,35.398,16.635,-34.369
185780.0,-1.002,0.005,-0.208,4.11,-20.25,12.998,-0.81,-0.462,-0.219,20.055,7.993,-22.342,-0.875,0.139,-0.508,-9.762,35.619,25.788,-0.212,0.653,1.017,-10.57,-28.42,24.15,-0.558,-0.474,0.835,72.717,18.847,-28.367
185800.0,-1.09,-0.01,-0.275,0.447,-13.288,6.96,-0.871,-0.35,-0.208,2.113,10.451,-22.916,-0.866,0.243,-0.541,-19.238,27.977,27.495,-0.176,0.657,0.941,-3.685,-16.86,17.251,-0.612,-0.372,0.954,77.457,16.549,-24.534
185820.0,-1.162,-0.045,-0.503,8.865,-52.22,3.705,-0.917,-0.441,-0.289,-4.151,11.022,-21.749,-0.804,0.233,-0.604,-28.145,15.501,26.608,-0.275,0.696,0.849,0.727,-13.967,2.863,-0.795,-0.241,1.071,69.032,-3.737,-21.844
185840.0,-1.103,-0.019,-0.597,17.292,-52.22,2.81,-0.962,-0.428,-0.302,1.393,8.744,-16.208,-0.782,0.254,-0.619,-27.947,8.555,22.456,-0.391,0.674,0.911,3.72,-10.897,-2.048,-0.753,-0.219,1.212,61.543,-21.17,-23.075
185860.0,-1.152,-0.039,-0.477,18.607,-24.383,4.137,-0.879,-0.51,-0.3,4.184,5.299,-8.634,-0.806,0.268,-0.561,-13.142,8.85,17.957,-0.374,0.675,1.012,14.621,-10.78,-3.765,-0.668,-0.228,1.103,61.596,-24.457,-21.947
185880.0,-1.168,-0.101,-0.468,4.246,-12.013,6.914,-0.821,-0.573,-0.3,3.909,1.934,-2.447,-0.898,0.237,-0.541,-12.236,2.008,15.207,-0.377,0.742,1.081,44.517,-4.543,-14.159,-0.565,-0.229,1.053,59.525,-24.423,-16.26
185900.0,-1.211,-0.052,-0.429,7.327,-13.897,2.194,-0.834,-0.434,-0.241,-4.749,1.599,3.313,-0.811,0.263,-0.564,-11.249,0.672,13.037,-0.347,0.79,1.042,60.282,-11.638,-20.648,-0.499,-0.2,1.022,47.047,-14.24,-12.637
185920.0,-1.363,-0.022,-0.492,18.235,-13.354,-3.731,-0.927,-0.412,-0.234,-6.831,5.086,6.793,-0.801,0.276,-0.521,-5.904,-2.233,11.86,-0.531,0.958,0.974,26.102,3.746,-34.491,-0.51,-0.201,1.032,19.133,13.078,-13.249
185940.0,-1.506,0.035,-0.649,17.972,-5.659,-3.959,-0.92,-0.517,-0.315,2.573,3.566,10.511,-0.83,0.336,-0.551,-8.64,1.923,10.018,-0.457,0.936,0.981,1.731,16.731,-47.975,-0.665,-0.226,1.159,0.741,10.407,-19.045
185960.0,-1.549,0.05,-0.624,5.123,-2.783,3.726,-0.884,-0.487,-0.326,3.08,-3.719,14.267,-0.838,0.242,-0.559,-6.744,0.693,12.736,-0.366,0.855,1.105,1.519,30.252,-55.075,-0.742,-0.256,1.265,-7.528,-0.668,-16.804
185980.0,-1.496,0.01,-0.56,11.026,5.781,-5.427,-0.914,-0.388,-0.306,1.927,-7.745,14.154,-0.818,0.306,-0.551,-5.699,2.365,12.138,-0.469,0.873,1.16,9.924,37.196,-52.675,-0.649,-0.419,1.212,-7.994,3.529,6.442
186000.0,-1.522,0.006,-0.559,15.948,3.047,-11.568,-0.933,-0.34,-0.259,5.007,-8.084,7.798,-0.854,0.315,-0.56,-3.327,-2.548,7.166,-0.541,0.884,1.133,18.885,35.52,-43.254,-0.665,-0.459,1.112,-2.849,0.807,16.8
186020.0,-1.51,0.015,-0.625,8.162,6.78,-7.768,-0.94,-0.475,-0.303,8.329,-5.25,4.956,-0.751,0.406,-0.568,-1.874,1.107,2.223,-0.514,0.872,1.123,22.284,40.075,-38.788,-0.614,-0.315,1.19,-9.796,14.025,21.237
186040.0,-1.484,0.026,-0.626,4.403,20.578,-1.42,-0.919,-0.518,-0.305,16.727,-5.609,4.522,-0.805,0.34,-0.572,0.128,-6.676,-4.274,-0.509,0.858,1.147,13.064,40.222,-40.434,-0.657,-0.279,1.277,-46.924,21.029,17.068
186060.0,-1.468,0.023,-0.558,2.425,35.487,1.228,-0.875,-0.384,-0.296,21.355,-11.028,3.307,-0.81,0.312,-0.546,5.07,-7.83,-9.837,-0.541,0.838,1.101,-20.574,40.781,-53.425,-0.762,-0.398,1.211,-68.063,17.652,10.228
186080.0,-1.45,0.021,-0.497,-3.598,38.401,0.14,-0.906,-0.379,-0.277,12.499,-11.86,1.184,-0.813,0.325,-0.57,9.597,-11.904,-14.164,-0.542,0.653,0.946,-62.247,42.85,-69.486,-0.777,-0.647,1.09,-64.464,28.903,6.987
186100.0,-1.395,-0.008,-0.513,-0.731,39.848,-5.072,-0.895,-0.405,-0.251,7.916,-9.737,-1.008,-0.815,0.316,-0.584,21.813,-13.209,-16.707,-0.633,0.593,0.911,-68.049,37.843,-71.14,-0.795,-0.652,1.065,-21.999,33.753,14.141
186120.0,-1.34,-0.039,-0.545,1.959,36.511,-8.557,-0.885,-0.482,-0.232,3.747,-7.526,-4.727,-0.811,0.268,-0.569,29.47,-9.45,-15.54,-0.709,0.555,0.961,-42.532,35.505,-65.843,-0.743,-0.414,1.17,0.242,46.889,19.913
186140.0,-1.263,-0.06,-0.545,1.396,40.313,-8.886,-0.94,-0.358,-0.28,1.477,-15.651,-10.423,-0.775,0.269,-0.574,9.442,-23.269,-20.336,-0.733,0.518,0.981,-2.002,34.813,-57.243,-0.739,-0.159,1.177,-5.147,56.166,20.268
186160.0,-1.257,-0.03,-0.484,1.127,41.02,-8.695,-0.935,-0.398,-0.338,0.558,-19.501,-14.211,-0.805,0.22,-0.562,14.676,-25.352,-18.776,-0.759,0.575,0.928,26.864,26.422,-48.428,-0.714,-0.101,1.136,-26.287,46.37,12.122
186180.0,-1.242,-0.032,-0.472,1.35,34.97,-7.638,-0.874,-0.436,-0.268,-0.084,-19.605,-5.193,-0.896,0.225,-0.512,10.032,-32.763,-18.864,-0.744,0.627,0.796,36.693,22.56,-46.059,-0.902,-0.277,1.079,-25.141,35.237,22.661
186200.0,-1.163,-0.01,-0.473,4.285,24.267,-9.251,-0.878,-0.444,-0.252,-1.511,-18.737,-3.328,-0.837,0.276,-0.524,6.211,-32.306,-18.613,-0.672,0.575,0.702,30.238,27.974,-56.223,-0.883,-0.22,0.958,-27.597,29.394,36.823
186220.0,-1.063,0.043,-0.502,4.364,15.061,-10.054,-0.858,-0.461,-0.229,-6.406,-18.174,2.482,-0.832,0.228,-0.475,8.459,-26.592,-16.708,-0.686,0.473,0.648,28.542,27.328,-64.462,-0.872,-0.203,0.94,-26.04,17.85,51.66
186240.0,-1.047,0.056,-0.526,-3.409,9.765,-8.552,-0.892,-0.45,-0.242,-13.561,-17.549,7.416,-0.823,0.202,-0.53,16.067,-28.416,-11.905,-0.75,0.483,0.63,29.049,26.086,-62.911,-0.579,-0.243,0.729,-17.553,50.11,48.34
186260.0,-1.078,0.034,-0.474,-7.288,5.123,-8.7,-0.916,-0.384,-0.264,-7.546,-12.244,18.625,-0.841,0.236,-0.507,8.446,-31.41,-12.943,-0.725,0.47,0.579,43.02,36.042,-60.325,-0.879,-0.347,0.835,5.271,51.37,55.996
186280.0,-1.082,-0.031,-0.397,-3.238,-1.514,-10.703,-0.849,-0.468,-0.257,-18.075,-5.474,24.052,-0.897,0.206,-0.472,4.574,-36.452,-11.909,-0.498,0.546,0.593,70.28,54.957,-60.688,-0.899,-0.277,0.729,19.133,63.897,57.772
186300.0,-1.042,-0.029,-0.467,1.748,-2.969,-9.225,-0.954,-0.556,-0.206,-18.525,-9.403,26.531,-0.862,0.223,-0.505,0.453,-36.036,-10.13,-0.986,0.471,0.454,76.911,74.112,-50.928,-0.949,-0.234,0.641,28.681,61.824,56.902
186320.0,-1.042,-0.042,-0.478,3.461,-14.514,-4.99,-0.867,-0.458,-0.216,-13.861,-11.752,27.551,-0.853,0.201,-0.459,1.799,-37.908,-8.511,-0.765,0.558,0.571,62.011,75.318,-59.114,-0.99,-0.191,0.636,51.136,59.977,65.85
186340.0,-1.064,-0.019,-0.44,3.647,-16.623,-3.232,-0.946,-0.373,-0.238,-16.338,-15.81,28.036,-0.893,0.162,-0.457,2.119,-42.51,-5.981,-0.907,0.437,0.349,57.982,74.118,-66.94,-0.929,-0.06,0.592,48.902,70.643,63.901
186360.0,-1.12,-0.012,-0.372,-0.145,-27.963,-0.536,-0.911,-0.427,-0.242,-20.702,-16.643,29.427,-0.897,0.181,-0.464,5.692,-44.239,-5.708,-0.706,0.462,0.459,64.088,59.486,-77.422,-0.93,0.056,0.346,15.16,82.6,52.134
186380.0,-1.041,-0.003,-0.358,-2.255,-35.498,1.468,-0.895,-0.4,-0.263,-14.076,-15.914,39.58,-0.909,0.236,-0.496,6.942,-48.036,-5.934,-0.753,0.584,0.53,38.662,76.499,-84.273,-0.906,0.042,0.295,-46.348,85.713,52.85
186400.0,-1.037,0.011,-0.364,-6.439,-40.332,2.495,-0.936,-0.312,-0.268,-15.687,-17.539,42.715,-0.894,0.24,-0.443,9.689,-51.138,-7.719,-0.862,0.528,0.485,0.484,56.955,-85.442,-0.899,-0.107,0.418,-65.034,90.458,55.649
186420.0,-1.062,0.013,-0.327,-6.169,-47.508,3.335,-0.922,-0.349,-0.227,-22.86,-21.807,41.172,-0.9,0.187,-0.446,6.763,-53.969,-6.561,-0.87,0.407,0.321,-12.833,69.228,-80.221,-1.045,-0.287,0.418,-43.954,102.438,62.545
186440.0,-1.04,-0.065,-0.298,-3.338,-51.306,1.653,-0.937,-0.371,-0.242,-27.784,-25.928,39.417,-0.94,0.148,-0.43,6.849,-58.61,-5.972,-0.808,0.256,0.151,2.882,70.861,-76.427,-1.073,-0.291,0.291,-27.745,101.014,66.602
186460.0,-0.942,-0.06,-0.318,-0.174,-55.603,0.146,-0.986,-0.37,-0.251,-27.546,-31.524,42.628,-0.944,0.216,-0.404,12.354,-64.704,-4.975,-0.706,0.158,0.058,12.621,72.94,-71.372,-0.966,-0.142,0.303,-21.747,95.548,60.716
186480.0,-0.891,0.01,-0.294,-4.141,-54.544,2.64,-0.936,-0.337,-0.255,-16.483,-33.147,45.823,-0.939,0.267,-0.395,6.823,-67.595,-5.748,-0.62,0.186,0.001,30.011,72.808,-66.502,-0.912,-0.05,0.43,-25.37,107.255,61.773
186500.0,-0.873,-0.002,-0.166,-6.532,-57.075,4.553,-0.97,-0.359,-0.289,-11.549,-40.649,48.6,-0.887,0.276,-0.374,-6.739,-63.803,-10.414,-0.649,0.24,0.149,47.552,60.063,-56.707,-1.059,-0.145,0.319,-18.54,106.561,61.998
186520.0,-0.83,0.001,-0.08,-5.41,-65.107,5.167,-1.002,-0.363,-0.205,-8.418,-50.508,47.493,-0.953,0.189,-0.329,-6.869,-70.027,-14.092,-0.664,0.177,0.165,54.992,44.522,-52.768,-1.069,-0.141,0.221,-19.805,87.696,61.395
186540.0,-0.754,0.016,-0.072,-3.5,-74.438,6.297,-0.969,-0.293,-0.167,5.393,-45.57,53.607,-0.951,0.153,-0.228,-9.874,-72.205,-13.234,-0.583,0.185,0.272,51.609,32.227,-48.459,-0.904,-0.106,0.179,-37.203,69.826,47.124
186560.0,-0.679,0.019,-0.1,-3.175,-77.931,6.51,-1.05,-0.229,-0.183,-1.955,-54.282,53.104,-0.958,0.133,-0.244,-2.003,-70.944,-13.712,-0.487,0.231,0.291,53.53,23.83,-45.762,-0.669,-0.103,0.313,-74.361,64.21,27.814
186580.0,-0.601,0.014,-0.077,-2.987,-82.233,5.522,-0.993,-0.137,-0.12,-5.952,-56.671,51.419,-0.934,0.157,-0.222,7.41,-71.645,-12.005,-0.488,0.197,0.158,66.293,21.724,-43.368,-0.638,-0.112,0.406,-92.2,76.785,17.866
186600.0,-0.586,-0.001,-0.065,-2.652,-89.648,3.772,-0.934,-0.193,-0.13,-4.899,-52.781,51.357,-0.887,0.18,-0.18,5.588,-71.176,-11.035,-0.462,0.211,0.078,73.57,25.81,-44.832,-0.643,-0.284,0.386,-64.027,85.491,12.658
186620.0,-0.577,0.006,-0.088,-1.931,-97.339,3.922,-0.981,-0.209,-0.088,-4.111,-53.69,52.358,-0.92,0.191,-0.172,-6.305,-67.73,-12.932,-0.46,0.246,0.121,71.598,37.827,-51.634,-0.709,-0.406,0.195,-11.631,81.711,11.494
186640.0,-0.496,0.023,-0.095,-2.153,-95.875,6.819,-1.017,-0.142,-0.021,-3.699,-53.46,53.036,-0.995,0.21,-0.16,-9.301,-67.473,-12.573,-0.507,0.308,0.235,49.819,41.39,-58.645,-0.721,-0.324,0.125,26.331,67.42,13.381
186660.0,-0.47,0.028,-0.091,-1.472,-94.735,9.118,-0.989,-0.113,-0.076,-5.098,-50.946,52.242,-0.932,0.135,-0.112,-10.4,-65.322,-12.532,-0.625,0.244,0.235,49.766,39.839,-57.852,-0.706,-0.28,0.116,40.268,48.131,8.489
186680.0,-0.502,0.058,-0.106,-1.385,-94.914,11.853,-0.98,-0.144,-0.074,-7.857,-49.659,51.609,-0.92,0.135,-0.052,-7.233,-59.675,-12.61,-0.627,0.189,0.215,67.059,28.685,-59.08,-0.652,-0.125,0.14,35.473,44.59,2.937
186700.0,-0.581,-0.028,-0.074,1.111,-84.671,14.064,-0.956,-0.179,0.017,-3.164,-40.493,51.541,-0.881,0.124,-0.038,-10.502,-57.131,-10.587,-0.692,0.267,0.151,74.02,17.711,-71.651,-0.647,-0.049,0.185,17.16,42.267,-14.457
186720.0,-0.652,-0.014,-0.022,8.175,-86.46,17.207,-0.93,-0.097,0.012,6.405,-37.149,49.478,-0.928,0.21,-0.012,-5.814,-47.038,-12.439,-0.574,0.15,0.161,79.777,22.292,-80.626,-0.656,-0.124,0.186,-5.356,41.11,-25.612
186740.0,-0.651,-0.012,-0.103,7.556,-86.23,19.218,-1.028,-0.068,-0.037,1.255,-41.376,49.974,-0.892,0.168,0.025,-19.018,-41.907,-12.777,-0.626,0.207,0.232,109.453,30.707,-78.942,-0.672,-0.16,0.141,-12.698,39.619,-29.528
186760.0,-0.65,-0.022,-0.128,5.571,-76.247,19.156,-0.949,-0.104,0.1,16.028,-33.236,49.397,-0.98,0.175,0.055,-30.96,-35.396,-14.195,-0.787,0.504,0.267,109.504,25.716,-79.837,-0.652,-0.15,0.132,-25.839,37.927,-33.411
186780.0,-0.663,0.002,-0.029,1.334,-68.132,16.917,-0.953,-0.013,0.09,20.637,-24.93,43.445,-0.956,0.181,0.041,-16.46,-32.06,-13.403,-0.935,0.404,0.239,90.211,17.44,-84.214,-0.625,-0.18,0.121,-31.911,36.946,-33.736
186800.0,-0.668,0.011,-0.019,-0.872,-62.903,14.174,-1.008,-0.007,0.04,19.424,-25.168,38.436,-0.956,0.14,0.036,-13.495,-23.39,-14.356,-1.112,0.359,0.153,101.465,11.452,-84.972,-0.606,-0.065,0.192,-40.124,35.96,-37.58
186820.0,-0.68,-0.012,-0.025,2.887,-52.77,10.451,-0.941,0.099,0.074,17.411,-16.943,30.319,-1.016,0.044,-0.02,-10.713,-21.66,-13.94,-1.105,0.318,0.104,120.325,2.652,-84.453,-0.626,-0.124,0.216,-42.232,47.555,-37.051
186840.0,-0.742,-0.03,0.006,12.24,-39.913,7.646,-1.02,0.085,0.04,8.728,-11.055,24.651,-0.965,0.177,0.046,-8.594,-23.465,-10.713,-1.104,0.308,0.097,138.864,-1.115,-80.99,-0.721,-0.1,0.19,-60.34,48.51,-24.5
186860.0,-0.893,-0.036,0.069,16.852,-31.541,6.902,-1.045,-0.01,0.058,7.42,-13.826,21.608,-0.963,0.189,-0.025,-16.818,-16.837,-10.371,-1.131,0.39,0.111,158.774,-1.358,-68.21,-0.733,-0.03,0.167,-74.62,59.85,-16.1
186880.0,-1.021,0.014,0.128,13.221,-27.873,5.952,-1.027,0.023,0.102,13.135,-16.491,17.62,-1.026,0.143,0.003,-14.146,-20.139,-10.43,-1.105,0.461,0.149,163.525,-0.443,-46.649,-0.806,-0.06,0.133,-126.214,61.628,1.837
186900.0,-1.095,0.079,0.143,9.087,-23.109,6.331,-1.045,0.065,0.03,7.304,-15.569,17.582,-0.99,0.113,0.064,-11.747,-17.987,-9.814,-1.031,0.48,0.154,154.142,0.587,-25.048,-0.913,-0.081,0.156,-160.3,68.88,11.97
186920.0,-1.099,0.117,0.15,4.981,-25.891,4.795,-1.079,0.027,-0.014,4.363,-14.848,21.295,-0.992,0.068,0.033,-6.425,-14.111,-8.538,-0.969,0.476,0.154,131.124,0.751,-6.516,-1.036,-0.158,0.147,-188.3,75.95,18.97
186940.0,-1.011,0.1,0.168,2.553,-22.521,3.956,-1.006,-0.036,0.067,7.348,-17.605,21.951,-1.005,0.109,0.018,1.88,-14.136,-8.142,-0.961,0.441,0.151,107.372,0.535,10.293,-1.156,-0.278,0.124,-195.993,72.164,22.924
186960.0,-0.965,0.095,0.206,0.563,-20.023,2.928,-1.058,0.012,0.076,10.745,-17.836,22.529,-1.03,0.169,-0.002,-4.627,-17.345,-9.444,-1.012,0.388,0.158,89.374,0.235,21.769,-1.14,-0.425,0.135,-177.691,68.269,21.089
186980.0,-0.937,0.101,0.248,1.184,-20.921,2.771,-1.03,0.057,0.082,11.13,-14.91,26.04,-1.032,0.15,0.001,-9.582,-21.546,-12.088,-0.978,0.325,0.125,77.495,-0.753,25.763,-1.154,-0.56,0.136,-149.24,71.47,20.58
187000.0,-0.923,0.07,0.231,1.911,-22.788,2.153,-0.985,0.008,0.097,7.49,-13.16,29.68,-0.98,0.109,0.038,-6.886,-21.511,-12.698,-0.919,0.311,0.11,69.575,5.74,18.359,-1.18,-0.576,0.183,-83.211,57.512,6.057
187020.0,-0.937,0.053,0.167,5.244,-21.487,1.731,-1.033,0.016,0.06,8.178,-10.103,30.114,-0.973,0.087,0.055,-6.057,-19.438,-11.633,-0.969,0.367,0.114,56.427,7.204,8.797,-1.273,-0.451,0.214,-54.093,50.411,-13.989
187040.0,-0.941,0.042,0.195,5.809,-18.593,1.019,-1.047,0.094,0.054,10.15,-13.58,30.31,-0.967,0.064,0.097,-5.618,-16.972,-8.408,-1.009,0.382,0.133,43.796,7.048,3.857,-1.245,-0.506,0.175,-1.14,18.699,-24.035
187060.0,-0.96,0.056,0.225,2.528,-16.861,0.204,-0.956,0.124,0.12,9.03,-9.1,25.2,-0.942,0.073,0.133,-4.787,-9.281,-4.904,-1.018,0.454,0.17,17.23,5.158,5.734,-1.258,-0.296,0.208,19.135,-5.13,-37.381
187080.0,-1.019,0.094,0.261,2.015,-15.698,-0.342,-0.931,0.193,0.144,14.803,-6.428,17.604,-1.006,0.102,0.084,-3.939,-5.605,-2.918,-1.048,0.5,0.147,-25.361,4.536,9.757,-1.137,-0.109,0.2,17.504,-19.363,-33.056
187100.0,-1.07,0.118,0.271,0.866,-18.47,0.279,-1.014,0.276,0.113,4.455,2.359,9.692,-1.013,0.082,0.084,-2.167,-6.103,-2.066,-1.087,0.441,0.125,-60.034,3.972,12.914,-1.034,-0.106,0.162,30.283,-16.889,-14.296
187120.0,-1.061,0.086,0.234,1.169,-18.55,0.977,-0.991,0.037,0.105,-13.377,2.867,4.906,-0.963,0.051,0.102,2.772,-2.16,-1.291,-1.071,0.383,0.212,-90.521,-0.959,16.899,-1.05,-0.13,0.123,37.688,-12.605,10.575
187140.0,-1.017,0.058,0.183,3.811,-15.935,0.344,-1.033,0.105,0.024,-8.023,0.924,5.038,-0.975,0.079,0.089,4.62,2.555,0.175,-1.017,0.37,0.232,-105.651,-5.787,23.08,-1.099,-0.163,0.074,41.389,-10.717,20.128
187160.0,-0.959,0.057,0.185,7.828,-9.407,-0.498,-0.962,0.15,0.064,-9.269,2.587,1.742,-0.99,0.144,0.071,0.069,4.889,2.856,-0.985,0.334,0.18,-107.1,-8.26,31.71,-1.139,-0.229,0.049,42.949,-11.624,17.228
187180.0,-0.961,0.076,0.236,7.88,-5.559,-0.56,-1.025,0.069,0.084,-2.748,0.71,-4.14,-1.004,0.146,0.07,-5.313,5.04,2.951,-1.002,0.311,0.135,-98.334,-7.029,34.368,-1.195,-0.314,0.008,63.454,-20.816,17.169
