Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm
176160.0,-0.959,-0.137,-0.287,-35.722,9.588,-16.861,-0.718,0.134,-0.035,-35.791,-45.747,-23.916,-0.985,0.03,-0.174,-11.08,-9.413,12.33,-0.596,0.435,0.302,-34.645,82.459,-18.049
176180.0,-0.88,-0.14,-0.293,-34.246,8.679,-12.418,-0.779,0.196,-0.064,-44.96,-58.51,-22.638,-0.988,0.071,-0.174,-9.011,-13.929,10.58,-0.511,0.453,0.216,-88.308,100.983,-43.85
176200.0,-0.846,-0.136,-0.228,-35.0,4.652,-9.634,-0.834,0.069,-0.192,-68.171,-74.986,-17.044,-1.017,0.101,-0.171,-8.792,-18.314,7.889,-0.537,0.379,0.119,-118.051,113.047,-65.727
176220.0,-0.852,-0.134,-0.263,-38.076,0.591,-7.789,-0.916,0.051,-0.207,-82.045,-82.171,-10.858,-1.03,0.128,-0.156,-13.387,-26.02,4.87,-0.626,0.293,0.055,-134.781,113.916,-85.812
176240.0,-0.926,-0.15,-0.24,-41.879,-3.697,-4.989,-0.981,0.079,-0.207,-96.756,-87.432,-5.315,-1.032,0.167,-0.149,-17.35,-29.408,2.893,-0.696,0.166,0.017,-132.782,109.564,-100.566
176260.0,-0.994,-0.166,-0.194,-44.371,-13.995,-2.397,-1.055,0.045,-0.404,-100.438,-81.922,-3.759,-1.101,0.164,-0.117,-25.318,-32.592,1.665,-0.845,0.081,0.018,-117.351,110.769,-110.189
176280.0,-1.047,-0.185,-0.216,-42.849,-26.598,-0.061,-1.212,0.045,-0.596,-56.892,-17.711,-1.234,-1.151,-0.041,-0.069,-23.434,-40.803,2.675,-1.102,0.032,0.012,-94.197,118.109,-113.145
176300.0,-1.122,-0.188,-0.314,-44.9,-40.609,3.307,-1.574,0.994,1.278,42.878,24.299,19.158,-0.924,0.134,0.041,-16.785,-37.775,2.518,-1.446,0.086,0.066,-61.704,105.058,-113.583
176320.0,-1.196,-0.201,-0.565,-41.341,-35.432,2.207,-2.478,-0.38,0.324,-33.069,-94.539,10.621,-0.918,0.13,0.066,-44.529,-25.731,2.309,-1.458,0.259,0.201,-48.503,78.854,-106.012
176340.0,-1.068,-0.076,-0.534,-23.601,-7.583,5.019,-0.126,0.044,-0.201,-51.454,-26.834,10.572,-0.955,-0.089,0.051,-18.879,-21.217,7.128,-1.351,0.262,0.236,-39.248,67.269,-92.015
176360.0,-0.932,0.022,-0.313,2.251,6.141,11.593,-1.102,-0.403,0.012,75.294,-31.589,20.647,-0.927,-0.112,0.081,-8.033,-12.559,12.963,-1.171,0.273,0.153,-17.211,47.851,-75.622
176380.0,-0.859,-0.008,-0.143,3.574,-2.439,21.178,-0.994,-0.036,0.1,70.393,-30.704,17.815,-0.873,-0.135,0.109,-0.5,-3.074,20.194,-1.014,0.254,0.01,-2.512,33.287,-60.819
176400.0,-0.783,-0.109,-0.183,-2.288,-13.532,21.854,-0.913,0.471,0.048,41.573,-13.016,24.678,-0.853,-0.087,0.188,12.228,17.891,26.705,-0.994,0.155,-0.128,11.924,4.097,-37.378
176420.0,-0.75,-0.122,-0.269,-5.937,-9.06,19.881,-0.91,0.372,0.138,-13.751,-8.972,19.592,-0.945,-0.013,0.15,23.268,24.007,29.836,-0.942,0.039,-0.232,38.308,-25.258,-7.672
176440.0,-0.769,-0.076,-0.258,-5.859,-10.043,18.628,-0.973,0.141,0.061,-3.882,-6.45,16.28,-1.055,-0.147,0.038,48.124,31.265,32.496,-0.925,0.017,-0.269,73.989,-44.987,17.078
176460.0,-0.811,-0.075,-0.343,-2.677,-12.192,17.487,-1.04,-0.0,0.053,34.348,-13.693,12.391,-0.974,0.147,0.062,70.429,42.182,39.389,-0.963,0.071,-0.272,108.767,-63.475,38.617
176480.0,-0.839,-0.088,-0.395,0.163,-8.408,15.797,-0.932,0.207,0.138,25.75,-7.952,12.957,-1.13,0.208,0.028,33.279,52.556,37.719,-0.937,0.162,-0.242,141.484,-78.718,45.342
176500.0,-0.916,-0.077,-0.364,4.121,-2.805,14.265,-1.01,0.24,0.111,-15.127,-0.025,18.719,-1.3,0.188,-0.049,1.895,55.513,35.042,-0.88,0.241,-0.236,167.157,-92.296,47.733
176520.0,-0.974,-0.014,-0.346,8.989,2.086,13.569,-1.033,0.174,0.073,-36.804,1.954,19.946,-1.345,0.262,-0.059,-8.8,53.583,36.221,-0.769,0.316,-0.241,187.894,-95.005,47.526
176540.0,-1.005,0.08,-0.335,8.287,3.421,13.906,-0.994,0.022,0.04,-22.54,1.891,18.646,-1.412,0.285,0.099,-40.88,43.89,41.86,-0.689,0.43,-0.236,199.022,-82.019,41.279
176560.0,-1.023,0.138,-0.321,6.521,3.22,15.76,-1.004,0.076,0.074,-1.348,2.237,15.702,-1.269,-0.008,-0.056,-32.76,39.9,47.95,-0.766,0.567,-0.226,190.979,-68.675,27.052
176580.0,-1.02,0.139,-0.35,7.373,3.425,18.412,-1.037,0.179,0.119,12.46,1.47,14.49,-1.07,0.008,-0.224,-8.717,28.2,43.979,-0.952,0.707,-0.162,157.617,-51.858,6.473
176600.0,-0.972,0.077,-0.356,8.744,9.259,19.405,-1.039,0.149,0.087,10.388,1.914,13.723,-0.874,0.023,-0.331,-3.14,18.74,33.969,-1.062,0.817,-0.125,106.677,-36.915,-19.899
176620.0,-0.931,0.028,-0.284,14.89,18.076,19.5,-1.004,0.148,0.056,9.884,2.612,13.048,-0.792,0.092,-0.445,11.339,11.213,22.895,-1.058,0.842,-0.14,53.414,-27.789,-39.329
176640.0,-0.946,0.028,-0.235,20.515,16.472,20.982,-1.009,0.152,0.04,12.694,1.951,11.914,-0.656,0.035,-0.559,45.168,6.464,16.144,-1.028,0.792,-0.208,4.923,-13.16,-42.23
176660.0,-0.99,0.049,-0.205,24.899,8.477,22.632,-1.026,0.104,0.048,20.148,0.484,9.006,-0.606,0.158,-0.55,38.162,1.467,6.01,-1.056,0.724,-0.234,-39.981,1.069,-31.306
176680.0,-1.033,0.088,-0.213,25.538,-1.638,22.415,-1.028,0.166,0.049,25.776,-1.126,7.057,-0.652,0.239,-0.352,14.783,-8.821,-7.879,-1.114,0.545,-0.298,-68.515,9.034,-13.101
176700.0,-1.087,0.146,-0.249,24.899,-9.025,20.751,-1.022,0.233,0.053,23.672,-1.771,6.038,-0.581,0.127,-0.335,-2.531,-15.359,-16.081,-1.125,0.367,-0.325,-83.99,10.433,15.569
176720.0,-1.101,0.2,-0.278,23.291,-11.615,20.466,-1.01,0.237,0.05,14.456,-1.919,5.092,-0.681,0.092,-0.185,-15.33,-27.51,-34.09,-1.109,0.235,-0.325,-76.828,8.19,47.338
176740.0,-1.077,0.209,-0.283,23.266,-11.336,22.252,-1.008,0.193,0.03,10.173,-2.501,3.97,-0.745,0.065,-0.168,-18.622,-39.468,-45.812,-1.095,0.191,-0.27,-55.37,9.94,80.22
176760.0,-1.031,0.185,-0.27,25.524,-10.577,24.374,-1.017,0.16,0.032,10.548,-3.9,2.42,-0.762,0.0,-0.239,-2.019,-44.145,-60.971,-1.052,0.187,-0.23,-12.32,3.92,107.66
176780.0,-0.987,0.124,-0.258,28.908,-10.643,24.907,-1.019,0.172,0.043,11.301,-4.867,0.969,-0.867,0.097,-0.252,12.11,-48.58,-71.96,-0.953,0.275,-0.184,5.237,4.812,119.662
176800.0,-0.953,0.106,-0.264,31.206,-9.813,24.741,-1.02,0.154,0.044,11.07,-5.725,0.091,-0.971,0.23,-0.228,18.76,-50.26,-77.98,-0.925,0.292,-0.185,21.28,4.06,123.27
176820.0,-0.929,0.116,-0.275,32.019,-7.921,23.804,-1.006,0.16,0.054,11.689,-5.753,-0.21,-1.104,0.417,-0.181,5.67,-55.16,-77.49,-0.897,0.318,-0.183,26.564,7.144,118.947
176840.0,-0.929,0.151,-0.251,31.657,-8.337,22.272,-1.019,0.149,0.035,11.88,-7.643,-0.382,-1.202,0.135,-0.246,17.85,-54.25,-80.64,-0.935,0.357,-0.175,22.975,9.581,106.226
176860.0,-0.918,0.184,-0.233,32.931,-13.312,21.158,-1.008,0.155,0.044,13.094,-8.582,-0.875,-1.904,2.415,0.528,69.16,-32.97,24.01,-0.959,0.388,-0.151,1.547,9.533,88.66
176880.0,-0.895,0.181,-0.278,33.96,-13.716,20.781,-1.008,0.162,0.042,11.372,-8.883,-0.925,-1.269,-0.213,0.255,-101.764,-52.82,-5.618,-0.964,0.382,-0.154,-18.251,8.243,64.507
176900.0,-0.893,0.166,-0.308,33.784,-12.067,14.318,-1.02,0.195,0.067,9.836,-8.876,-0.93,-0.652,0.026,0.232,80.573,-43.285,-29.793,-0.979,0.333,-0.163,-33.516,6.049,45.094
176920.0,-0.951,0.167,-0.279,30.665,-12.693,4.913,-1.057,0.259,0.079,1.302,-9.31,-0.042,-1.134,0.273,-0.007,160.866,-8.236,5.35,-0.962,0.289,-0.147,-38.114,3.713,25.851
176940.0,-1.008,0.192,-0.241,24.326,-17.209,13.131,-0.995,0.144,0.064,-2.201,-9.258,1.248,-0.904,0.583,0.146,-2.789,7.654,-4.021,-0.899,0.24,-0.124,-34.181,5.779,11.818
176960.0,-1.03,0.216,-0.235,13.738,-23.702,9.332,-1.019,0.113,0.073,-1.19,-8.4,2.94,-0.93,0.322,0.084,-41.441,3.106,0.389,-0.884,0.203,-0.121,-19.93,8.273,1.152
176980.0,-0.971,0.15,-0.275,3.471,-25.322,9.081,-1.012,0.146,0.092,1.021,-7.846,2.767,-1.035,-0.061,-0.091,-104.635,20.823,-0.564,-0.834,0.179,-0.094,-5.558,12.616,-4.746
177000.0,-0.917,0.048,-0.376,0.242,-18.11,4.306,-0.96,0.124,0.089,-0.21,-5.74,1.68,-0.966,-0.303,0.041,-59.008,22.802,5.629,-0.801,0.194,-0.065,13.442,18.817,-8.436
177020.0,-0.875,0.045,-0.38,-1.394,-2.755,0.045,-0.964,0.161,0.097,5.95,-3.08,1.54,-1.029,-0.185,-0.007,15.059,23.929,12.141,-0.792,0.245,-0.052,24.385,25.649,-13.03
177040.0,-0.852,0.073,-0.298,-1.352,5.361,-1.486,-0.973,0.211,0.09,5.681,-0.586,0.704,-1.041,0.285,0.03,30.638,24.27,12.296,-0.808,0.293,-0.04,22.897,31.723,-19.14
177060.0,-0.863,0.105,-0.246,-1.148,5.84,-2.429,-0.992,0.188,0.093,-0.272,1.363,1.577,-1.11,0.354,0.04,-8.904,24.07,13.638,-0.827,0.34,-0.029,14.565,36.366,-28.904
177080.0,-0.907,0.139,-0.249,-1.348,3.17,-2.971,-1.021,0.157,0.082,-0.91,1.772,2.169,-1.102,0.254,-0.014,-36.737,24.175,14.735,-0.858,0.37,-0.031,-0.596,41.453,-41.858
177100.0,-0.927,0.159,-0.269,-1.982,1.615,-2.43,-0.998,0.115,0.067,-0.888,2.175,1.947,-1.086,0.102,-0.067,-23.135,22.712,17.919,-0.927,0.373,-0.032,-18.117,41.677,-55.555
177120.0,-0.94,0.165,-0.309,-3.763,2.503,-0.179,-1.017,0.139,0.061,3.244,2.229,1.621,-1.069,0.092,-0.053,-18.239,25.367,21.795,-0.947,0.362,-0.025,-33.414,39.471,-69.623
177140.0,-0.944,0.154,-0.336,-6.831,5.011,1.874,-0.994,0.16,0.06,2.38,2.366,1.818,-1.053,0.059,-0.043,-13.309,25.857,23.873,-0.952,0.338,-0.022,-38.94,37.296,-81.026
177160.0,-0.941,0.121,-0.336,-9.752,10.727,2.278,-0.975,0.134,0.065,0.91,4.06,1.68,-1.013,0.074,-0.044,-6.615,26.308,26.602,-0.95,0.318,-0.024,-38.18,34.708,-87.092
177180.0,-0.922,0.109,-0.304,-10.568,11.752,2.027,-0.979,0.167,0.069,-0.051,5.047,1.976,-0.992,0.102,-0.084,4.864,25.403,25.099,-0.952,0.312,-0.029,-31.953,32.079,-88.434
177200.0,-0.9,0.109,-0.275,-10.324,9.847,1.484,-0.994,0.167,0.059,-2.167,4.804,2.967,-0.948,0.142,-0.203,23.954,18.592,22.043,-0.978,0.313,-0.044,-21.987,28.557,-86.773
177220.0,-0.901,0.109,-0.262,-9.417,5.424,0.65,-1.013,0.12,0.026,-0.809,3.184,3.29,-0.802,0.219,-0.327,35.076,8.299,18.657,-1.005,0.319,-0.06,-13.855,23.268,-82.325
177240.0,-0.919,0.11,-0.256,-7.731,1.202,-0.0,-1.014,0.111,0.012,7.904,-1.045,3.383,-0.654,0.314,-0.389,30.417,5.87,10.757,-1.055,0.333,-0.077,-6.726,17.417,-77.388
177260.0,-0.954,0.119,-0.254,-4.382,-1.481,-0.385,-1.007,0.188,0.045,8.701,-2.258,3.43,-0.677,0.353,-0.389,1.603,7.222,2.374,-1.149,0.367,-0.097,-2.925,7.934,-72.427
177280.0,-1.024,0.12,-0.247,-1.36,-3.702,-0.523,-1.015,0.224,0.041,-0.419,-2.703,3.383,-0.812,0.306,-0.353,-19.873,3.569,-3.474,-1.198,0.389,-0.125,-0.898,-6.411,-66.244
177300.0,-1.084,0.113,-0.226,2.461,-6.505,0.364,-1.034,0.16,0.041,1.029,-5.1,3.053,-0.885,0.196,-0.313,-24.069,-2.57,-6.432,-1.194,0.389,-0.142,3.795,-18.493,-57.992
177320.0,-1.114,0.087,-0.226,9.948,-10.983,1.343,-1.049,0.159,0.028,7.115,-8.093,2.231,-0.919,0.144,-0.268,-16.481,-7.731,-8.08,-1.203,0.373,-0.166,10.924,-32.109,-43.63
177340.0,-1.081,0.082,-0.246,16.051,-12.441,1.399,-1.044,0.16,0.027,10.369,-11.097,1.057,-0.932,0.102,-0.216,-7.37,-9.662,-9.104,-1.159,0.35,-0.183,33.48,-50.809,-23.519
177360.0,-1.032,0.099,-0.252,20.819,-12.768,0.841,-1.021,0.171,0.027,10.472,-13.543,0.536,-1.039,0.075,-0.129,0.833,-11.581,-9.08,-1.04,0.283,-0.188,57.271,-58.131,-1.432
177380.0,-0.989,0.146,-0.257,22.692,-13.882,0.97,-1.015,0.166,0.033,9.997,-15.476,0.596,-1.108,0.092,-0.085,13.432,-15.382,-6.953,-0.98,0.269,-0.183,82.001,-60.269,20.73
177400.0,-0.954,0.16,-0.227,19.88,-16.03,0.84,-1.023,0.18,0.043,9.208,-17.666,0.807,-1.097,0.18,-0.053,20.464,-16.064,-2.822,-0.952,0.283,-0.183,95.959,-60.152,43.254
177420.0,-0.927,0.153,-0.275,15.33,-18.41,0.98,-1.019,0.188,0.065,5.059,-19.071,1.457,-1.062,0.204,-0.046,21.804,-14.951,0.232,-0.919,0.311,-0.185,108.566,-57.693,58.488
177440.0,-0.894,0.139,-0.335,10.551,-10.91,0.281,-1.003,0.179,0.079,0.681,-18.963,2.04,-1.023,0.203,-0.055,20.852,-11.636,1.496,-0.87,0.366,-0.184,110.32,-53.06,68.88
177460.0,-0.884,0.125,-0.278,8.401,-2.134,0.349,-0.971,0.136,0.083,-0.892,-16.665,2.576,-0.994,0.188,-0.07,17.477,-8.069,1.006,-0.833,0.41,-0.173,102.836,-46.234,71.312
177480.0,-0.9,0.102,-0.223,8.794,-0.913,0.089,-0.979,0.133,0.093,-0.295,-15.131,3.131,-1.014,0.203,-0.085,10.097,-5.338,0.973,-0.808,0.446,-0.165,83.36,-37.369,65.798
177500.0,-0.916,0.097,-0.191,9.586,-7.291,-0.599,-1.002,0.175,0.108,-0.133,-14.552,3.759,-1.0,0.178,-0.092,3.585,-3.159,1.668,-0.813,0.611,-0.148,63.357,-28.418,54.621
177520.0,-0.944,0.088,-0.25,7.77,-13.51,-1.12,-1.002,0.175,0.096,-1.39,-13.887,3.713,-0.984,0.175,-0.111,-0.391,-2.037,2.22,-0.851,0.526,-0.132,25.44,-18.891,39.973
177540.0,-0.938,0.082,-0.314,9.099,-12.19,-3.72,-1.0,0.127,0.089,3.164,-14.249,3.203,-0.969,0.151,-0.127,-2.151,-0.914,2.389,-0.883,0.507,-0.131,-7.571,-12.383,23.012
177560.0,-0.95,0.091,-0.312,9.031,-5.828,-4.886,-1.002,0.135,0.096,10.939,-15.558,2.718,-0.969,0.144,-0.146,-1.313,-0.51,1.596,-0.91,0.45,-0.146,-35.804,-5.974,10.839
177580.0,-0.983,0.111,-0.269,9.166,-3.293,-5.913,-0.999,0.177,0.111,10.704,-15.73,2.487,-0.977,0.169,-0.143,0.311,-1.313,1.392,-0.925,0.393,-0.162,-48.956,-1.93,2.851
177600.0,-1.01,0.125,-0.245,7.99,-4.041,-6.427,-1.003,0.161,0.13,10.265,-14.481,2.141,-0.97,0.186,-0.13,-0.05,-1.515,1.61,-0.932,0.344,-0.169,-54.005,1.314,-0.045
177620.0,-1.037,0.146,-0.214,6.332,-5.57,-6.383,-1.006,0.118,0.129,14.281,-12.843,1.657,-0.982,0.182,-0.131,0.675,-2.583,1.602,-0.935,0.303,-0.168,-52.659,3.099,0.348
177640.0,-1.036,0.168,-0.212,4.688,-7.318,-5.617,-0.98,0.131,0.128,14.462,-10.268,1.579,-0.97,0.165,-0.141,4.34,-3.08,1.4,-0.93,0.278,-0.159,-42.395,3.62,3.661
177660.0,-1.024,0.172,-0.217,1.743,-7.924,-4.819,-0.966,0.215,0.15,7.342,-8.297,1.774,-0.976,0.169,-0.142,6.367,-3.44,0.659,-0.919,0.271,-0.154,-30.278,4.125,8.257
177680.0,-1.004,0.166,-0.226,-2.059,-8.951,-4.295,-0.991,0.21,0.149,0.987,-7.559,1.881,-0.976,0.185,-0.144,5.471,-3.574,-0.253,-0.918,0.275,-0.146,-17.204,4.481,12.681
177700.0,-0.974,0.149,-0.247,-4.918,-8.266,-3.784,-0.985,0.21,0.145,-3.466,-5.132,1.971,-0.969,0.2,-0.142,3.674,-3.639,-1.081,-0.924,0.293,-0.141,-8.511,5.11,14.988
177720.0,-0.957,0.13,-0.251,-5.971,-6.373,-3.508,-0.985,0.197,0.131,-5.177,-3.831,1.715,-0.971,0.206,-0.127,-0.451,-3.309,-1.296,-0.934,0.317,-0.139,-6.827,5.959,15.201
177740.0,-0.958,0.113,-0.248,-6.709,-4.797,-3.609,-0.998,0.178,0.138,-5.505,-2.249,1.733,-0.985,0.17,-0.127,-0.17,-3.553,-1.623,-0.944,0.337,-0.133,-8.557,7.018,13.389
177760.0,-0.963,0.103,-0.237,-8.008,-3.006,-4.066,-1.006,0.152,0.144,-2.903,-1.813,1.993,-0.983,0.176,-0.122,-0.362,-3.16,-2.096,-0.939,0.343,-0.127,-13.123,8.988,10.563
177780.0,-0.988,0.109,-0.219,-9.169,-3.008,-4.73,-0.992,0.176,0.134,-3.599,-0.686,2.03,-0.988,0.187,-0.116,-2.289,-1.815,-2.17,-0.938,0.342,-0.116,-18.273,11.225,7.311
177800.0,-0.995,0.108,-0.191,-11.17,-4.827,-4.788,-0.989,0.188,0.134,-5.535,0.468,1.963,-0.996,0.197,-0.12,-4.584,-1.415,-2.215,-0.927,0.333,-0.108,-22.569,13.919,4.62
177820.0,-0.992,0.095,-0.187,-13.275,-7.624,-4.988,-0.995,0.182,0.13,-5.489,1.189,1.545,-0.995,0.2,-0.071,-6.811,-1.4,-2.584,-0.918,0.323,-0.107,-24.501,16.24,2.948
177840.0,-0.966,0.094,-0.233,-12.886,-6.899,-5.071,-0.992,0.168,0.123,-3.825,1.533,1.085,-0.979,0.194,-0.063,-8.486,-1.155,-3.425,-0.923,0.319,-0.104,-25.209,17.857,1.839
177860.0,-0.944,0.099,-0.256,-10.234,-1.116,-4.973,-0.996,0.175,0.122,-3.356,1.894,0.84,-0.974,0.188,-0.128,-8.128,-0.933,-3.963,-0.923,0.317,-0.091,-26.107,19.351,0.668
177880.0,-0.955,0.098,-0.193,-9.014,1.276,-5.231,-1.003,0.177,0.122,-3.871,2.049,0.772,-0.975,0.187,-0.127,-7.072,-1.297,-4.06,-0.937,0.317,-0.088,-26.921,19.991,-1.142
177900.0,-0.978,0.1,-0.161,-8.707,-1.245,-4.777,-1.006,0.168,0.115,-3.604,1.49,0.56,-0.968,0.181,-0.134,-5.105,-1.633,-4.101,-0.953,0.318,-0.083,-28.052,19.766,-3.158
177920.0,-0.994,0.097,-0.17,-9.0,-6.509,-4.27,-1.008,0.176,0.113,-3.499,1.217,0.576,-0.965,0.175,-0.145,-3.52,-1.936,-4.13,-0.957,0.319,-0.08,-28.49,18.935,-5.161
177940.0,-0.984,0.086,-0.213,-10.118,-7.571,-4.347,-1.001,0.181,0.116,-5.007,0.879,0.77,-0.963,0.178,-0.145,-4.29,-1.918,-4.344,-0.957,0.314,-0.078,-28.399,17.951,-6.646
177960.0,-0.959,0.081,-0.23,-10.096,-4.765,-4.692,-1.001,0.167,0.109,-5.88,0.312,0.77,-0.967,0.173,-0.139,-6.725,-1.636,-4.889,-0.963,0.309,-0.075,-26.622,16.441,-7.643
177980.0,-0.957,0.079,-0.233,-8.983,-0.539,-5.026,-0.998,0.163,0.097,-5.788,-0.823,0.693,-0.993,0.161,-0.133,-7.222,-1.734,-4.992,-0.967,0.307,-0.07,-23.863,14.898,-7.91
178000.0,-0.974,0.085,-0.206,-8.175,1.639,-5.184,-1.013,0.149,0.101,-2.932,-1.875,0.427,-1.006,0.162,-0.129,-5.698,-2.479,-4.414,-0.972,0.307,-0.066,-16.95,12.913,-7.882
178020.0,-0.985,0.093,-0.194,-7.014,1.807,-4.983,-1.015,0.166,0.107,-1.47,-3.264,0.805,-0.997,0.158,-0.13,-2.955,-2.861,-3.51,-0.975,0.307,-0.064,-2.804,10.663,-7.656
178040.0,-0.984,0.095,-0.188,-5.634,2.518,-5.033,-1.017,0.17,0.109,-1.48,-4.199,1.159,-0.99,0.172,-0.142,-0.64,-3.732,-3.112,-0.977,0.306,-0.065,-13.452,8.23,-7.52
178060.0,-0.997,0.093,-0.168,-3.239,2.535,-4.576,-1.003,0.165,0.107,-1.915,-4.743,1.58,-0.976,0.186,-0.145,2.057,-5.076,-2.885,-0.969,0.309,-0.065,-9.073,5.381,-7.312
178080.0,-0.996,0.089,-0.153,-1.406,-0.682,-4.218,-1.01,0.166,0.108,-2.098,-5.255,1.955,-0.966,0.182,-0.139,2.66,-5.721,-3.072,-0.966,0.312,-0.067,-5.928,2.529,-6.948
178100.0,-0.984,0.077,-0.184,-1.464,-2.442,-4.499,-1.007,0.16,0.113,-0.64,-6.181,1.96,-0.973,0.178,-0.133,2.942,-6.242,-3.288,-0.95,0.314,-0.061,-3.111,0.005,-6.2
178120.0,-0.967,0.065,-0.216,-3.304,-2.557,-5.243,-1.006,0.172,0.12,0.49,-6.44,1.89,-0.982,0.153,-0.131,5.138,-6.992,-3.441,-0.943,0.317,-0.061,-0.789,-2.076,-5.566
178140.0,-0.947,0.06,-0.229,-4.386,-1.454,-5.816,-1.003,0.171,0.123,0.441,-6.44,2.084,-0.972,0.158,-0.137,7.042,-6.691,-3.495,-0.942,0.323,-0.062,0.662,-3.757,-4.734
178160.0,-0.941,0.063,-0.213,-3.417,-1.376,-6.15,-0.995,0.176,0.128,-0.154,-5.827,2.1,-0.967,0.175,-0.135,6.3,-6.58,-3.43,-0.936,0.329,-0.062,1.207,-5.947,-3.807
178180.0,-0.944,0.065,-0.194,-0.528,-1.126,-5.667,-0.993,0.168,0.123,-1.446,-5.212,2.225,-0.968,0.184,-0.129,3.92,-5.95,-3.64,-0.927,0.328,-0.067,1.312,-7.645,-2.865
178200.0,-0.956,0.066,-0.187,1.619,-3.531,-5.279,-0.997,0.151,0.126,0.252,-5.18,1.955,-0.989,0.176,-0.112,2.157,-6.223,-3.242,-0.916,0.323,-0.071,1.529,-8.791,-1.687
178220.0,-0.942,0.062,-0.174,0.493,-6.283,-4.69,-0.997,0.159,0.127,2.61,-5.232,1.892,-0.986,0.156,-0.115,2.11,-5.951,-2.714,-0.919,0.315,-0.09,2.315,-9.443,-0.74
178240.0,-0.944,0.074,-0.18,0.697,-8.783,-4.42,-1.001,0.176,0.124,2.685,-5.441,1.937,-1.0,0.158,-0.114,3.881,-6.156,-2.477,-0.941,0.304,-0.111,5.157,-10.753,-0.506
178260.0,-0.943,0.087,-0.277,2.17,-0.98,-4.13,-0.992,0.18,0.128,0.873,-4.852,2.344,-0.993,0.168,-0.108,3.374,-5.499,-2.149,-0.956,0.313,-0.109,7.874,-11.45,-1.816
178280.0,-0.992,0.089,-0.221,2.17,8.33,-3.99,-1.001,0.174,0.133,0.532,-4.892,2.565,-1.003,0.166,-0.113,2.924,-5.46,-1.799,-0.965,0.322,-0.113,8.968,-11.33,-4.298
178300.0,-1.03,0.081,-0.131,1.203,4.956,-3.906,-1.004,0.174,0.13,-1.011,-4.969,2.933,-1.0,0.166,-0.114,3.016,-5.834,-1.875,-0.961,0.331,-0.114,9.1,-10.878,-6.22
178320.0,-1.015,0.085,-0.128,2.868,-5.519,-2.675,-1.004,0.163,0.127,-0.394,-4.97,2.749,-0.98,0.17,-0.116,4.218,-5.452,-2.204,-0.947,0.341,-0.111,8.292,-10.692,-7.069
178340.0,-0.998,0.06,-0.223,2.63,-8.645,-2.314,-0.998,0.172,0.133,1.745,-5.324,2.618,-0.972,0.179,-0.104,2.86,-4.796,-2.24,-0.922,0.345,-0.109,6.825,-9.832,-6.308
178360.0,-0.97,0.061,-0.256,1.235,-4.668,-2.31,-1.001,0.173,0.125,3.317,-5.722,2.094,-0.986,0.17,-0.102,2.694,-5.155,-2.388,-0.911,0.345,-0.109,5.345,-8.456,-4.404
178380.0,-0.949,0.067,-0.264,1.146,0.878,-2.65,-0.998,0.181,0.127,3.268,-6.084,2.174,-0.987,0.164,-0.112,2.82,-5.159,-2.37,-0.914,0.346,-0.111,3.893,-7.48,-2.181
178400.0,-0.942,0.082,-0.257,0.544,8.533,-2.571,-0.996,0.182,0.133,2.709,-5.97,2.197,-0.98,0.165,-0.119,2.325,-5.04,-2.6,-0.923,0.345,-0.115,2.109,-6.966,-0.673
178420.0,-0.967,0.084,-0.22,-1.075,11.024,-1.967,-0.998,0.185,0.142,1.221,-5.736,2.34,-0.979,0.17,-0.116,0.127,-4.852,-3.048,-0.929,0.334,-0.123,-0.611,-6.985,-0.475
178440.0,-0.976,0.07,-0.205,-2.444,12.805,-2.167,-0.993,0.179,0.14,0.05,-5.362,2.36,-0.983,0.171,-0.105,-1.231,-4.169,-3.021,-0.935,0.318,-0.125,-0.019,-6.794,-0.56
178460.0,-0.992,0.069,-0.203,-2.079,13.815,-2.437,-0.996,0.174,0.14,0.933,-4.961,1.997,-0.993,0.157,-0.101,-0.869,-3.945,-2.595,-0.945,0.317,-0.126,2.596,-6.669,-0.798
178480.0,-0.999,0.075,-0.203,-0.01,13.003,-2.136,-0.992,0.182,0.144,1.26,-4.652,1.846,-0.999,0.163,-0.107,0.023,-3.585,-2.224,-0.944,0.322,-0.129,5.028,-6.613,-0.899
178500.0,-1.002,0.084,-0.217,1.429,12.321,-1.098,-0.989,0.188,0.143,1.023,-3.914,1.77,-0.996,0.163,-0.098,-1.55,-3.223,-2.133,-0.936,0.322,-0.126,8.536,-5.875,-0.425
178520.0,-0.996,0.085,-0.262,0.301,13.55,-0.7,-0.994,0.185,0.141,0.416,-3.675,1.82,-1.0,0.156,-0.112,-0.98,-3.087,-1.751,-0.936,0.337,-0.12,11.426,-5.049,-0.699
178540.0,-0.982,0.08,-0.264,-2.0,14.847,-0.835,-0.997,0.177,0.14,0.461,-3.656,1.836,-1.001,0.172,-0.103,-1.023,-4.238,-1.298,-0.913,0.36,-0.117,7.796,-3.62,-2.171
