Millis,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
2380.0,-0.967,0.107,0.23,-0.482,-6.824,18.269,-1.001,0.104,0.026,2.652,-1.494,9.388,-0.981,0.23,0.14,-2.305,1.529,5.011,-0.905,-0.414,0.121,7.838,11.328,11.609
2400.0,-0.988,0.092,0.219,-3.22,-5.25,18.06,-1.0,0.112,0.016,1.439,-1.068,9.715,-0.978,0.224,0.142,-14.32,0.27,5.453,-0.924,-0.429,0.005,7.242,8.087,11.539
2420.0,-1.035,0.013,0.197,-2.66,-7.07,16.31,-1.0,0.125,0.024,0.382,-1.212,9.625,-0.971,0.177,0.15,-20.981,-0.066,5.324,-0.939,-0.422,0.001,5.849,4.449,10.526
2440.0,-1.015,0.039,0.234,1.12,-8.89,18.2,-1.004,0.138,0.017,-1.062,-1.761,8.987,-0.971,0.137,0.142,-21.932,1.259,5.53,-0.949,-0.426,0.0,3.952,1.872,9.477
2460.0,-1.008,0.074,0.226,0.078,-9.448,19.548,-1.003,0.129,0.015,-2.133,-2.33,8.903,-0.984,0.132,0.147,-19.578,1.142,5.53,-0.957,-0.427,-0.005,1.896,-0.16,8.335
2480.0,-0.985,0.101,0.243,-3.151,-8.732,20.482,-1.005,0.13,0.013,-2.643,-2.52,8.701,-0.991,0.145,0.16,-22.4,-0.91,4.41,-0.967,-0.429,-0.006,3.096,-1.778,9.201
2500.0,-0.986,0.092,0.246,-3.084,-8.088,19.187,-1.002,0.129,0.017,-3.223,-2.944,8.428,-0.983,0.116,0.149,-19.569,0.052,4.504,-0.987,-0.413,-0.009,2.575,-3.549,9.007
2520.0,-0.98,0.102,0.255,-1.912,-6.664,17.121,-0.992,0.129,0.026,-3.058,-2.418,8.695,-1.005,0.136,0.134,-15.006,-0.887,5.408,-0.985,-0.398,-0.007,2.38,-5.79,8.697
2540.0,-0.969,0.11,0.267,0.52,-5.107,14.979,-0.994,0.13,0.034,-2.366,-1.578,8.56,-1.007,0.156,0.121,-14.928,-1.118,6.641,-0.955,-0.36,-0.001,-1.356,-7.402,7.581
2560.0,-0.967,0.118,0.271,2.102,-3.036,12.993,-0.994,0.136,0.029,-2.263,-0.524,7.587,-0.998,0.155,0.122,-13.993,-2.931,8.341,-0.948,-0.351,0.006,-4.35,-8.157,6.629
2580.0,-0.976,0.128,0.264,1.591,-0.535,12.244,-0.986,0.151,0.021,-1.458,-0.021,7.28,-1.0,0.15,0.118,-10.257,-4.51,9.62,-0.952,-0.35,0.011,-7.073,-8.901,5.486
2600.0,-0.978,0.14,0.262,-0.429,1.54,12.047,-0.986,0.152,0.026,-1.595,0.896,7.007,-0.983,0.143,0.119,-3.448,-4.003,11.379,-0.947,-0.36,0.018,-6.71,-8.58,5.118
2620.0,-0.977,0.157,0.263,-2.095,3.036,11.559,-0.99,0.146,0.025,-1.373,2.375,6.149,-0.99,0.151,0.11,1.596,-3.901,12.845,-0.93,-0.374,0.029,-4.532,-7.469,4.778
2640.0,-0.984,0.149,0.25,-3.26,4.031,9.733,-0.99,0.146,0.017,-0.642,3.402,5.671,-0.995,0.169,0.104,3.529,-4.507,13.532,-0.93,-0.384,0.038,0.048,-6.202,4.274
2660.0,-0.99,0.12,0.239,-3.301,4.577,8.18,-0.989,0.155,0.012,-0.55,3.674,5.365,-0.983,0.171,0.106,3.553,-4.899,13.995,-0.944,-0.378,0.037,4.295,-6.027,2.896
2680.0,-0.983,0.124,0.24,-1.98,5.009,7.98,-0.986,0.162,0.005,0.047,3.859,4.749,-0.976,0.156,0.113,4.294,-4.35,13.973,-0.961,-0.357,0.034,3.97,-7.245,0.948
2700.0,-0.985,0.15,0.242,-2.275,5.476,7.708,-0.986,0.169,0.003,0.735,4.18,3.918,-0.974,0.143,0.127,6.185,-3.599,13.023,-0.949,-0.353,0.041,3.997,-8.249,-1.378
2720.0,-0.982,0.188,0.252,-4.947,5.904,6.596,-0.997,0.166,0.003,0.706,4.2,3.325,-0.978,0.139,0.154,8.446,-3.711,11.794,-0.948,-0.362,0.041,6.018,-8.129,-2.203
2740.0,-0.975,0.169,0.243,-7.993,7.568,4.971,-0.997,0.151,-0.006,1.573,3.762,3.767,-0.997,0.143,0.177,13.541,-5.084,11.489,-0.964,-0.352,0.045,8.636,-8.426,-2.479
2760.0,-0.985,0.142,0.234,-7.895,10.111,2.713,-0.994,0.155,-0.001,1.733,3.451,4.314,-0.995,0.15,0.174,18.284,-5.709,11.602,-0.963,-0.347,0.04,7.16,-8.948,-3.693
2780.0,-0.982,0.15,0.244,-6.108,11.896,0.479,-1.012,0.153,0.013,1.287,2.962,4.452,-0.954,0.13,0.132,20.491,-2.778,11.071,-0.96,-0.357,0.033,5.714,-9.732,-4.644
2800.0,-0.968,0.137,0.245,-5.589,14.861,-0.882,-1.006,0.146,-0.01,2.202,2.458,5.601,-0.981,0.17,0.12,25.238,0.798,10.85,-0.946,-0.369,0.023,5.617,-9.286,-4.671
2820.0,-0.968,0.101,0.23,-3.576,17.969,-1.099,-1.007,0.15,-0.0,0.192,1.894,6.151,-1.037,0.252,0.148,23.88,0.068,10.715,-0.942,-0.382,0.012,6.94,-7.835,-3.819
2840.0,-0.98,0.095,0.218,-1.415,19.979,-0.12,-0.989,0.185,-0.005,-1.185,2.227,6.629,-0.963,0.268,0.135,9.22,6.545,9.266,-0.938,-0.386,0.011,7.954,-6.357,-3.645
2860.0,-0.964,0.134,0.215,-3.013,24.389,1.131,-0.995,0.179,0.019,-2.432,3.563,5.247,-0.957,0.218,0.109,6.34,9.393,8.432,-0.92,-0.392,0.008,8.455,-5.127,-3.998
2880.0,-1.004,0.132,0.185,-2.668,25.667,-0.824,-1.002,0.166,0.03,-2.45,5.144,3.912,-0.956,0.246,0.117,3.339,12.62,6.555,-0.914,-0.395,0.003,11.34,-2.63,-3.165
2900.0,-1.009,0.165,0.165,-7.655,25.724,-2.555,-0.997,0.177,0.026,-2.513,7.082,3.593,-0.96,0.287,0.105,-10.375,12.944,4.49,-0.924,-0.388,-0.003,15.084,-0.987,-0.152
2920.0,-1.003,0.104,0.162,-5.017,25.664,-3.591,-0.995,0.182,0.037,-3.348,10.766,2.344,-0.924,0.258,0.081,-17.15,15.82,2.1,-0.954,-0.358,-0.013,14.221,-1.572,2.924
2940.0,-1.007,0.127,0.165,0.556,26.074,-3.707,-0.986,0.16,0.026,-2.489,15.015,1.597,-0.901,0.274,0.069,-19.223,19.604,0.359,-0.973,-0.342,-0.019,4.78,-3.776,3.945
2960.0,-1.006,0.179,0.151,-0.1,25.406,-4.975,-0.982,0.131,0.035,-0.477,18.41,1.577,-0.884,0.287,0.063,-27.899,21.881,-0.606,-0.976,-0.352,-0.015,-5.163,-4.927,3.793
2980.0,-0.996,0.2,0.147,-7.178,25.752,-6.473,-1.056,0.147,0.04,7.482,21.051,2.883,-0.911,0.246,0.05,-32.354,26.654,-1.031,-0.974,-0.375,0.005,-6.197,-5.133,3.679
3000.0,-0.986,0.185,0.132,-13.172,24.856,-7.094,-1.057,0.282,0.032,6.441,26.585,5.077,-0.991,0.257,0.047,-28.885,30.117,-2.652,-0.973,-0.37,0.034,0.106,-5.433,4.523
3020.0,-1.04,0.178,0.072,-19.284,19.271,-4.756,-1.089,0.183,0.036,6.649,29.629,5.529,-0.991,0.278,0.041,-34.437,28.28,-5.125,-0.977,-0.321,0.049,3.293,-7.338,5.017
3040.0,-1.057,0.06,0.051,-21.258,14.496,-2.93,-1.051,0.159,0.041,-0.272,34.814,3.798,-0.979,0.255,0.009,-39.652,28.507,-8.113,-0.968,-0.28,0.05,-1.568,-9.93,4.666
3060.0,-1.038,0.019,0.085,-15.29,12.065,-0.918,-1.088,0.129,0.036,-6.517,39.788,2.266,-0.958,0.242,-0.009,-45.38,30.481,-10.328,-0.977,-0.274,0.023,-14.235,-13.272,3.483
3080.0,-1.045,0.096,0.067,-16.441,7.276,-1.674,-1.195,0.041,0.056,-19.597,41.244,-0.191,-0.963,0.242,-0.008,-47.298,27.363,-9.447,-1.005,-0.29,0.009,-18.947,-15.104,3.399
3100.0,-1.044,0.066,0.071,-15.424,3.863,-0.904,-1.076,0.038,0.027,-31.261,35.541,-8.601,-0.942,0.214,0.01,-49.813,22.972,-10.47,-1.007,-0.287,0.007,-22.314,-15.792,3.227
3120.0,-1.031,0.041,0.085,-9.499,0.923,1.779,-1.024,-0.024,-0.253,-61.362,39.345,-20.996,-0.901,0.131,0.002,-43.353,18.496,-11.657,-1.033,-0.297,0.021,-23.005,-16.914,3.99
3140.0,-1.019,0.076,0.096,-2.553,1.168,3.563,-0.919,-0.125,-0.436,-86.614,46.858,-34.296,-0.852,0.11,-0.022,-20.803,13.689,-12.203,-1.032,-0.289,0.048,-23.993,-19.728,3.99
3160.0,-1.009,0.185,0.088,-5.245,2.018,1.555,-0.848,-0.27,-0.468,-80.135,41.555,-45.623,-0.776,0.064,-0.016,-5.81,3.135,-16.98,-1.001,-0.28,0.071,-31.179,-23.184,1.96
3180.0,-1.006,0.079,0.134,-3.6,-0.162,-1.451,-1.179,-0.128,-0.632,-4.365,47.804,-67.103,-0.644,-0.051,0.086,6.419,-7.589,-28.942,-0.971,-0.298,0.082,-36.77,-25.191,-1.74
3200.0,-0.939,0.104,0.149,0.472,2.588,-3.101,-0.882,-0.109,-0.469,38.494,72.621,-75.567,-0.568,-0.085,0.441,13.366,-35.678,-39.838,-0.914,-0.336,0.106,-38.739,-26.055,-6.229
3220.0,-0.936,0.155,0.178,4.659,21.509,-11.852,-0.687,-0.041,-0.3,88.328,73.767,-70.543,-0.349,-0.329,0.498,39.858,-64.548,-51.467,-0.848,-0.368,0.122,-35.334,-24.864,-10.616
3240.0,-0.838,0.202,0.221,8.2,63.115,-25.539,-0.565,0.146,-0.291,86.747,79.228,-53.529,-0.092,-0.572,0.555,114.7,-58.745,-54.49,-0.827,-0.332,0.119,-29.89,-31.64,-9.17
3260.0,-0.857,0.202,0.212,13.626,74.072,-41.728,-0.24,0.481,-0.254,41.178,87.745,-26.829,-0.454,-0.293,0.852,160.81,-37.521,-61.685,-0.719,-0.311,0.151,-28.965,-15.015,-5.883
3280.0,-0.826,0.154,0.206,27.996,108.052,-57.486,-0.265,0.425,-0.185,30.611,92.153,21.202,-1.572,0.208,1.234,104.677,-80.127,-69.524,-0.64,-0.346,0.249,-16.607,-10.489,-0.395
3300.0,-0.858,0.28,0.105,10.552,105.595,-51.337,-0.452,0.384,-0.551,-42.558,130.37,17.938,-2.111,0.145,1.631,-84.369,-148.683,-89.489,-0.543,-0.314,0.4,14.648,-4.949,11.406
3320.0,-0.884,-0.1,-0.17,-8.655,107.459,-45.008,-0.749,0.624,-0.513,41.577,53.294,16.661,-2.25,-0.606,2.138,-210.201,-200.088,-144.233,-0.442,-0.147,0.557,51.553,-6.133,20.203
3340.0,-0.882,0.003,0.074,16.792,124.905,-31.73,-1.272,0.33,-0.28,98.974,54.5,17.063,-2.356,-1.832,2.37,-147.511,-217.618,-171.026,-0.342,0.196,0.75,71.75,-24.457,32.608
3360.0,-1.017,-0.029,-0.029,8.122,115.12,-17.85,-1.563,-0.205,-0.392,58.378,95.453,2.699,-2.891,-1.884,2.153,76.787,-138.654,-178.29,-0.173,0.246,0.687,19.45,-39.473,39.044
3380.0,-1.127,-0.048,-0.416,-11.845,99.112,-12.71,-1.552,0.086,-0.549,36.662,60.576,-14.516,-4.254,-1.62,1.385,182.792,-163.714,-179.42,-0.521,-0.224,0.778,40.614,-31.679,57.324
3400.0,-1.104,-0.07,-0.436,-14.166,94.198,-8.06,-1.341,0.386,-0.707,-6.019,32.185,-19.186,-4.767,-1.45,1.032,269.919,-265.3,-140.494,-1.468,-0.149,1.271,131.242,-37.156,115.963
3420.0,-1.059,-0.135,-0.381,-10.169,77.64,2.38,-1.052,0.126,-0.999,-16.682,-3.589,-15.954,-3.829,-0.977,0.988,352.893,-271.894,-90.209,-2.309,0.41,1.502,103.198,-36.245,136.963
3440.0,-1.182,-0.158,-0.472,-3.809,54.232,15.687,-1.194,0.028,-0.998,-7.272,-44.191,-5.82,-3.236,-0.48,0.444,385.886,-281.146,-48.083,-3.461,0.639,1.673,-72.077,-174.606,96.042
3460.0,-1.342,-0.192,-0.603,1.656,26.377,39.523,-1.884,0.095,-0.84,2.474,-86.563,11.179,-2.352,-0.003,0.026,363.036,-311.969,-3.672,-3.424,0.19,1.705,-105.507,-236.182,61.096
3480.0,-1.498,-0.029,-0.823,0.742,-29.786,52.429,-2.412,0.43,-0.63,-0.26,-123.988,11.513,-1.29,0.332,-0.181,306.023,-309.16,21.185,-3.869,-0.51,1.491,-45.461,-232.756,68.161
3500.0,-1.852,-0.031,-0.879,-5.222,-95.057,52.27,-2.574,0.801,-0.107,-11.751,-168.517,8.147,-0.868,0.453,0.031,237.632,-273.577,45.251,-4.457,-0.552,1.202,35.988,-267.005,98.195
3520.0,-2.06,-0.21,-0.761,18.54,-147.266,52.202,-2.144,1.116,0.904,-58.172,-229.795,14.089,-0.952,0.395,0.085,161.179,-264.702,52.298,-4.347,-0.375,1.013,26.301,-305.48,105.931
3540.0,-2.596,-0.66,0.117,21.051,-174.866,32.359,-0.582,1.258,2.401,-128.932,-233.792,-101.381,-0.991,0.316,0.069,105.852,-269.593,59.361,-3.662,-0.206,0.768,-55.438,-325.515,90.901
3560.0,-2.638,-1.033,0.876,9.035,-218.043,14.076,0.559,0.616,-0.801,80.544,372.845,-134.171,-1.035,0.215,-0.077,86.307,-275.619,68.183,-2.832,-0.274,0.483,-140.453,-355.807,51.712
3580.0,-1.043,-0.667,0.746,67.055,-229.354,52.974,-2.54,0.315,-0.468,86.61,-275.265,34.211,-0.973,0.175,-0.163,79.24,-281.368,76.105,-2.063,-0.434,0.201,-180.241,-381.575,7.785
3600.0,-1.391,-0.148,-0.163,67.488,-158.399,39.324,-0.253,-0.533,-1.316,-83.1,-175.798,-1.531,-0.925,0.101,-0.278,74.889,-282.287,82.541,-1.306,-0.546,0.08,-171.058,-382.557,-21.683
3620.0,-1.1,-0.431,-2.601,50.737,-212.823,-67.724,-0.44,-0.271,-0.719,-38.91,-233.214,60.826,-0.918,0.009,-0.269,82.25,-266.506,82.95,-0.819,-0.597,0.114,-57.986,-338.563,-18.688
3640.0,0.664,0.189,-0.386,87.017,-49.218,-79.72,0.987,0.017,0.372,-7.624,-125.299,46.966,-0.966,-0.033,-0.17,100.94,-255.71,85.89,-0.845,-0.513,0.148,60.063,-296.993,20.689
3660.0,-0.65,0.5,0.424,49.99,-29.13,-77.01,0.355,0.522,0.666,6.044,81.174,85.184,-0.832,-0.145,-0.05,174.618,-224.103,95.71,-0.975,-0.413,0.013,82.245,-292.665,38.959
3680.0,-0.007,-0.151,0.15,24.816,0.87,-83.089,0.081,0.276,0.018,-16.899,-6.468,97.723,-1.068,0.133,-0.196,186.48,-247.17,125.09,-0.937,-0.433,-0.123,76.434,-296.076,37.596
3700.0,0.023,-0.672,-0.028,31.007,-3.753,-95.504,-0.024,-0.081,-0.025,18.003,15.223,91.551,-0.96,-0.113,-0.031,205.578,-230.853,150.812,-0.955,-0.355,-0.246,39.339,-302.227,21.455
3720.0,0.051,-0.3,0.204,34.19,11.243,-102.116,-0.356,-0.373,-0.086,70.811,8.376,67.819,-1.08,-0.305,-0.097,262.976,-229.184,191.525,-0.997,-0.336,-0.294,7.293,-304.972,6.832
3740.0,-0.128,0.193,0.148,-10.49,-6.413,-86.176,-0.31,-0.326,-0.139,120.57,-1.054,52.788,-1.142,-0.106,-0.146,292.702,-239.681,232.082,-0.993,-0.355,-0.324,-14.667,-307.242,-10.725
3760.0,0.002,0.362,0.144,-57.993,2.246,-62.719,-0.256,-0.388,-0.02,123.003,-22.743,52.35,-1.064,0.007,-0.052,253.36,-249.121,259.552,-1.098,-0.481,-0.337,-21.901,-307.844,-29.682
3780.0,-0.089,0.594,-0.028,-112.376,9.241,-52.283,-0.076,-0.59,-0.022,106.154,-2.121,69.601,-0.694,-0.277,-0.307,197.881,-249.131,288.327,-1.144,-0.479,-0.397,-25.647,-317.938,-51.394
3800.0,-0.09,0.73,-0.12,-149.233,5.944,-42.313,-0.422,-1.092,-2.393,161.891,115.421,57.216,-0.323,-0.805,-0.673,163.56,-286.891,270.527,-1.093,-0.382,-0.485,-60.931,-329.573,-84.019
3820.0,-0.179,0.96,-0.174,-208.853,11.979,-28.007,-0.233,1.718,-3.326,317.236,-13.09,29.071,0.551,-0.837,-1.126,110.363,-363.43,200.279,-0.96,-0.279,-0.521,-98.87,-338.083,-129.815
3840.0,-1.113,0.873,-4.062,-263.796,71.943,-34.411,1.132,-0.355,-0.594,229.269,630.434,-1.145,2.506,-0.628,-1.344,90.051,-412.836,109.707,-0.929,-0.196,-0.567,-140.68,-346.462,-172.8
3860.0,0.217,-0.535,-1.676,-198.1,427.14,21.56,-3.727,0.593,-0.01,272.935,225.482,3.068,3.625,-0.988,-1.851,-4.639,24.033,-11.48,-0.847,-0.226,-0.551,-157.531,-345.662,-213.658
3880.0,-1.659,0.468,3.618,42.84,1152.48,-49.0,-5.11,1.519,-0.91,166.122,-37.64,-10.847,2.46,-0.746,-1.742,87.642,62.905,-100.526,-0.574,-0.265,-0.493,-102.564,-318.362,-224.133
3900.0,-4.495,1.292,1.728,-89.6,-149.59,-93.52,-2.188,1.405,-0.626,15.241,86.938,6.267,2.723,-0.398,-1.625,-43.877,132.561,-118.178,-0.131,0.192,-0.476,-30.48,-292.804,-215.689
3920.0,-1.766,-0.11,0.246,-127.446,142.854,-18.464,-1.332,0.596,-0.933,1.89,100.864,16.85,2.379,-0.575,-1.308,-175.6,194.08,-139.933,0.722,0.77,-0.65,27.499,-245.452,-168.444
3940.0,-1.493,-1.314,-0.72,9.302,90.982,-15.91,-1.873,0.389,-1.435,2.055,-19.255,-4.813,1.659,-0.591,-0.532,-335.555,286.797,-138.359,1.922,1.31,-0.706,122.375,-198.595,-90.601
3960.0,-1.424,-0.423,-1.772,31.906,44.393,-12.384,-1.957,0.633,-1.103,-22.581,-74.868,2.6,0.425,-0.948,-0.299,-337.001,345.39,-176.5,2.324,1.409,-0.664,134.96,-33.53,-0.63
3980.0,-1.298,-0.623,-1.445,-15.524,3.181,27.191,-2.16,0.77,-0.794,-57.412,-117.817,24.053,-0.307,-1.203,-0.327,-225.342,443.638,-224.2,2.333,1.721,-1.092,88.06,26.25,52.29
4000.0,-2.235,-0.569,-0.97,-59.324,-131.138,-5.396,-2.033,1.001,-0.162,-115.899,-144.313,12.062,-1.827,-0.578,-0.551,-150.143,403.895,-268.278,2.604,1.665,-1.487,-3.0,108.926,77.369
4020.0,-2.671,-0.966,-0.4,-20.286,-151.718,16.301,-1.985,0.203,0.26,-61.529,-211.539,-31.034,-2.026,-0.284,-0.299,-225.089,224.142,-254.518,2.528,1.334,-1.24,76.472,220.778,122.385
4040.0,-2.632,-0.646,0.47,60.347,-203.719,29.293,-3.355,-0.453,0.213,-159.427,-291.416,-34.814,-1.493,-0.575,-0.418,-164.966,257.634,-216.325,1.837,1.304,-0.562,208.017,356.138,168.336
4060.0,-1.16,-0.024,2.277,95.404,-210.396,66.707,-1.413,-1.149,-2.367,-384.255,-342.724,-66.384,-1.384,-0.408,-0.488,-81.469,294.509,-184.073,0.949,1.086,-0.276,224.115,400.684,167.563
4080.0,-1.798,1.483,0.228,-25.08,-170.938,116.091,-0.029,-0.638,-0.804,-263.504,-324.64,-136.395,-1.659,-0.168,-0.407,-72.947,319.244,-174.327,0.249,0.651,-0.434,194.04,414.47,149.87
4100.0,-1.803,0.02,-1.876,122.401,-296.028,90.173,1.338,-0.075,-0.616,-124.691,-2.427,-96.648,-2.056,-0.163,-0.265,-72.75,324.963,-169.102,-0.091,0.338,-0.76,167.684,471.486,138.883
4120.0,0.359,1.251,-0.537,404.17,-262.921,-2.369,0.113,-0.255,0.003,-166.092,76.208,-79.687,-2.188,-0.174,-0.157,-67.45,323.97,-164.159,-1.129,-0.008,-0.952,153.161,503.384,134.871
4140.0,0.763,1.478,-0.947,188.068,-63.728,54.225,-0.4,-0.823,-0.252,-83.802,80.501,-95.048,-1.901,0.052,-0.084,-59.552,331.84,-160.701,-1.928,0.09,-0.864,124.413,422.707,118.295
4160.0,-0.008,0.619,0.006,78.682,-45.143,90.052,-0.15,-0.793,-0.29,94.099,25.559,-129.496,-1.816,0.128,-0.136,-128.226,342.981,-157.561,-1.733,-0.011,-0.705,-11.909,364.05,75.328
4180.0,0.24,0.604,0.381,33.345,-34.036,115.152,-0.005,0.064,-0.11,130.564,62.504,-100.071,-1.828,-0.018,0.022,-155.673,340.85,-144.566,-1.277,-0.204,-0.766,-72.919,359.636,53.143
4200.0,-0.061,-0.083,-0.311,11.698,-5.796,117.797,-0.074,0.532,-0.083,93.317,76.328,-83.328,-1.763,-0.044,0.116,-139.88,326.69,-121.705,-1.541,-0.271,-0.645,-127.255,361.027,51.135
4220.0,-0.103,-0.344,-0.434,23.463,20.983,101.671,-0.095,0.629,-0.267,43.82,98.0,-70.63,-1.624,0.084,0.107,-126.197,320.517,-96.444,-1.882,-0.562,-0.501,-167.544,347.205,40.732
4240.0,-0.162,-0.213,-0.2,33.764,34.952,84.612,-0.3,0.349,-0.085,14.409,114.039,-63.579,-1.351,-0.183,0.431,-140.969,288.692,-82.98,-1.925,-0.675,-0.474,-193.3,335.377,29.396
4260.0,-0.204,0.053,-0.168,13.07,51.385,72.083,-0.437,-0.159,0.201,-14.18,132.237,-92.196,-0.996,-0.393,0.588,-72.947,296.797,-71.383,-1.659,-0.817,-0.415,-190.767,327.552,23.908
4280.0,-0.127,-0.351,-0.211,-15.595,67.61,47.805,-0.469,0.457,0.066,-4.587,81.258,-129.041,-1.361,0.268,0.979,8.326,324.202,-93.317,-1.447,-0.987,-0.397,-149.784,330.622,27.303
4300.0,-0.152,-0.908,0.153,12.362,84.245,20.482,-0.25,0.648,-0.591,-139.683,88.146,-104.145,-2.512,0.459,1.889,-121.647,388.881,-140.485,-1.495,-0.893,-0.357,-82.372,342.435,21.874
4320.0,-0.489,-0.426,-1.12,52.698,109.949,29.886,0.827,1.212,0.726,126.903,245.94,-59.259,-3.72,-0.469,1.527,-75.073,309.035,-118.601,-1.5,-0.651,-0.306,-81.494,332.873,6.228
4340.0,-2.209,-0.803,-0.424,55.94,148.189,18.238,-1.389,-1.378,-5.21,127.53,133.724,-40.624,-3.378,-0.347,2.162,64.07,126.534,-109.208,-1.403,-0.585,-0.318,-138.722,306.832,-7.636
4360.0,-1.241,-1.488,-0.479,-13.897,449.6,6.043,-5.733,0.928,-0.06,32.038,-202.113,-119.248,-3.19,0.784,3.692,18.138,99.159,-90.143,-1.344,-0.672,-0.226,-178.133,285.9,-4.684
4380.0,-0.907,-0.879,-0.696,-20.085,535.404,-4.611,0.621,-0.981,0.137,148.672,277.382,61.644,-3.668,-0.005,3.711,-63.612,93.186,-67.574,-1.208,-0.797,0.078,-211.206,243.389,-1.732
4400.0,-3.547,1.702,0.825,39.523,106.513,-16.626,-3.49,-0.006,-0.767,63.521,-31.984,-12.755,-4.388,-0.163,3.38,6.888,-51.097,-8.409,-0.961,-1.424,0.815,-180.048,285.025,37.064
4420.0,-1.716,1.175,0.117,-195.649,119.197,23.146,-2.168,-0.095,-0.879,17.136,76.068,6.994,-4.032,-0.476,2.754,4.761,-143.071,14.845,-2.426,-2.068,1.006,27.231,413.955,80.099
4440.0,-2.287,-0.876,-0.487,-74.434,45.678,20.624,-1.679,0.424,-0.996,-35.772,9.611,-6.425,-3.652,-0.659,1.931,116.88,-178.784,36.811,-4.002,-1.605,1.606,135.02,316.056,55.063
4460.0,-1.377,-0.998,-1.248,62.407,61.363,13.759,-1.243,-0.158,-1.078,-24.826,-27.361,8.74,-3.322,-0.268,1.309,208.275,-213.658,72.749,-4.185,-0.954,2.769,157.924,210.289,-14.451
4480.0,-0.892,0.021,-1.231,68.314,-14.329,27.758,-1.355,-0.115,-1.218,-17.493,-34.692,25.603,-2.712,0.013,1.038,226.321,-231.835,92.028,-4.116,-0.603,3.605,191.964,109.593,16.929
4500.0,-1.079,0.185,-1.061,18.889,-61.746,46.957,-2.121,-0.175,-0.965,19.879,-116.565,28.586,-2.156,0.099,0.777,240.638,-258.891,115.421,-5.033,1.341,3.303,100.252,21.48,26.494
4520.0,-1.773,0.047,-0.775,-22.681,-90.029,53.157,-2.395,0.023,-0.57,66.344,-172.839,56.847,-1.514,0.225,0.606,242.317,-301.783,146.502,-5.271,0.397,2.167,13.066,-104.003,28.992
4540.0,-2.161,0.016,-0.603,-23.456,-131.544,27.621,-2.105,0.968,-0.018,9.713,-167.554,46.081,-0.938,0.484,0.541,215.444,-289.066,161.987,-4.586,-0.367,1.523,-41.472,-201.227,28.782
4560.0,-2.306,-0.231,-0.382,-9.939,-174.57,-27.827,-0.691,1.554,1.379,-9.337,-141.483,59.861,-0.88,0.551,0.377,126.515,-279.916,165.138,-4.061,-0.463,0.968,-125.057,-280.867,-5.281
4580.0,-2.237,-0.468,0.069,-10.404,-270.426,-65.238,-1.489,0.425,-0.84,-126.507,-224.549,76.503,-1.213,0.323,0.071,32.248,-285.482,163.526,-3.176,-1.348,0.753,-82.131,-289.664,-9.474
4600.0,-1.581,-0.428,-0.178,-33.825,-353.252,-61.589,-1.125,0.312,-1.033,-20.433,-268.093,132.657,-1.518,0.139,-0.022,-15.563,-288.043,158.849,-2.304,-1.239,0.659,57.033,-265.882,14.453
4620.0,-1.118,-0.431,-0.124,-23.704,-85.161,33.374,0.545,-0.041,0.044,34.376,-45.323,126.327,-1.643,0.003,-0.059,-41.862,-295.224,153.668,-1.697,-0.823,0.576,64.88,-276.512,5.059
4640.0,-2.562,-1.079,-1.874,8.024,-191.746,-59.752,-0.444,-0.443,-0.179,47.25,-70.728,60.6,-1.58,-0.287,-0.147,-37.359,-304.473,150.37,-1.15,-0.568,0.59,42.154,-299.766,-15.855
4660.0,0.088,0.223,-0.621,229.696,-107.738,-69.725,-0.068,-0.005,-0.214,65.199,-79.677,47.941,-1.399,-0.264,-0.215,25.075,-305.931,153.431,-0.749,-0.575,0.592,30.216,-307.836,-30.782
4680.0,-0.456,-0.075,0.154,149.664,-86.212,-62.96,0.145,0.692,-0.086,31.791,-44.222,74.41,-1.313,0.002,-0.195,46.164,-294.526,148.585,-0.885,-0.798,0.303,59.235,-303.74,-48.222
4700.0,-0.106,-0.331,0.383,135.912,-109.022,-93.415,-0.054,0.716,0.037,-37.77,-25.23,96.008,-1.514,-0.024,-0.011,37.757,-290.24,144.207,-1.269,-0.839,-0.039,108.556,-304.92,-65.595
4720.0,0.344,-0.454,0.384,121.497,-67.951,-88.615,-0.029,0.438,0.096,-112.788,3.987,101.968,-1.568,-0.342,-0.134,117.47,-282.722,166.214,-1.504,-0.75,-0.245,160.493,-306.938,-65.384
4740.0,0.077,-0.329,0.121,117.18,-39.9,-89.95,-0.214,0.233,-0.051,-173.126,5.763,88.509,-1.561,-0.269,-0.189,202.772,-278.515,203.532,-1.557,-0.432,-0.388,183.523,-308.502,-48.985
4760.0,-0.1,-0.222,0.019,98.211,-43.338,-84.741,-0.294,-0.297,-0.13,-148.795,7.254,79.203,-1.542,-0.175,-0.107,229.681,-292.898,234.899,-1.479,-0.188,-0.37,126.858,-330.08,-46.081
